; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496838955,"CurrentTimeLocal","Wed Jun  7 14:35:55 2017","Hostname","c01n02"
; "Time_ContextCreate [ms]", 0.000143
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",625,0,0,7,37,"Success",0.000575,0.01746,0.014867,0.000261,0.003585,0.003899,0.000112,0.001402,0.042497,5004,0,2500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",625,0,0,8,37,"Success",0.000592,0.017459,0.014863,0.000268,0.003582,0.003948,0.00011,0.001386,0.042548,5004,0,2500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",625,0,0,9,37,"Success",0.000576,0.017463,0.014856,0.000263,0.003587,0.003889,0.00011,0.00137,0.042448,5004,0,2500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",625,0,0,10,37,"Success",0.000571,0.016923,0.014311,0.000265,0.003477,0.00378,0.000106,0.001333,0.041092,5004,0,2500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",625,0,0,11,37,"Success",0.000571,0.016892,0.014392,0.000281,0.003493,0.003781,0.000107,0.001398,0.041253,5004,0,2500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,0,26,"Warmup",0.000554,0.02123,0.017864,0.000344,0.00509,0.00513,0.000261,0.001689,0.052593,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,1,26,"Warmup",0.000594,0.020715,0.017705,0.000341,0.004742,0.004979,0.00021,0.001599,0.051246,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,2,26,"Success",0.000561,0.020275,0.017474,0.000315,0.004747,0.004919,0.000214,0.001627,0.050487,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,3,26,"Success",0.000517,0.020116,0.017428,0.000319,0.004716,0.004861,0.000144,0.001536,0.049975,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,4,26,"Success",0.000528,0.02015,0.017476,0.000331,0.004723,0.004856,0.000143,0.001563,0.050103,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,5,26,"Success",0.000532,0.020104,0.017486,0.000316,0.004725,0.004863,0.00014,0.001525,0.050028,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,6,26,"Success",0.000523,0.01999,0.017438,0.000326,0.004647,0.004837,0.000136,0.001527,0.049754,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,7,26,"Success",0.000522,0.020112,0.017544,0.000331,0.004709,0.004812,0.000139,0.001513,0.050011,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,8,26,"Success",0.000535,0.020081,0.017518,0.000321,0.004662,0.004831,0.00014,0.001512,0.049929,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,9,26,"Success",0.000524,0.019998,0.017522,0.000322,0.004682,0.00484,0.00014,0.001508,0.04987,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,10,26,"Success",0.000543,0.024302,0.016839,0.000324,0.004614,0.004747,0.000138,0.001501,0.05334,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",729,0,0,11,26,"Success",0.000515,0.019229,0.01697,0.000312,0.004549,0.004648,0.000141,0.001493,0.048175,5836,0,2916
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,0,27,"Warmup",0.000874,0.059026,0.058038,0.000967,0.016107,0.016377,0.000414,0.002156,0.15441,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000795,0.061276,0.053433,0.000885,0.015237,0.016049,0.00033,0.001875,0.150266,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,2,27,"Success",0.00068,0.056606,0.05308,0.000869,0.015083,0.015938,0.00033,0.001846,0.144766,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,3,27,"Success",0.000658,0.056577,0.05284,0.000871,0.015052,0.015935,0.000313,0.001797,0.144387,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,4,27,"Success",0.000637,0.056033,0.053118,0.000848,0.014988,0.015736,0.00033,0.00182,0.143856,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,5,27,"Success",0.000558,0.055967,0.052741,0.000832,0.014901,0.015755,0.00031,0.001789,0.1432,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,6,27,"Success",0.000635,0.060288,0.053225,0.000834,0.014997,0.015806,0.000307,0.001711,0.148139,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,7,27,"Success",0.000669,0.056465,0.053024,0.000824,0.015013,0.015767,0.000317,0.001711,0.144124,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,8,27,"Success",0.000606,0.056298,0.052757,0.000837,0.014943,0.01575,0.000325,0.001703,0.14356,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,9,27,"Success",0.000605,0.0563,0.052904,0.000824,0.014951,0.015773,0.000308,0.001723,0.14373,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,10,27,"Success",0.000591,0.056064,0.053098,0.000818,0.01502,0.015823,0.00031,0.001701,0.143761,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2187,0,0,11,27,"Success",0.00062,0.062532,0.053177,0.000823,0.015061,0.015887,0.000318,0.001731,0.150487,17500,0,8748
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,0,46,"Warmup",0.000892,0.064104,0.060366,0.000924,0.017937,0.017396,0.000407,0.001771,0.164216,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000639,0.059831,0.056578,0.000817,0.016131,0.017098,0.000348,0.001604,0.153408,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,2,46,"Success",0.000645,0.059394,0.056031,0.000837,0.016032,0.017083,0.000343,0.001516,0.152224,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,3,46,"Success",0.000613,0.058976,0.056198,0.000857,0.015982,0.016986,0.000342,0.001505,0.151804,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,4,46,"Success",0.000573,0.058964,0.055741,0.00084,0.015946,0.017002,0.00035,0.00153,0.151285,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,5,46,"Success",0.000579,0.058832,0.064777,0.000804,0.02013,0.016493,0.000337,0.001577,0.16386,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,6,46,"Success",0.000612,0.057517,0.054433,0.000803,0.015406,0.016404,0.000323,0.00141,0.147255,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,7,46,"Success",0.000558,0.056974,0.054469,0.000812,0.015371,0.016347,0.000334,0.001387,0.146566,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,8,46,"Success",0.000543,0.056692,0.054036,0.000814,0.015457,0.016313,0.00033,0.001427,0.145943,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,9,46,"Success",0.000561,0.057072,0.053942,0.000817,0.015401,0.016395,0.000343,0.001445,0.146308,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,10,46,"Success",0.000622,0.057025,0.05868,0.000795,0.015552,0.016464,0.000344,0.001447,0.151254,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",2401,0,0,11,46,"Success",0.000598,0.057186,0.054373,0.000804,0.015417,0.01634,0.000347,0.001429,0.146823,19212,0,9604
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,0,38,"Warmup",0.000817,0.08208,0.078171,0.001064,0.02138,0.022168,0.000531,0.001964,0.20862,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,1,38,"Warmup",0.000574,0.078911,0.075213,0.000987,0.020309,0.026568,0.000506,0.001885,0.20531,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,2,38,"Success",0.000576,0.078174,0.074859,0.000976,0.020215,0.021786,0.000464,0.001564,0.198952,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,3,38,"Success",0.000606,0.078118,0.074513,0.000978,0.020114,0.021701,0.000479,0.001595,0.198448,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,4,38,"Success",0.000636,0.077462,0.074002,0.000973,0.020103,0.021761,0.000499,0.001635,0.197409,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,5,38,"Success",0.000629,0.077424,0.074139,0.001008,0.024276,0.021804,0.000478,0.001656,0.201762,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,6,38,"Success",0.000623,0.077465,0.074065,0.000959,0.020054,0.021735,0.000459,0.001632,0.197335,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,7,38,"Success",0.000589,0.077232,0.074405,0.00097,0.020142,0.021735,0.000472,0.001618,0.197506,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,8,38,"Success",0.000598,0.077244,0.074101,0.000963,0.020208,0.021649,0.000474,0.001545,0.197122,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,9,38,"Success",0.000586,0.077394,0.077588,0.000978,0.020197,0.021715,0.000475,0.001605,0.200882,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,10,38,"Success",0.000618,0.077798,0.07513,0.000948,0.020055,0.021727,0.000483,0.00158,0.198678,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",3125,0,0,11,38,"Success",0.000625,0.077225,0.073948,0.000983,0.020071,0.021745,0.00046,0.001604,0.197002,25004,0,12500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,0,28,"Warmup",0.00099,0.184369,0.1788,0.002187,0.052737,0.057353,0.001513,0.002523,0.480928,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000692,0.176153,0.170182,0.002136,0.051501,0.062055,0.001553,0.002453,0.46711,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,2,28,"Success",0.000692,0.17386,0.16911,0.002265,0.051302,0.056993,0.001493,0.002351,0.458403,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,3,28,"Success",0.0006,0.173568,0.168817,0.002176,0.056185,0.057059,0.001536,0.002342,0.462638,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,4,28,"Success",0.000509,0.172554,0.16917,0.002111,0.05122,0.056907,0.001492,0.002145,0.456454,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,5,28,"Success",0.000575,0.173219,0.174873,0.002134,0.051242,0.057031,0.001483,0.002182,0.463097,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,6,28,"Success",0.000589,0.172987,0.168606,0.002099,0.051302,0.056845,0.001504,0.002231,0.456499,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,7,28,"Success",0.000626,0.172415,0.17578,0.002078,0.052109,0.057012,0.001494,0.002226,0.464086,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,8,28,"Success",0.000602,0.17195,0.168494,0.002092,0.051324,0.056894,0.001482,0.002166,0.455348,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,9,28,"Success",0.000569,0.172409,0.179043,0.002063,0.051222,0.056837,0.001497,0.002068,0.466044,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,10,28,"Success",0.000585,0.17297,0.16906,0.002102,0.051203,0.05688,0.001509,0.002162,0.456809,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",6561,0,0,11,28,"Success",0.000566,0.17317,0.176074,0.002105,0.051285,0.056852,0.001512,0.002085,0.463994,52492,0,26244
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,0,39,"Warmup",0.000785,0.417138,0.41038,0.005702,0.130229,0.143107,0.004188,0.002535,1.114518,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,1,39,"Warmup",0.000661,0.410107,0.411379,0.005484,0.123377,0.143179,0.004019,0.002204,1.100815,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,2,39,"Success",0.000622,0.410317,0.411523,0.005537,0.123306,0.14302,0.004058,0.002055,1.100841,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,3,39,"Success",0.000574,0.413331,0.40637,0.005592,0.123001,0.143061,0.004065,0.002074,1.098459,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,4,39,"Success",0.00055,0.413299,0.405723,0.005652,0.123125,0.14306,0.004031,0.002215,1.098033,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,5,39,"Success",0.000574,0.40943,0.40584,0.0056,0.12296,0.146386,0.004082,0.0022,1.09747,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,6,39,"Success",0.000566,0.408639,0.411809,0.005602,0.123155,0.143079,0.004043,0.002046,1.099331,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,7,39,"Success",0.000575,0.408122,0.411072,0.005572,0.123249,0.142946,0.004087,0.00213,1.098129,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,8,39,"Success",0.000579,0.407017,0.411496,0.005473,0.123067,0.142885,0.004053,0.002113,1.097071,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,9,39,"Success",0.000579,0.412713,0.405603,0.005659,0.123008,0.143008,0.004082,0.002188,1.097224,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,10,39,"Success",0.000553,0.411605,0.404785,0.005674,0.122919,0.147868,0.004133,0.002204,1.100125,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",15625,0,0,11,39,"Success",0.000602,0.409065,0.405655,0.0056,0.12922,0.142908,0.004175,0.002294,1.099892,125004,0,62500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,0,47,"Warmup",0.000977,0.455167,0.448719,0.005791,0.146898,0.151709,0.004418,0.002251,1.216384,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,1,47,"Warmup",0.000675,0.433185,0.424532,0.005668,0.137075,0.151724,0.004256,0.001998,1.159493,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,2,47,"Success",0.000586,0.43126,0.421732,0.005606,0.136881,0.157156,0.00435,0.002111,1.160066,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,3,47,"Success",0.000598,0.424995,0.422153,0.005622,0.141557,0.151557,0.00434,0.002098,1.153315,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,4,47,"Success",0.000578,0.424674,0.426911,0.005632,0.136601,0.151531,0.004296,0.002053,1.152643,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,5,47,"Success",0.000635,0.431313,0.422714,0.005629,0.136229,0.151632,0.004302,0.001885,1.1547,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,6,47,"Success",0.000627,0.430192,0.423225,0.005638,0.136281,0.15166,0.004301,0.001916,1.154203,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,7,47,"Success",0.000604,0.424967,0.422413,0.005608,0.141394,0.151505,0.004298,0.002039,1.153214,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,8,47,"Success",0.000608,0.425907,0.427101,0.005636,0.135861,0.151742,0.004257,0.001943,1.153437,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,9,47,"Success",0.000636,0.424919,0.427181,0.005659,0.136865,0.151668,0.00425,0.002005,1.153532,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,10,47,"Success",0.000583,0.430771,0.425414,0.005604,0.135978,0.151393,0.004293,0.002051,1.156461,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",16807,0,0,11,47,"Success",0.000569,0.431427,0.424188,0.005596,0.13622,0.154757,0.004284,0.002081,1.159486,134460,0,67228
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,0,29,"Warmup",0.000846,0.540841,0.53185,0.006776,0.178222,0.209348,0.005368,0.002821,1.476517,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,1,29,"Warmup",0.000704,0.527553,0.52989,0.006757,0.177398,0.203107,0.005273,0.002707,1.453782,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,2,29,"Success",0.000653,0.533725,0.524916,0.006707,0.177548,0.206635,0.005136,0.002672,1.458387,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,3,29,"Success",0.000633,0.527111,0.53019,0.00675,0.177277,0.203115,0.005148,0.002528,1.453137,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,4,29,"Success",0.00068,0.535845,0.523762,0.006724,0.177428,0.210626,0.005193,0.002604,1.463251,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,5,29,"Success",0.000646,0.525644,0.528324,0.006728,0.178093,0.203174,0.005194,0.002456,1.45064,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,6,29,"Success",0.000632,0.534509,0.523683,0.006708,0.181866,0.203235,0.005173,0.002619,1.458813,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,7,29,"Success",0.000644,0.525464,0.528866,0.006795,0.1776,0.202716,0.005194,0.00242,1.450081,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,8,29,"Success",0.000647,0.532018,0.523142,0.006738,0.183385,0.203629,0.005164,0.002546,1.457649,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,9,29,"Success",0.000638,0.526748,0.5299,0.006705,0.177348,0.203063,0.00523,0.002463,1.45247,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,10,29,"Success",0.000632,0.530957,0.529693,0.006744,0.177286,0.203414,0.005231,0.002424,1.456769,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",19683,0,0,11,29,"Success",0.000662,0.531391,0.524604,0.006692,0.177726,0.203646,0.005186,0.002546,1.452846,157468,0,78732
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,0,30,"Warmup",0.000827,1.598128,1.612027,0.029096,0.621729,0.690705,0.015445,0.003336,4.571778,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000685,1.540885,1.603255,0.029044,0.619637,0.68911,0.015396,0.002767,4.501219,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,2,30,"Success",0.000676,1.540248,1.599697,0.032237,0.616983,0.689305,0.015328,0.002689,4.49761,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,3,30,"Success",0.00064,1.541132,1.598967,0.029426,0.620089,0.688514,0.015316,0.002799,4.497304,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,4,30,"Success",0.000651,1.538145,1.603707,0.029001,0.616748,0.689985,0.015328,0.002923,4.496907,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,5,30,"Success",0.000632,1.539796,1.601717,0.028965,0.620532,0.690048,0.015345,0.002808,4.50025,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,6,30,"Success",0.000701,1.536431,1.601392,0.029371,0.619964,0.685808,0.015332,0.002738,4.49213,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,7,30,"Success",0.000635,1.535672,1.600839,0.029029,0.617053,0.689636,0.015329,0.002794,4.491409,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,8,30,"Success",0.000656,1.540546,1.596808,0.029548,0.619213,0.689702,0.015375,0.002809,4.495084,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,9,30,"Success",0.000649,1.535105,1.598912,0.028908,0.619903,0.688482,0.015353,0.002871,4.490608,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,10,30,"Success",0.000628,1.540859,1.601256,0.029111,0.61664,0.687552,0.015438,0.002856,4.494746,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",59049,0,0,11,30,"Success",0.000622,1.539471,1.597234,0.02919,0.619409,0.690833,0.015382,0.002757,4.49532,472396,0,236196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,0,40,"Warmup",0.000845,2.049842,2.089713,0.035463,0.788018,0.873758,0.021285,0.002706,5.862116,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000722,2.00144,2.065314,0.035347,0.786935,0.872731,0.021045,0.002529,5.786516,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,2,40,"Success",0.000755,2.003476,2.067562,0.03528,0.786926,0.873186,0.021099,0.002375,5.791098,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,3,40,"Success",0.00064,2.000517,2.066333,0.035332,0.787764,0.874672,0.021105,0.002357,5.78917,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,4,40,"Success",0.000648,2.000393,2.066268,0.035288,0.787711,0.87329,0.021058,0.002316,5.787444,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,5,40,"Success",0.000625,2.004581,2.061978,0.035228,0.78736,0.875952,0.021101,0.002343,5.78959,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,6,40,"Success",0.000656,2.004612,2.063037,0.035226,0.787345,0.874777,0.021229,0.002419,5.789717,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,7,40,"Success",0.000629,2.004002,2.063121,0.035311,0.786978,0.870014,0.024373,0.002447,5.787286,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,8,40,"Success",0.00066,2.002925,2.0654,0.035278,0.7885,0.870143,0.021158,0.002329,5.786809,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,9,40,"Success",0.000639,2.009235,2.067096,0.035247,0.787362,0.86986,0.021214,0.002417,5.793485,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,10,40,"Success",0.000671,2.001934,2.063569,0.035155,0.786938,0.869634,0.021089,0.002347,5.781755,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",78125,0,0,11,40,"Success",0.000633,2.003954,2.061876,0.035225,0.783622,0.874522,0.021126,0.002382,5.783754,625004,0,312500
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000876,3.100298,3.029283,0.038157,1.284283,1.458241,0.034613,0.002654,8.948847,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000652,3.017056,3.008807,0.038141,1.282181,1.458936,0.034597,0.002375,8.843155,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,2,48,"Success",0.000679,3.016786,3.013025,0.038095,1.28292,1.461403,0.034762,0.002323,8.850403,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,3,48,"Success",0.000689,3.012338,3.014577,0.038164,1.281572,1.458745,0.034653,0.002336,8.843442,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,4,48,"Success",0.000644,3.015171,3.010649,0.038167,1.282281,1.456653,0.034626,0.002339,8.840931,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,5,48,"Success",0.000656,3.011926,3.005939,0.038192,1.285676,1.454696,0.034588,0.00236,8.83444,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,6,48,"Success",0.000657,3.013661,3.006434,0.038079,1.285317,1.454625,0.034519,0.002379,8.836075,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,7,48,"Success",0.000579,3.015082,3.012065,0.038142,1.283466,1.455576,0.034544,0.002358,8.842204,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,8,48,"Success",0.000595,3.013611,3.013105,0.041014,1.28103,1.454882,0.034614,0.002387,8.841654,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,9,48,"Success",0.000602,3.018175,3.013537,0.038208,1.281066,1.454761,0.034644,0.002302,8.843717,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,10,48,"Success",0.000639,3.0135,3.010665,0.03835,1.282242,1.454881,0.034569,0.002352,8.837605,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",117649,0,0,11,48,"Success",0.000591,3.011051,3.011522,0.038187,1.280902,1.457106,0.034791,0.002405,8.836978,941196,0,470596
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",177147,0,0,0,31,"Warmup",0.000793,4.673848,4.688036,0.077376,2.12516,2.22082,0.058172,0.003528,13.848284,1417180,0,708588
