; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496840385,"CurrentTimeLocal","Wed Jun  7 14:59:45 2017","Hostname","c01n12"
; "Time_ContextCreate [ms]", 0.000156
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,2,10,"Success",0.000668,0.029258,0.026855,0.001495,0.005988,0.006918,0.000876,0.001251,0.073652,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,3,10,"Success",0.000744,0.028906,0.026821,0.001484,0.005925,0.006717,0.000884,0.001208,0.073021,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,4,10,"Success",0.000708,0.028884,0.02676,0.001507,0.005894,0.006784,0.000924,0.001268,0.073053,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,5,10,"Success",0.000733,0.028835,0.026641,0.001479,0.005813,0.006695,0.000882,0.001196,0.072594,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,6,10,"Success",0.000682,0.032791,0.026813,0.001542,0.00597,0.006811,0.000916,0.001195,0.077049,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,7,10,"Success",0.000674,0.028822,0.02673,0.001476,0.005963,0.006678,0.000925,0.001245,0.072838,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,8,10,"Success",0.00066,0.028827,0.026712,0.001488,0.005875,0.006742,0.000913,0.001207,0.072749,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,9,10,"Success",0.000696,0.028797,0.026688,0.001482,0.005833,0.006841,0.000885,0.001214,0.072759,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,10,10,"Success",0.000705,0.028783,0.026669,0.001493,0.005916,0.006758,0.000894,0.0012,0.072742,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4096,0,0,11,10,"Success",0.000696,0.028704,0.026585,0.001491,0.00578,0.007059,0.000891,0.001189,0.07272,32776,0,16384
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000688,0.059322,0.077009,0.002885,0.013058,0.014331,0.001992,0.001603,0.171325,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000656,0.055404,0.053223,0.002842,0.012122,0.014026,0.001925,0.001338,0.141882,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,2,11,"Success",0.000619,0.054813,0.05259,0.002867,0.012042,0.014018,0.001876,0.001323,0.140491,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,3,11,"Success",0.000672,0.055129,0.052717,0.002814,0.012062,0.013836,0.001934,0.001281,0.140778,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,4,11,"Success",0.000614,0.054428,0.05255,0.002847,0.011869,0.013743,0.001893,0.001305,0.139568,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,5,11,"Success",0.000577,0.059933,0.052733,0.00288,0.011837,0.013936,0.001843,0.001285,0.145341,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,6,11,"Success",0.000619,0.054356,0.052514,0.002829,0.011885,0.013816,0.001866,0.001189,0.139393,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,7,11,"Success",0.000598,0.054403,0.052543,0.002846,0.011865,0.013877,0.001864,0.001302,0.139617,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.000628,0.054283,0.05232,0.002803,0.011882,0.013965,0.001846,0.001249,0.139297,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.000581,0.054297,0.052481,0.002776,0.011798,0.013763,0.001894,0.001226,0.139133,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.000653,0.054631,0.052325,0.002821,0.01189,0.014025,0.001876,0.001298,0.139852,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.000628,0.054399,0.052379,0.002799,0.011916,0.013727,0.0019,0.001257,0.139322,65544,0,32768
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000859,0.06391,0.018499,0.010144,0.035403,0.051979,0.009059,0.005098,0.195404,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000714,0.019347,0.015113,0.009913,0.034874,0.055107,0.009119,0.004906,0.149589,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.000698,0.019186,0.015072,0.013802,0.039792,0.053563,0.008609,0.004439,0.155598,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.000629,0.018006,0.01513,0.012653,0.035694,0.056478,0.007871,0.004391,0.151412,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.000649,0.019396,0.016932,0.00986,0.038813,0.056028,0.007443,0.004626,0.154267,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.000631,0.01785,0.015618,0.010123,0.035148,0.05602,0.007834,0.004305,0.147978,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.000602,0.019445,0.016846,0.010657,0.037141,0.059022,0.009405,0.005109,0.158678,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.000647,0.018225,0.015604,0.011385,0.034912,0.056272,0.008575,0.004334,0.150441,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.000595,0.019178,0.01649,0.011478,0.033642,0.057426,0.008961,0.004244,0.152492,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.000604,0.018833,0.015044,0.013303,0.03721,0.056199,0.008158,0.004618,0.15437,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.000599,0.019047,0.017256,0.011587,0.040569,0.059484,0.008554,0.004849,0.162448,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.000632,0.018143,0.015697,0.009387,0.034591,0.05616,0.008841,0.004406,0.148236,131080,0,65536
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.000676,0.093616,0.098403,0.010845,0.047565,0.070049,0.018044,0.004802,0.344484,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.000699,0.032763,0.026712,0.023799,0.05002,0.067468,0.015216,0.004388,0.221474,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.000605,0.030294,0.03155,0.017554,0.050994,0.06888,0.017691,0.004384,0.22233,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,3,13,"Success",0.00074,0.030301,0.026301,0.024844,0.048099,0.069885,0.016807,0.004804,0.222158,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,4,13,"Success",0.000619,0.030847,0.026197,0.020272,0.050338,0.067102,0.016115,0.004726,0.21657,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,5,13,"Success",0.000666,0.030405,0.026814,0.019117,0.048704,0.068999,0.017074,0.004409,0.216553,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,6,13,"Success",0.000517,0.03051,0.028,0.019405,0.050476,0.070321,0.017757,0.004392,0.221736,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,7,13,"Success",0.000612,0.031012,0.026074,0.02172,0.05021,0.069534,0.017711,0.004503,0.221784,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,8,13,"Success",0.000641,0.030351,0.026203,0.027895,0.068743,0.070804,0.015796,0.004722,0.245497,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,9,13,"Success",0.000605,0.030589,0.02589,0.01848,0.050474,0.068585,0.017528,0.00469,0.217182,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,10,13,"Success",0.000605,0.030512,0.025919,0.021934,0.048827,0.067034,0.018259,0.004519,0.217961,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",32768,0,0,11,13,"Success",0.000623,0.03045,0.029203,0.025471,0.050828,0.069034,0.017443,0.004669,0.228058,262152,0,131072
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.000677,0.09911,0.075267,0.021362,0.067302,0.09801,0.032461,0.00455,0.399267,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.000679,0.054956,0.047289,0.037498,0.073127,0.093947,0.030287,0.004461,0.342635,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.000645,0.050908,0.047004,0.030304,0.073589,0.093782,0.030819,0.00441,0.33187,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.0007,0.054728,0.046967,0.031139,0.071651,0.093316,0.030777,0.004112,0.333772,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.00068,0.049356,0.047137,0.033632,0.072157,0.095154,0.0308,0.004506,0.333783,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.000672,0.053444,0.047535,0.030355,0.07086,0.096395,0.030165,0.004044,0.333857,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.000682,0.051087,0.046874,0.030065,0.071868,0.093264,0.031087,0.00443,0.329764,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.000636,0.053961,0.04829,0.033954,0.072233,0.095326,0.030507,0.003858,0.339126,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.000601,0.050466,0.046481,0.032345,0.072388,0.093454,0.030097,0.003989,0.330213,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.000676,0.05512,0.04695,0.030795,0.073974,0.093129,0.030134,0.004086,0.335268,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.000607,0.050491,0.04716,0.031009,0.072697,0.096756,0.031127,0.00376,0.333975,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.000612,0.054292,0.046748,0.034548,0.070808,0.090644,0.030359,0.004494,0.332871,524296,0,262144
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.000841,0.12755,0.167617,0.042458,0.125451,0.171051,0.069111,0.004773,0.709341,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.00067,0.087032,0.084309,0.071495,0.129851,0.169878,0.06138,0.003848,0.608981,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.000584,0.086472,0.082505,0.060188,0.133097,0.168135,0.062945,0.003967,0.598306,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.00063,0.085359,0.083785,0.066611,0.131577,0.171043,0.063257,0.0038,0.606435,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.000661,0.084976,0.082849,0.072894,0.131881,0.171262,0.063357,0.004084,0.612509,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.000627,0.086629,0.089506,0.071311,0.132507,0.171036,0.061052,0.003812,0.616845,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.000637,0.084768,0.082028,0.070533,0.134074,0.171618,0.061367,0.003763,0.609162,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.000642,0.085988,0.083508,0.065523,0.140018,0.17307,0.062493,0.004355,0.615988,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.000428,0.08562,0.081164,0.064145,0.134896,0.172443,0.06331,0.003668,0.60603,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.000464,0.08612,0.08341,0.066162,0.130982,0.172148,0.062028,0.003693,0.605368,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.000481,0.086145,0.08366,0.066803,0.135172,0.171302,0.062233,0.00373,0.609893,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.000628,0.086102,0.083779,0.06582,0.129935,0.170459,0.063842,0.00393,0.604879,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.000832,0.217484,0.270549,0.117568,0.220012,0.233853,0.137379,0.004877,1.203081,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.000816,0.15285,0.145154,0.132706,0.196163,0.232823,0.144143,0.00508,1.010205,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.00081,0.151712,0.143675,0.141395,0.193388,0.23298,0.143628,0.004701,1.012745,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.000742,0.151701,0.144401,0.135516,0.196527,0.236095,0.147522,0.004897,1.017858,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.000724,0.151312,0.143678,0.146383,0.193787,0.233197,0.140494,0.004601,1.014649,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.000741,0.150884,0.144968,0.136303,0.194315,0.238603,0.14178,0.004901,1.01291,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.000707,0.150937,0.148262,0.141503,0.194722,0.233218,0.140875,0.005102,1.015812,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.00075,0.150775,0.143563,0.131087,0.198416,0.24383,0.14055,0.004828,1.014229,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.000737,0.150951,0.147189,0.136024,0.196603,0.230623,0.14108,0.004811,1.00844,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.000769,0.150663,0.143412,0.139148,0.199389,0.240326,0.139504,0.005171,1.01883,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.000613,0.153758,0.146681,0.132203,0.193504,0.231873,0.140018,0.005198,1.00425,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.000745,0.150895,0.143797,0.130099,0.201997,0.236696,0.140485,0.004739,1.009956,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.003413,0.530124,0.484633,0.255744,7.33257,0.460058,0.26184,0.004971,9.333949,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.000621,0.315198,0.292441,0.280194,0.372168,0.455253,0.263953,0.0052,1.985563,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.000545,0.3157,0.290745,0.282475,0.372669,0.456245,0.263522,0.005094,1.987561,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.000559,0.311232,0.291743,0.286868,0.369158,0.453893,0.26591,0.005295,1.985203,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.000571,0.315093,0.292071,0.282613,0.372593,0.460649,0.263218,0.004808,1.992142,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.000525,0.312636,0.291796,0.273425,0.369992,0.457535,0.261151,0.004702,1.972239,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.000535,0.312431,0.29176,0.278036,0.369767,0.455937,0.265273,0.004409,1.978681,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.000463,0.314288,0.290049,0.281628,0.369425,0.454434,0.261416,0.005091,1.977285,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.000474,0.31189,0.293411,0.277795,0.369665,0.455744,0.264598,0.004631,1.978742,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.000534,0.312354,0.292577,0.287941,0.373596,0.455497,0.263602,0.004788,1.991451,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.000557,0.313088,0.295976,0.277214,0.374389,0.459296,0.25847,0.004917,1.984423,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.000539,0.312214,0.289082,0.275223,0.36848,0.452863,0.264719,0.005157,1.968767,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.001053,0.60983,1.036353,0.53275,0.877573,0.901651,0.510994,0.006211,4.477064,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.000841,0.586863,0.566009,0.575661,0.761723,0.89907,0.51353,0.006106,3.910371,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.00091,0.585757,0.566167,0.55554,0.755238,0.92874,0.515154,0.005412,3.913418,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.000788,0.583869,0.567862,0.564324,0.752537,0.894668,0.499774,0.005442,3.869817,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.000687,0.586078,0.564046,0.561339,0.757486,0.902599,0.505962,0.005003,3.883755,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.000724,0.592302,0.56048,0.570926,0.752152,0.908794,0.503868,0.005666,3.89545,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.000685,0.592947,0.557684,0.574179,0.755579,0.903762,0.511897,0.00501,3.902289,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.000655,0.583524,0.563258,0.560244,0.748861,0.905267,0.512718,0.005416,3.880439,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.000671,0.597959,0.564396,0.562789,0.748507,0.900226,0.510138,0.005274,3.890468,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.000708,0.588812,0.562927,0.554251,0.754953,0.901094,0.504428,0.005142,3.87286,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.000675,0.59456,0.555788,0.57382,0.758389,0.905528,0.504747,0.005348,3.899449,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.000679,0.602248,0.556432,0.5693,0.74872,0.901434,0.512595,0.00536,3.897329,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.001246,1.191112,1.728351,1.171893,2.163983,1.82788,0.929456,0.008086,9.02278,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.000916,1.16835,1.133381,1.216163,1.825034,1.82138,0.937943,0.006632,8.110407,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.000939,1.184831,1.144292,1.199733,1.81123,1.833635,0.949632,0.006828,8.131752,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.001026,1.198187,1.149262,1.210391,1.799695,1.81601,0.941668,0.00738,8.124172,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.000888,1.165885,1.117424,1.20886,1.792797,1.810686,0.947605,0.006929,8.051612,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.001001,1.147919,1.125833,1.2017,1.793242,1.816097,0.929667,0.007116,8.023065,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.001368,1.181168,1.135255,1.223787,1.790981,1.819434,0.94034,0.006922,8.099775,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.000885,1.187067,1.184589,1.205874,1.79907,1.823331,0.939754,0.007269,8.148418,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.001051,1.177011,1.132319,1.228994,1.791044,1.813606,0.934982,0.007272,8.086768,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.001013,1.148992,1.119213,1.206375,1.802784,1.802063,0.942721,0.006612,8.030327,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.00088,1.166021,1.130461,1.18962,1.782078,1.831407,0.930381,0.006695,8.038099,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.000933,1.170036,1.144833,1.213043,1.787744,1.833599,0.950788,0.007219,8.108811,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.001884,2.301208,3.538227,2.174741,4.537028,4.040916,1.736572,0.009739,18.341154,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.002048,2.28783,2.244954,2.207851,4.237328,4.0565,1.750359,0.008547,16.796357,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.001605,2.290497,2.235831,2.196195,4.211709,4.01366,1.745119,0.009718,16.705172,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.001701,2.279725,2.231745,2.206469,4.201966,4.040853,1.742328,0.009286,16.714897,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.001659,2.288881,2.255319,2.19086,4.209662,4.013727,1.743143,0.009148,16.713332,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.001568,2.279362,2.249326,2.179957,4.225246,4.023086,1.738417,0.009589,16.70749,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.001459,2.34999,2.509565,2.18809,4.212221,4.036613,1.736379,0.009069,17.044243,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.001661,2.247731,2.230132,2.202481,4.228362,4.044063,1.743596,0.008658,16.707624,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.001599,2.2724,2.261098,2.203279,4.199891,4.040123,1.740865,0.008641,16.728742,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.001791,2.26371,2.242344,2.202908,4.201311,4.038939,1.741538,0.008854,16.702606,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.001644,2.251463,2.249578,2.192926,4.207315,4.027025,1.742053,0.009113,16.682109,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.001728,2.242802,2.258532,2.204494,4.238955,4.02314,1.74267,0.009126,16.722571,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.011506,6.653575,6.504667,19.31711,129.170306,11.461083,3.872865,13.826485,190.818813,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.010202,6.561246,6.600094,19.352186,129.793686,11.369293,3.869014,13.851918,191.408394,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.010999,6.633771,6.627039,19.371276,131.857382,11.45188,3.87577,13.841738,193.671006,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.010991,6.616851,6.543459,19.352907,130.749412,11.347079,3.865697,13.86506,192.352583,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.010971,6.806326,6.589716,19.381669,130.575581,11.310186,3.879474,13.859344,192.414386,67108872,0,33554432
