; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67309764608,"PlanFlags","FFTW_ESTIMATE","FftwTimeLimit [s]","None"
; "Time_ContextCreate [ms]", 0.000188
; "Time_ContextDestroy [ms]", 0.000331
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"Fftw","Inplace","Complex","float",2,"powerof2",8,8,0,2,"Success",0,0.000205,0.136665,0.126709,0.000204,0.022408,0.022505,0.000382,0.016826,0.327491,512,0,512,4
"Fftw","Inplace","Complex","float",2,"powerof2",8,8,0,3,"Success",0,0.000185,0.135783,0.124056,0.000185,0.020076,0.021557,0.000224,0.010607,0.314046,512,0,512,4
"Fftw","Inplace","Complex","float",2,"powerof2",8,8,0,4,"Success",0,0.000199,0.145363,0.126305,0.00017,0.022125,0.02025,0.000415,0.012751,0.329086,512,0,512,4
"Fftw","Inplace","Complex","float",2,"powerof2",8,16,0,0,"Success",0,0.000331,0.171322,0.162605,0.000261,0.023684,0.024847,0.00059,0.015851,0.400909,1024,0,1024,5
"Fftw","Inplace","Complex","float",2,"powerof2",8,16,0,1,"Success",0,0.000246,0.168431,0.15632,0.000212,0.023186,0.021216,0.000653,0.014625,0.386415,1024,0,1024,5
"Fftw","Inplace","Complex","float",2,"powerof2",8,16,0,2,"Success",0,0.000362,0.169642,0.157171,0.000216,0.024836,0.022987,0.000663,0.014667,0.391866,1024,0,1024,5
"Fftw","Inplace","Complex","float",2,"powerof2",8,16,0,3,"Success",0,0.000236,0.172242,0.156801,0.000225,0.022498,0.021293,0.000655,0.01441,0.389851,1024,0,1024,5
"Fftw","Inplace","Complex","float",2,"powerof2",8,16,0,4,"Success",0,0.000309,0.169615,0.179252,0.000275,0.024483,0.022991,0.000601,0.015122,0.414235,1024,0,1024,5
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,0,"Success",0,0.000282,0.202937,0.19206,0.000365,0.025018,0.023776,0.000702,0.023449,0.469952,2048,0,2048,6
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,1,"Success",0,0.00023,0.202468,0.191477,0.000362,0.025256,0.024061,0.000663,0.022037,0.467946,2048,0,2048,6
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,2,"Success",0,0.000297,0.201491,0.190818,0.000293,0.023134,0.02374,0.000447,0.023613,0.465242,2048,0,2048,6
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,3,"Success",0,0.000282,0.213975,0.194423,0.000351,0.025814,0.022871,0.000598,0.021167,0.480957,2048,0,2048,6
"Fftw","Inplace","Complex","float",2,"powerof2",16,16,0,4,"Success",0,0.000264,0.201761,0.191314,0.000308,0.028067,0.02689,0.000932,0.020386,0.471471,2048,0,2048,6
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,0,"Success",0,0.000322,0.865631,0.876475,0.000417,0.054726,0.029753,0.000747,0.042004,1.87171,4096,0,4096,7
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,1,"Success",0,0.000369,0.893089,0.890834,0.000455,0.053855,0.02843,0.00072,0.037005,1.90627,4096,0,4096,7
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,2,"Success",0,0.000332,0.869046,0.881983,0.000446,0.049707,0.03208,0.000877,0.038156,1.87389,4096,0,4096,7
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,3,"Success",0,0.000344,0.883771,0.89054,0.000428,0.04346,0.02608,0.000571,0.037701,1.88439,4096,0,4096,7
"Fftw","Inplace","Complex","float",2,"powerof2",16,32,0,4,"Success",0,0.000341,0.864384,0.878982,0.000441,0.047771,0.030617,0.000704,0.037588,1.86241,4096,0,4096,7
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,0,"Success",0,0.000273,1.12143,1.10104,0.000758,0.052382,0.046666,0.001178,0.069676,2.39461,8192,0,8192,8
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,1,"Success",0,0.000402,1.11703,1.09439,0.000779,0.062237,0.041802,0.001682,0.063257,2.38282,8192,0,8192,8
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,2,"Success",0,0.000325,1.11721,1.09911,0.000803,0.054594,0.043774,0.001553,0.063261,2.382,8192,0,8192,8
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,3,"Success",0,0.000355,1.11638,1.09712,0.000761,0.055691,0.041981,0.002345,0.059624,2.37543,8192,0,8192,8
"Fftw","Inplace","Complex","float",2,"powerof2",32,32,0,4,"Success",0,0.000307,1.12676,1.11774,0.000759,0.12846,0.033659,0.001253,0.061707,2.4727,8192,0,8192,8
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,0,"Success",0,0.000359,1.15206,1.12844,0.001356,0.033734,0.031419,0.001597,0.058982,2.40921,16384,0,16384,9
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,1,"Success",0,0.000362,1.14823,1.1269,0.00134,0.035528,0.034558,0.001954,0.069621,2.41992,16384,0,16384,9
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,2,"Success",0,0.000329,1.17196,1.17048,0.001317,0.036194,0.03406,0.001609,0.062685,2.47985,16384,0,16384,9
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,3,"Success",0,0.000321,1.15254,1.14509,0.001266,0.03421,0.032708,0.002607,0.063008,2.43302,16384,0,16384,9
"Fftw","Inplace","Complex","float",2,"powerof2",32,64,0,4,"Success",0,0.0003,1.15888,1.1287,0.001331,0.073184,0.03396,0.001504,0.064408,2.4634,16384,0,16384,9
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,0,"Success",0,0.000337,0.855401,0.816802,0.00267,0.039264,0.036959,0.004188,0.052129,1.80907,32768,0,32768,10
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,1,"Success",0,0.000283,0.843119,0.813852,0.002798,0.038139,0.038004,0.003982,0.054109,1.79553,32768,0,32768,10
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,2,"Success",0,0.000297,0.853531,0.819266,0.002714,0.035045,0.038641,0.0037,0.056447,1.81118,32768,0,32768,10
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,3,"Success",0,0.000336,0.851334,0.821137,0.002754,0.034459,0.037216,0.005728,0.054892,1.80911,32768,0,32768,10
"Fftw","Inplace","Complex","float",2,"powerof2",64,64,0,4,"Success",0,0.000295,0.833196,0.811743,0.002769,0.036001,0.039044,0.004786,0.051455,1.78061,32768,0,32768,10
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,0,"Success",0,0.000337,1.37614,1.36293,0.009026,0.047476,0.0457,0.009053,0.085497,2.93732,65536,0,65536,11
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,1,"Success",0,0.00036,1.34997,1.33729,0.008812,0.09399,0.036654,0.00797,0.086705,2.92292,65536,0,65536,11
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,2,"Success",0,0.000316,1.38363,1.20495,0.010717,0.106361,0.044458,0.00763,0.092673,2.85198,65536,0,65536,11
"Fftw","Inplace","Complex","float",2,"powerof2",64,128,0,3,"Success",0,0.000319,1.39877,1.22254,0.009547,0.114268,0.047427,0.00821,0.094331,2.89655,65536,0,65536,11
