; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496380152,"CurrentTimeLocal","Fri Jun  2 07:09:12 2017","Hostname","r02n11"
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,8,55,"Success",0.008835,5268.359274,5200.736905,9.982341,16.427155,14.588572,10.327705,6.157893,10526.591523,78125000,0,78125000
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,9,55,"Success",0.00911,5233.553689,5136.741102,9.752211,17.073626,15.424038,11.067512,6.257255,10429.881748,78125000,0,78125000
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,10,55,"Success",0.009584,5251.104143,5200.744742,9.788272,15.970022,14.482095,10.3782,6.088159,10508.567992,78125000,0,78125000
"Fftw","Inplace","Complex","float",2,"radix357",3125,3125,0,11,55,"Success",0.009579,5213.163769,5258.515005,9.768142,16.008403,14.313144,10.389104,6.083434,10528.253623,78125000,0,78125000
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,0,42,"Warmup",0.009529,6349.004449,6712.268316,13.925046,25.418256,23.174795,16.404511,5.526068,13145.733831,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,1,42,"Warmup",0.009753,6611.869496,6475.508797,14.047672,22.184728,20.407031,15.992209,5.451571,13165.474197,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,2,42,"Success",0.010529,6756.067526,6461.346843,13.96932,21.26259,21.130432,19.863001,9.284933,13302.937936,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,3,42,"Success",0.011724,6768.642488,6361.476017,13.96277,23.04226,20.769494,15.963341,5.499394,13209.370448,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,4,42,"Success",0.009632,6620.236418,6825.830366,14.002374,24.483311,22.22739,16.225445,5.547486,13528.565216,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,5,42,"Success",0.010324,6855.305253,12520.163422,14.632296,25.054791,23.011239,16.753817,5.48825,19460.422292,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,6,42,"Success",0.010718,7223.068743,6981.972523,21.038873,22.686053,21.033498,20.84682,6.038597,14296.698401,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,7,42,"Success",0.010498,6661.091039,7043.857769,13.73893,23.499162,21.77013,19.374589,10.042089,13793.386852,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,8,42,"Success",0.008804,6734.042725,6912.982206,21.066118,22.28965,21.939814,20.924884,6.102759,13739.359628,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,9,42,"Success",0.011025,6743.470737,6815.611132,21.015348,24.427121,22.278389,16.276056,8.827601,13651.920484,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,10,42,"Success",0.010896,6716.633902,7244.563625,13.951301,23.847286,21.988653,19.604131,10.111932,14050.714107,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2187,6561,0,11,42,"Success",0.01014,6720.325539,6411.574352,13.917405,21.072037,20.303575,16.072279,5.697024,13208.975638,114791256,0,114791256
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,0,66,"Warmup",0.008454,7571.279556,7284.264707,38.424854,55.129933,49.620131,43.114251,15.977934,15057.822697,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,1,66,"Warmup",0.009025,7473.666857,7267.564383,38.019719,53.64914,49.196444,42.6427,15.08975,14939.840301,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,2,66,"Success",0.009821,7478.010868,7191.408649,37.121697,53.75418,48.750555,42.553015,15.785661,14867.396988,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,3,66,"Success",0.010292,7382.662022,7173.98558,36.992309,52.059624,48.934184,42.251069,15.068776,14751.966405,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,4,66,"Success",0.009462,7288.983951,7423.248882,38.693222,66.271587,57.05903,44.418994,15.222364,14933.910601,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,5,66,"Success",0.00962,7449.914284,7263.63725,39.302853,52.074387,47.81166,43.761468,15.135678,14911.650362,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,6,66,"Success",0.010218,7415.310054,7248.334873,37.772559,51.921689,47.721787,43.032684,15.129825,14859.236492,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,7,66,"Success",0.009146,7179.763979,7214.270459,37.106717,58.414396,52.339799,42.206234,15.097512,14599.210839,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,8,66,"Success",0.009679,7613.905348,7240.137738,37.128135,54.430614,49.632699,42.291493,15.142525,15052.681175,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,9,66,"Success",0.010369,7511.295368,7215.750547,37.094972,52.109542,47.735868,42.305836,15.192221,14921.497935,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,10,66,"Success",0.008969,7358.311806,7385.157465,38.655056,52.348099,48.150093,43.921401,15.22323,14941.779334,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",2401,16807,0,11,66,"Success",0.009941,7551.835887,7463.546451,38.655939,55.549518,50.256915,43.91152,15.270704,15219.039617,322828856,0,322828856
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,0,43,"Warmup",0.00802,24626.828842,24759.057636,42.7026,61.728598,54.020875,49.243039,14.681701,49608.274591,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,1,43,"Warmup",0.011321,24459.211953,24648.066022,41.91481,61.851117,55.70489,49.187054,14.691649,49330.641567,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,2,43,"Success",0.00962,25577.134325,25456.085992,43.081773,65.680142,57.407665,50.150501,14.7741,51264.327103,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,3,43,"Success",0.010793,25736.935564,30456.081539,62.477839,62.755468,56.261965,62.77859,15.089014,56452.393245,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,4,43,"Success",0.01063,30074.331206,30221.750446,41.28431,65.361325,58.478352,59.13193,23.49253,60543.843456,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,5,43,"Success",0.010833,25541.586527,25189.488677,43.101925,61.308355,55.022272,49.825362,15.024643,50955.371596,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,6,43,"Success",0.010288,25641.763747,25503.415406,41.821402,62.006061,54.185329,49.314721,14.760301,51367.279516,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,7,43,"Success",0.010359,25658.421391,25246.355091,41.24565,63.435975,55.040832,47.978883,14.731325,51127.222226,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,8,43,"Success",0.010283,25275.692425,25198.56209,41.054113,60.78297,55.36583,47.797045,14.732751,50694.000248,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,9,43,"Success",0.00944,25308.415879,25196.919963,40.73554,62.28247,54.424198,47.939248,14.872488,50725.601924,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,10,43,"Success",0.009308,25289.059275,25107.366551,41.853779,62.100152,54.895989,48.304104,14.764534,50618.356005,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",6561,6561,0,11,43,"Success",0.00855,25401.991576,25231.994498,41.419304,62.532999,56.450639,49.901661,14.797436,50859.099728,344373768,0,344373768
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,0,56,"Warmup",0.008504,12334.426673,14033.145737,67.795442,77.536707,65.828507,69.725273,16.412386,26664.881873,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,1,56,"Warmup",0.009841,12128.721453,12515.246016,67.866749,80.632278,67.800199,55.137322,25.685644,24941.102431,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,2,56,"Success",0.009848,12757.71787,12931.331917,79.672136,78.411623,67.724435,71.37675,35.663488,26021.912257,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,3,56,"Success",0.010002,12936.931081,12753.380087,69.423873,77.670953,65.965556,56.450837,25.659674,25985.495224,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,4,56,"Success",0.01078,12931.773897,12140.896398,69.636319,76.024905,65.94515,56.036276,25.383326,25365.71004,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,5,56,"Success",0.010395,12253.255706,12050.903885,70.460478,79.467784,67.357218,56.126579,25.669961,24603.254926,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,6,56,"Success",0.010791,12429.585756,12605.172873,68.300773,78.844049,66.683471,54.862743,25.189623,25328.653093,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,7,56,"Success",0.010413,13000.008246,12476.484898,70.459328,80.696805,67.070045,56.910835,25.375047,25777.018762,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,8,56,"Success",0.011002,12656.708882,12363.575491,67.924095,79.616496,65.225203,54.713112,25.113063,25312.890185,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,9,56,"Success",0.010915,12734.321432,12010.620521,69.740048,80.60467,66.161871,57.031543,25.776944,25044.27113,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,10,56,"Success",0.009919,12962.620448,13049.284406,70.556526,80.621929,66.343613,57.019137,25.504485,26311.963779,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",3125,15625,0,11,56,"Success",0.011437,12419.565996,12014.005986,68.177869,78.106538,66.176371,55.507298,25.812786,24727.367918,390625000,0,390625000
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,0,44,"Warmup",0.008533,33579.981615,33978.426768,124.604293,170.097429,162.408373,146.477694,43.022467,68205.045907,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,1,44,"Warmup",0.010656,34276.384474,34214.970284,123.366145,168.321955,161.344436,147.641251,43.044176,69135.086639,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,2,44,"Success",0.010717,34509.089336,34571.401255,128.483265,171.577169,160.843204,150.341885,43.159685,69734.909399,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,3,44,"Success",0.009844,34951.9534,34368.650006,121.106703,171.226774,162.828806,146.666269,43.106061,69965.551407,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,4,44,"Success",0.010533,35000.79336,39544.732955,185.169047,169.096109,158.788578,188.447519,43.793712,75290.834984,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,5,44,"Success",0.010577,34358.544184,39905.312225,125.299167,182.5223,164.668103,184.238088,56.580597,74977.178015,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,6,44,"Success",0.011156,34406.910976,34097.527586,127.120536,174.229844,163.872789,153.239511,43.277705,69166.192883,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,7,44,"Success",0.010295,34479.835887,34669.650591,121.814577,175.517024,163.080645,148.679797,43.151324,69801.743272,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,8,44,"Success",0.009734,34865.062322,34660.331687,126.44918,175.052734,168.655105,184.94107,69.628818,70250.134274,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,9,44,"Success",0.009208,35517.925163,35069.70103,120.88191,172.339488,164.840731,148.914114,43.15694,71237.771892,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,10,44,"Success",0.009501,34750.198805,33857.799914,121.43138,179.764949,165.064985,148.786146,43.247848,69266.306485,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",6561,19683,0,11,44,"Success",0.009874,33950.6607,33728.063862,122.296593,176.107465,166.547463,148.320702,43.263893,68335.273353,1033121304,0,1033121304
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,0,57,"Warmup",0.008306,53805.70882,53643.500126,347.213131,447.612312,414.662544,345.014685,79.829984,109083.553,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,1,57,"Warmup",0.010084,53036.899096,52216.388859,349.869231,431.690534,404.32444,242.241579,99.527192,106780.95452,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,2,57,"Success",0.008684,53083.126957,50489.012184,341.396814,424.964409,390.448986,233.365502,98.123571,105060.45047,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,3,57,"Success",0.009169,52705.476923,52622.941491,355.352201,420.526053,400.321239,245.917668,98.935393,106849.48358,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,4,57,"Success",0.009793,51803.669418,51980.774699,355.348394,451.113418,404.878142,244.625912,98.963186,105339.38675,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,5,57,"Success",0.01071,53139.073676,51858.733324,348.635135,422.043524,385.029844,239.720717,98.902482,106492.16832,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,6,57,"Success",0.008832,51942.776887,51190.019675,340.83414,431.509792,403.823639,235.300886,98.50444,104642.78159,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,7,57,"Success",0.009965,53721.268573,53200.369626,234.69304,447.464248,417.90047,344.746299,111.597716,108478.05316,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,8,57,"Success",0.010803,51811.307092,53352.013612,347.114785,447.866402,414.289823,334.147342,79.816191,106786.56889,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,9,57,"Success",0.008383,51979.886638,51191.590894,342.843848,421.549581,402.8546,238.625274,103.385548,104680.76784,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,10,57,"Success",0.009131,51756.230435,51572.206851,348.479469,428.942091,379.253974,239.656788,99.201634,104823.98371,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",15625,15625,0,11,57,"Success",0.009924,52153.824145,51612.946169,344.266432,436.836076,401.003186,237.932824,98.100369,105284.92247,1953125000,0,1953125000
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,0,67,"Warmup",0.007504,49288.628905,48671.452319,257.833053,543.63228,473.567902,273.536945,93.174455,99601.837398,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,1,67,"Warmup",0.009635,48066.326856,46647.431004,272.251171,540.668723,472.341944,287.813472,93.291878,96380.137952,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,2,67,"Success",0.008938,50190.760852,48867.553441,272.822362,550.389045,477.767894,276.353161,92.939218,100728.5976,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,3,67,"Success",0.008845,47892.884127,48661.512565,273.019858,541.368352,488.90106,285.763947,93.144698,98236.606886,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,4,67,"Success",0.010196,49194.587272,48468.880305,272.786774,549.698154,488.093625,284.958623,93.158888,99352.177344,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,5,67,"Success",0.009483,49135.498856,48544.076289,279.790952,541.127182,489.538376,287.156547,93.246418,99370.447125,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,6,67,"Success",0.008808,49770.077065,48711.680906,287.312829,543.500719,473.756848,294.009039,93.076579,100173.42574,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,7,67,"Success",0.01009,47932.899677,49250.152129,267.215875,536.241994,480.879589,274.406523,92.857541,98834.666789,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,8,67,"Success",0.008983,49783.489044,46866.764983,263.686969,555.71052,490.502184,278.110086,92.960458,98331.237308,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,9,67,"Success",0.009727,47641.024193,48579.984338,258.264979,541.498627,473.028471,286.825215,92.817538,97873.456582,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,10,67,"Success",0.009839,47480.805033,47885.602168,268.192723,548.555518,477.294915,293.190902,93.004849,97046.659184,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",16807,16807,0,11,67,"Success",0.009189,46927.728082,47079.94948,263.225222,543.895886,473.095032,291.301929,92.992007,95672.200045,2259801992,0,2259801992
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,0,45,"Warmup",0.010317,66421.304205,65886.618734,372.551726,734.655811,655.55917,382.439061,126.623488,134579.76519,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,1,45,"Warmup",0.010872,65365.506486,63764.094052,363.559769,687.523799,658.23201,385.820381,127.057457,131351.80803,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,2,45,"Success",0.010306,64614.551452,63523.065351,357.081862,693.802826,655.091387,365.402278,126.775982,130335.78464,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,3,45,"Success",0.009777,65369.190888,63863.044706,376.862005,697.220914,654.531587,369.489182,126.548338,131456.90119,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,4,45,"Success",0.009276,64370.086291,63823.756023,355.28171,697.509251,651.981791,367.968542,126.768116,130393.36449,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,5,45,"Success",0.009898,64299.889245,74039.345623,551.031936,711.55718,658.979867,539.649574,128.099584,140928.56554,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,6,45,"Success",0.01053,67129.783349,66073.317994,562.326708,740.191719,651.087474,377.554155,132.388123,135666.66295,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,7,45,"Success",0.010571,66214.350134,64444.473327,561.740124,726.102701,655.372308,378.252095,132.864371,133113.1689,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,8,45,"Success",0.011039,64132.461279,63197.820023,551.600241,721.174728,657.460463,374.562921,132.085773,129767.17926,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,9,45,"Success",0.010127,66316.394298,67052.385501,383.690563,689.467761,645.074647,395.600138,133.973795,135616.60046,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,10,45,"Success",0.010035,67577.78693,66424.064294,363.292736,684.983524,659.20781,377.580938,126.760956,136213.69069,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,19683,0,11,45,"Success",0.01005,67327.636162,67871.598944,381.921361,686.086763,658.366368,377.431161,127.033361,137430.08755,3099363912,0,3099363912
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,0,46,"Warmup",0.007976,125269.25812,120037.8597,1108.214453,2492.211748,2586.43802,1099.359615,378.091427,252971.44571,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,1,46,"Warmup",0.009835,126237.7712,117431.56487,1116.547621,2452.715675,2540.008581,1159.297738,377.952433,251315.87212,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,2,46,"Success",0.02446,117833.10191,115420.85362,1086.948197,2503.328782,2529.49782,1125.585343,379.169719,240878.51332,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,3,46,"Success",0.007781,119640.79482,118334.41375,1128.267935,2436.488197,2502.254966,1158.384174,379.642991,245580.25867,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,4,46,"Success",0.008966,118302.3495,115533.86179,1107.873957,2545.42471,2549.83155,1170.788963,606.156235,241816.29912,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,5,46,"Success",0.009528,118804.46746,117332.03788,1108.868998,2420.269266,2523.345176,1119.6682,377.616163,243686.28583,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,6,46,"Success",0.009738,118866.28671,115010.06011,1099.260773,2571.260784,2583.684674,1107.879788,378.074238,241616.52071,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,7,46,"Success",0.00869,119288.26452,116604.08331,1084.273583,2500.501568,2563.7389,1126.161008,376.720053,243543.75574,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,8,46,"Success",0.009731,119100.95821,117069.7117,1111.515038,2486.598381,2572.664728,1137.135268,377.856891,243856.45369,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,9,46,"Success",0.00969,119885.51032,116038.30195,1080.201639,2304.21092,2337.744694,1087.599898,378.122065,243111.70435,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,10,46,"Success",0.009158,129797.75366,120990.40986,1083.927242,2561.895474,2546.421383,1119.603591,377.801592,258477.82558,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",19683,59049,0,11,46,"Success",0.009178,129107.82068,121023.21581,1105.258752,2517.799265,2579.985266,1119.001006,377.487664,257830.58123,9298091736,0,9298091736
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,0,58,"Warmup",0.007601,92669.522666,88304.523506,1778.558283,1960.225515,1888.044968,1271.274683,915.056297,188787.21638,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,1,58,"Warmup",0.010073,97738.039328,99203.967741,1181.823243,2020.898324,1936.588514,1742.301845,1351.178641,205174.81105,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,2,58,"Success",0.009991,94790.764102,83327.248759,1776.814893,1987.588887,1910.485994,1242.228351,1442.832989,186477.97692,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,3,58,"Success",0.009071,91824.670908,86249.762469,1162.700942,2024.654832,1942.068666,1219.816533,1147.799619,185571.48636,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,4,58,"Success",0.008943,88308.725573,86887.802054,1190.550137,1977.398828,1908.548975,1266.577591,980.134898,182519.75091,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,5,58,"Success",0.007968,89555.347619,86795.091806,1213.439954,2027.336369,2004.238288,1285.954873,1171.109346,184052.52988,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,6,58,"Success",0.008668,89427.403871,85150.98304,1185.611454,1988.780502,1931.032952,1241.152813,985.536928,181910.51379,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,7,58,"Success",0.008555,88029.023687,83944.161009,1161.837297,1953.239519,1925.457337,1212.902341,1008.044168,179234.67725,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,8,58,"Success",0.008546,90025.027535,85284.5115,1195.140232,1973.140689,1885.222046,1247.499485,1135.572196,182746.12553,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,9,58,"Success",0.008769,90133.924568,86530.49802,1184.89045,1940.642879,1885.515115,1239.799158,1213.319339,184128.60252,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,10,58,"Success",0.009665,89336.458222,85635.426302,1778.511496,2114.324318,1950.593461,1260.270517,778.399203,182853.99624,9765625000,0,9765625000
"Fftw","Inplace","Complex","float",2,"radix357",15625,78125,0,11,58,"Success",0.010687,90551.361574,89706.458528,1209.782616,1944.061433,1898.708089,1280.958924,879.241306,187470.5868,9765625000,0,9765625000
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,0,68,"Warmup",0.000797,13.57977,13.033745,0.001161,0.037646,0.03572,0.000911,0.022607,26.713275,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,1,68,"Warmup",0.000325,12.711035,12.498626,0.001349,0.036508,0.031624,0.000543,0.017248,25.298495,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,2,68,"Success",0.000272,12.33212,12.265305,0.001621,0.033159,0.035144,0.000688,0.017216,24.686578,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,3,68,"Success",0.000307,12.118517,12.057002,0.001697,0.034877,0.031586,0.000608,0.020297,24.266044,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,4,68,"Success",0.000286,11.924847,11.815312,0.000871,0.034962,0.029796,0.00107,0.020914,23.828855,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,5,68,"Success",0.000283,11.737293,11.994579,0.001008,0.030073,0.029697,0.000482,0.015941,23.810356,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,6,68,"Success",0.000271,11.525277,11.534032,0.000887,0.032184,0.029898,0.000728,0.014363,23.138337,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,7,68,"Success",0.000251,11.549069,12.256826,0.000905,0.054757,0.046978,0.00061,0.030616,23.940828,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,8,68,"Success",0.000258,13.547297,11.538456,0.000871,0.03234,0.030902,0.000523,0.016712,25.16852,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,9,68,"Success",0.000256,11.451198,11.776091,0.000722,0.0309,0.028488,0.000531,0.018038,23.306903,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,10,68,"Success",0.000283,11.486185,11.582977,0.001577,0.032978,0.028945,0.000604,0.017025,23.151768,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,19,0,11,68,"Success",0.000271,11.487017,11.570911,0.000873,0.02955,0.026136,0.000769,0.01597,23.132048,1520,0,1444
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,0,69,"Warmup",0.000234,101.008261,105.437957,0.005375,0.066632,0.07419,0.00458,0.117666,206.715638,27512,0,27436
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,1,69,"Warmup",0.000248,102.959028,98.072703,0.005004,0.069391,0.063766,0.004798,0.118531,201.294232,27512,0,27436
"Fftw","Inplace","Real","float",2,"oddshape",19,361,0,2,69,"Success",0.000285,101.318476,104.641172,0.005077,0.068202,0.0604,0.00427,0.119442,206.218178,27512,0,27436
