; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496224455,"CurrentTimeLocal","Wed May 31 11:54:15 2017","Hostname","r02n08"
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.005349,25.977284,6.735211,0.360093,0.976948,0.77832,0.248508,0.521748,35.604185,1048584,0,1048576
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.005739,26.019849,6.620508,0.359061,0.973981,0.777817,0.240151,0.476278,35.474012,1048584,0,1048576
"Fftw","Inplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.005368,25.984387,6.80028,0.36057,0.949946,0.77696,0.249514,0.440962,35.568793,1048584,0,1048576
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.004139,28.935327,7.472386,0.924647,2.90382,1.622379,0.501836,0.86919,43.234403,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.005802,29.158419,7.404086,0.841853,2.921169,1.614393,0.514763,0.847346,43.308751,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.005834,29.079652,7.365081,0.802889,2.928072,1.585666,0.528568,0.851786,43.148275,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.006463,29.00827,7.312716,0.73437,2.942076,1.60077,0.508895,0.838615,42.953027,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.005263,29.009008,7.304453,0.714933,2.916916,1.593034,0.51182,0.842535,42.89871,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.005647,28.959212,7.306872,0.717833,2.947824,1.563047,0.490048,0.827288,42.81876,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.005549,28.978546,7.30702,0.713483,2.937912,1.613782,0.518257,0.855966,42.931264,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.00549,29.031233,7.303088,0.722892,2.93262,1.598852,0.516505,0.833219,42.944838,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.00566,29.752223,7.309023,0.720017,2.9171,1.594447,0.518497,0.853351,43.671161,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.005217,28.925846,7.287152,0.71851,2.940483,1.575713,0.506794,0.843339,42.803829,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.00503,29.051076,7.325142,0.714286,2.939949,1.624882,0.510784,0.836168,43.008331,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.005739,29.049317,7.32135,0.741624,2.933366,1.566251,0.521698,0.850765,42.990921,2097160,0,2097152
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.004182,26.093903,56.37009,1.651807,5.450832,3.946042,0.902655,0.796717,95.21704,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.004642,25.556547,56.045819,1.29759,5.332636,3.853052,0.904959,0.727749,93.723842,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.005434,25.626063,56.25378,1.260552,5.329033,3.848678,0.906756,0.739161,93.970232,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.005547,25.679543,56.190872,1.241985,5.283376,3.817338,0.892716,0.730903,93.844104,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.00488,25.516988,56.146564,1.273692,5.328163,3.847437,0.888536,0.758992,93.766111,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.005095,25.620723,56.29232,1.253133,5.29628,4.324368,0.868694,0.738625,94.40014,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.005053,25.560886,56.637692,1.27053,5.377679,4.260504,0.915858,0.719191,94.74804,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.004625,25.619306,56.212113,1.243736,5.342696,3.874973,0.900352,0.74464,93.943083,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.005723,25.560141,56.812673,1.253095,5.285198,3.924954,0.922846,0.717386,94.482759,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.005357,25.619777,56.477325,1.251969,5.252884,4.207117,0.865771,0.754336,94.435166,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.004693,25.527338,56.044989,1.269712,5.348578,4.205179,0.881949,0.726271,94.009425,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.004087,25.623503,56.149331,1.233724,5.317905,4.28669,0.869283,0.744201,94.229549,4194312,0,4194304
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.007766,42.920233,43.754672,3.159685,9.280636,9.075466,1.591263,0.536939,110.327342,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.000317,40.843753,43.691527,1.314389,9.204311,8.815089,1.650608,0.53846,106.059107,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.000299,40.771909,43.493686,1.363377,9.213991,9.200337,1.690258,0.523427,106.258607,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.000287,40.980591,43.647965,1.314501,9.187205,8.947044,1.705529,0.534755,106.318661,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.000316,41.039664,43.491953,1.310921,9.231358,9.100281,1.789512,0.522177,106.486849,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.000253,40.83729,43.52546,1.326686,9.235007,8.888845,1.782621,0.543927,106.140862,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.000245,41.157236,43.937517,1.306889,9.295268,9.095759,1.786944,0.551509,107.132149,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.000291,40.823311,43.627948,1.316979,9.096135,8.748683,1.725958,0.530079,105.870085,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.000281,41.533062,43.464914,1.329131,9.242387,9.032321,1.730148,0.535215,106.86823,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.000264,40.864436,43.567004,1.319088,9.087906,8.772176,1.702983,0.541447,105.856127,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.000342,40.804847,43.738633,1.334973,9.263291,8.999622,1.683772,0.547128,106.373795,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.000271,40.840659,43.520317,1.312507,9.083501,8.751534,1.703697,0.557183,105.770427,8388616,0,8388608
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.005911,38.998426,36.543566,6.74512,17.205003,16.470092,2.749338,0.44333,119.161611,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.000358,35.365023,36.559164,2.18532,18.48832,17.926398,2.753518,0.424156,113.703026,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.000358,35.290549,36.762228,2.168851,18.499907,17.194332,2.777029,0.439908,113.133849,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.000415,35.3272,36.70601,2.170381,18.410918,17.143427,2.730329,0.459766,112.949138,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.000294,35.34735,36.586606,2.180252,18.430534,17.207351,2.923128,0.443355,113.120101,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.000319,35.376411,36.608625,2.166307,18.404727,17.163117,2.879261,0.43921,113.038609,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.000318,35.275222,36.613091,2.170253,18.460897,17.160834,2.98145,0.423103,113.085885,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.000269,35.475898,36.604833,2.170561,18.430547,17.18539,2.904924,0.421656,113.194745,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.000268,35.26101,36.626982,2.188568,18.42926,17.19167,2.928038,0.460708,113.087502,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.000247,35.250693,36.546033,2.168966,18.387499,17.205085,2.882223,0.46322,112.904632,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.000276,35.324784,36.570827,2.168168,18.430246,17.16238,2.948756,0.427361,113.03351,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.000384,35.369109,36.585102,2.169025,18.384136,17.201579,2.944003,0.441176,113.095165,16777224,0,16777216
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.512108,73.636344,27.374578,12.959587,60.789297,37.466379,4.654863,0.835899,218.230268,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.478943,65.932085,27.187047,12.977697,59.140136,29.546197,4.844178,0.590569,200.697931,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.000321,67.528689,27.240483,4.122396,62.118885,36.941616,4.807809,0.493676,203.255027,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.495154,73.058766,27.348665,12.990309,57.664705,38.29422,4.73752,0.593608,215.184127,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.000396,66.89745,27.418703,4.184439,59.709833,35.127968,4.707111,0.472346,198.519859,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.000314,64.873861,22.104474,4.176066,57.845977,36.054183,4.729565,0.469658,190.255013,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.493885,73.153201,27.305256,13.06568,58.889246,47.304065,4.761509,0.594621,225.568566,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.000364,66.938218,27.29877,4.042868,55.578521,38.506105,4.70144,1.70083,198.768137,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.484227,70.144942,27.326777,13.133273,56.180873,42.771926,4.702416,0.587111,215.332868,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.00052,66.534079,27.15875,4.07589,58.094199,30.207553,4.811727,0.491173,191.375114,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.000494,63.611556,22.468787,4.145902,55.82243,35.838284,6.51346,0.689694,189.092125,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.000677,133.19857,36.770529,5.189264,60.282437,40.581352,5.237364,0.595299,281.857071,33554440,0,33554432
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,0,22,"Warmup",0.000122,0.012225,0.004952,0.000249,0.000343,0.00021,0.00032,0.000484,0.019372,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,1,22,"Warmup",0.000117,0.007041,0.004555,7.9e-05,0.000215,7.3e-05,4.9e-05,0.000378,0.01279,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,2,22,"Success",0.000109,0.007167,0.00444,9.6e-05,0.000197,9.9e-05,4.7e-05,0.000323,0.012739,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,3,22,"Success",0.000117,0.006724,0.004371,4.4e-05,0.000192,7.9e-05,4e-05,0.000335,0.012165,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,4,22,"Success",0.0001,0.006799,0.004385,4.6e-05,0.00017,8e-05,4e-05,0.000325,0.012207,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,5,22,"Success",0.0001,0.006737,0.004334,7.1e-05,0.000174,7.9e-05,5e-05,0.000318,0.012146,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,6,22,"Success",0.000126,0.006547,0.004394,4.6e-05,0.000209,9e-05,4e-05,0.000325,0.012043,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,7,22,"Success",0.00014,0.006695,0.004248,4.2e-05,0.00018,8.2e-05,4e-05,0.000324,0.012019,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,8,22,"Success",9e-05,0.006505,0.004357,5.7e-05,0.000161,8.2e-05,4.1e-05,0.000309,0.011863,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,9,22,"Success",0.000116,0.006856,0.004304,5.6e-05,0.000178,8e-05,4e-05,0.00033,0.012207,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,10,22,"Success",0.000104,0.006873,0.004347,6.8e-05,0.000183,8.4e-05,4e-05,0.000332,0.012299,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",9,0,0,11,22,"Success",0.000104,0.00659,0.004303,7e-05,0.000178,8.2e-05,3.7e-05,0.000314,0.011934,40,0,36
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,0,35,"Warmup",0.000237,0.017361,0.008342,0.000322,0.001345,0.000858,0.000249,0.000892,0.030193,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,1,35,"Warmup",0.000173,0.011418,0.007573,0.000124,0.000573,0.000296,0.000111,0.000678,0.02142,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,2,35,"Success",0.000171,0.011187,0.007027,0.000133,0.000528,0.000287,7.5e-05,0.000646,0.020505,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,3,35,"Success",0.000177,0.011176,0.007325,0.000183,0.000529,0.000254,9.3e-05,0.000625,0.020803,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,4,35,"Success",0.00016,0.010798,0.007242,0.000102,0.000516,0.000287,0.000109,0.00064,0.020316,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,5,35,"Success",0.000189,0.010901,0.007154,8.9e-05,0.00053,0.000255,0.000105,0.000602,0.020284,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,6,35,"Success",0.000164,0.01096,0.007134,0.000151,0.000502,0.000293,0.000118,0.000616,0.020367,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,7,35,"Success",0.000181,0.010971,0.00716,9.3e-05,0.000503,0.000291,0.000118,0.000607,0.020347,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,8,35,"Success",0.000147,0.010822,0.007066,8.6e-05,0.000513,0.000293,6e-05,0.000636,0.020045,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,9,35,"Success",0.000184,0.010915,0.007155,0.000154,0.000531,0.000283,7.8e-05,0.000618,0.020333,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,10,35,"Success",0.000144,0.010818,0.007087,8.9e-05,0.000526,0.000282,0.000103,0.000638,0.020102,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",25,0,0,11,35,"Success",0.000167,0.0107,0.007138,8.9e-05,0.000529,0.000257,0.000112,0.000587,0.019987,104,0,100
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,0,23,"Warmup",0.000126,0.134847,0.100681,0.000119,0.185984,0.02588,0.000273,0.014331,0.462628,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,1,23,"Warmup",0.000151,0.163618,0.131863,0.00015,0.028461,0.028298,0.000168,0.015151,0.368279,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,2,23,"Success",0.000122,0.162927,0.131043,0.000148,0.041641,0.032657,0.000228,0.018812,0.387996,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,3,23,"Success",0.000132,0.161652,0.130759,0.00013,0.034211,0.029609,0.000321,0.015582,0.372915,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,4,23,"Success",0.000176,0.16866,0.130165,0.000104,0.035988,0.034818,0.000463,0.015406,0.386192,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,5,23,"Success",0.000138,0.161887,0.131833,7.5e-05,0.033572,0.035858,9.6e-05,0.01519,0.379078,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,6,23,"Success",0.000135,0.162494,0.130554,0.000113,0.0357,0.030121,0.000128,0.015418,0.375782,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,7,23,"Success",0.000142,0.172109,0.130397,0.00011,0.033446,0.032332,0.000929,0.016588,0.387198,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,8,23,"Success",0.000133,0.161655,0.130152,0.000141,0.035518,0.031982,0.000853,0.015446,0.376393,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,9,23,"Success",0.000159,0.161558,0.130172,0.000115,0.032415,0.032814,0.000775,0.016001,0.374871,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,10,23,"Success",0.000146,0.16836,0.130195,0.000112,0.032401,0.030529,0.001435,0.016103,0.379787,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",27,0,0,11,23,"Success",0.000143,0.161099,0.130397,6.3e-05,0.036684,0.034557,0.00142,0.015486,0.381052,112,0,108
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,0,44,"Warmup",0.000202,0.116561,0.069572,0.000225,0.161736,0.026808,0.000653,0.013335,0.389584,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,1,44,"Warmup",0.000159,0.116108,0.08846,0.000113,0.028855,0.029176,0.000259,0.014309,0.277835,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,2,44,"Success",0.000171,0.115107,0.087635,8.9e-05,0.025285,0.026972,0.001061,0.012219,0.268927,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,3,44,"Success",0.000173,0.114109,0.086913,6.7e-05,0.045731,0.032646,0.001269,0.014633,0.296052,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,4,44,"Success",0.00015,0.114892,0.087187,9.1e-05,0.028167,0.029588,0.000239,0.014181,0.274869,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,5,44,"Success",0.000186,0.122463,0.087992,6.5e-05,0.030841,0.032511,0.000858,0.013505,0.288833,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,6,44,"Success",0.000188,0.113288,0.087312,5.9e-05,0.032393,0.031551,0.000199,0.018308,0.283804,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,7,44,"Success",0.000164,0.11469,0.086858,5.7e-05,0.031223,0.029547,0.001234,0.013421,0.277717,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,8,44,"Success",0.000174,0.113857,0.087413,0.000158,0.033065,0.029904,0.000155,0.012649,0.277865,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,9,44,"Success",0.000165,0.113807,0.086998,0.000143,0.03275,0.030411,0.000625,0.01656,0.281827,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,10,44,"Success",0.000211,0.112833,0.087116,6e-05,0.031126,0.029168,0.008604,0.014182,0.284118,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",49,0,0,11,44,"Success",0.000197,0.112762,0.087083,7.2e-05,0.030407,0.030498,0.00232,0.012832,0.276578,200,0,196
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,0,24,"Warmup",0.000141,0.135271,0.103001,0.000211,0.031453,0.030062,0.001137,0.014748,0.316635,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,1,24,"Warmup",0.00016,0.127987,0.10231,0.000202,0.037251,0.039634,0.000199,0.014502,0.322671,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,2,24,"Success",0.000141,0.127018,0.100609,0.00019,0.034862,0.033559,0.000879,0.015109,0.313016,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,3,24,"Success",0.000157,0.131956,0.10059,0.00019,0.032092,0.035479,0.000159,0.01433,0.315365,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,4,24,"Success",0.000161,0.126703,0.10038,0.000194,0.035965,0.034877,0.001066,0.014046,0.313793,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,5,24,"Success",0.000196,0.126468,0.100048,0.0002,0.034532,0.033013,0.000998,0.015824,0.311938,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,6,24,"Success",0.000166,0.125611,0.100674,0.000153,0.036057,0.035633,0.000217,0.015902,0.315176,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,7,24,"Success",0.000189,0.12599,0.100249,0.000149,0.037984,0.032104,0.000218,0.017335,0.31471,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,8,24,"Success",0.000195,0.126173,0.106761,0.000168,0.036104,0.032538,0.000218,0.016601,0.319394,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,9,24,"Success",0.000142,0.125737,0.100128,0.000195,0.038852,0.030858,0.000142,0.015706,0.312288,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,10,24,"Success",0.000157,0.126061,0.101108,0.000164,0.038897,0.035038,0.000107,0.013891,0.316618,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",81,0,0,11,24,"Success",0.000158,0.126102,0.100253,0.000157,0.037711,0.034342,0.00105,0.017867,0.318022,328,0,324
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,0,36,"Warmup",0.000334,0.919524,0.664508,0.000191,0.149977,0.01503,0.000304,0.05844,1.808903,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,1,36,"Warmup",0.000326,0.895018,0.667765,0.000209,0.040874,0.019516,0.000238,0.043869,1.668387,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,2,36,"Success",0.000209,0.89234,0.666679,0.000234,0.042756,0.021922,0.000223,0.045806,1.670734,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,3,36,"Success",0.000194,0.89127,0.667194,0.000238,0.042765,0.020164,0.000245,0.047886,1.670491,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,4,36,"Success",0.000211,0.902431,0.653638,0.000246,0.043032,0.022518,0.000226,0.048065,1.670901,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,5,36,"Success",0.000233,0.918831,0.654759,0.000216,0.048561,0.018113,0.001047,0.047021,1.689485,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,6,36,"Success",0.000233,0.903928,0.652407,0.000249,0.046579,0.022734,0.000498,0.044609,1.671754,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,7,36,"Success",0.00022,0.9036,0.654831,0.000204,0.042322,0.017576,0.001105,0.047566,1.668102,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,8,36,"Success",0.000189,0.902941,0.653503,0.000219,0.043799,0.020556,0.000262,0.050341,1.672547,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,9,36,"Success",0.000251,0.901842,0.653532,0.000216,0.043358,0.018126,0.000489,0.047729,1.666201,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,10,36,"Success",0.000214,0.917559,0.652205,0.000195,0.050363,0.026444,0.000234,0.047021,1.695025,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",125,0,0,11,36,"Success",0.000207,0.903652,0.6546,0.00022,0.047079,0.017891,0.000253,0.046951,1.671505,504,0,500
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,0,25,"Warmup",0.000201,0.771176,0.749031,0.000255,0.046877,0.053543,0.000374,0.071896,1.694341,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,1,25,"Warmup",0.000176,0.765945,0.745304,0.000213,0.042488,0.043842,0.001274,0.067524,1.66737,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,2,25,"Success",0.000167,0.763185,0.745935,0.000292,0.045941,0.038431,0.000289,0.077501,1.672471,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,3,25,"Success",0.00024,0.762434,0.744812,0.000271,0.047852,0.04051,0.000205,0.078792,1.675812,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,4,25,"Success",0.000161,0.767858,0.747232,0.000215,0.047098,0.041767,0.000208,0.070031,1.676351,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,5,25,"Success",0.000181,0.764848,0.746871,0.000214,0.048008,0.038956,0.000632,0.07586,1.676301,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,6,25,"Success",0.000263,0.761241,0.745531,0.000247,0.047122,0.039979,0.000272,0.073915,1.669123,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,7,25,"Success",0.000189,0.756135,0.756121,0.00022,0.047778,0.043946,0.000378,0.066776,1.672155,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,8,25,"Success",0.000162,0.754336,0.751779,0.000255,0.046329,0.04402,0.000318,0.069908,1.667959,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,9,25,"Success",0.000166,0.755575,0.751773,0.000215,0.046634,0.038737,0.000417,0.073602,1.667966,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,10,25,"Success",0.000237,0.755687,0.752911,0.000219,0.045709,0.038858,0.000629,0.070597,1.665583,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,11,25,"Success",0.000149,0.755846,0.751885,0.000215,0.04524,0.036451,0.000174,0.07408,1.664899,976,0,972
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,0,45,"Warmup",0.00026,0.764782,0.695012,0.000236,0.047416,0.040461,0.000408,0.093665,1.643,1376,0,1372
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,1,45,"Warmup",0.00022,0.751421,0.699552,0.000296,0.087569,0.042206,0.000225,0.091598,1.673792,1376,0,1372
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,2,45,"Success",0.000225,0.749144,0.698406,0.000247,0.04728,0.040111,0.000484,0.094052,1.630536,1376,0,1372
