; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497257085,"CurrentTimeLocal","Mon Jun 12 10:44:45 2017","Hostname","r02n01"
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,0,0,"Warmup",0.000613,0.021133,0.002511,0.000128,0.000188,4.9e-05,7.1e-05,0.000473,0.025552,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,1,0,"Warmup",0.000642,0.005153,0.002524,0.000109,0.000215,5e-05,5.2e-05,0.000463,0.009584,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,2,0,"Success",0.00062,0.005429,0.00257,0.00011,0.000216,5e-05,6.9e-05,0.000476,0.009889,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,3,0,"Success",0.00065,0.005144,0.002485,8.7e-05,0.000178,5.5e-05,6.8e-05,0.00041,0.009428,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,4,0,"Success",0.000569,0.005452,0.002588,0.000123,0.000205,5.9e-05,6.6e-05,0.000434,0.009874,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,5,0,"Success",0.000676,0.005391,0.002572,9.7e-05,0.000218,5.4e-05,7.1e-05,0.000421,0.009849,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,6,0,"Success",0.000562,0.005397,0.002548,0.000121,0.000206,5.5e-05,7.1e-05,0.00045,0.009784,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,7,0,"Success",0.000622,0.005069,0.002904,0.000114,0.000185,5.1e-05,7.2e-05,0.000444,0.009838,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,8,0,"Success",0.000547,0.005543,0.002511,0.000109,0.000207,5e-05,6.7e-05,0.000474,0.009897,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,9,0,"Success",0.000645,0.005021,0.002518,0.000116,0.00019,4.5e-05,6e-05,0.000425,0.009429,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,10,0,"Success",0.000609,0.00619,0.002831,0.000135,0.000221,5.3e-05,6.8e-05,0.0005,0.011081,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,11,0,"Success",0.000629,0.005178,0.002544,0.00011,0.0002,4.9e-05,5.4e-05,0.000429,0.009528,64,0,32
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,0,1,"Warmup",0.000601,0.006191,0.002905,0.000138,0.000262,6.5e-05,8.9e-05,0.000573,0.011205,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,1,1,"Warmup",0.00064,0.005726,0.002777,0.000103,0.000246,6.2e-05,0.000103,0.000509,0.010512,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,2,1,"Success",0.00064,0.005816,0.00287,0.000114,0.000256,6.5e-05,9.3e-05,0.000485,0.010737,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,3,1,"Success",0.000644,0.005737,0.002792,0.000126,0.000243,6e-05,0.000103,0.000496,0.010568,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,4,1,"Success",0.000589,0.005635,0.002787,0.000126,0.000235,4.4e-05,9.3e-05,0.000496,0.010432,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,5,1,"Success",0.000623,0.005776,0.002707,0.00011,0.000252,5.8e-05,0.000104,0.000517,0.010524,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,6,1,"Success",0.000603,0.005768,0.00274,0.000103,0.000251,5.1e-05,0.000105,0.000481,0.0105,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,7,1,"Success",0.000631,0.006084,0.003322,0.000119,0.000258,6.6e-05,0.000108,0.000552,0.011577,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,8,1,"Success",0.000615,0.005845,0.003155,0.000118,0.000251,5.8e-05,0.000103,0.000468,0.010976,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,9,1,"Success",0.000561,0.005681,0.002776,0.00011,0.000242,7.4e-05,0.000104,0.000492,0.010438,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,10,1,"Success",0.000606,0.005748,0.002762,0.000133,0.000247,6.1e-05,9.8e-05,0.000462,0.010496,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,11,1,"Success",0.000612,0.005792,0.002717,0.00011,0.00024,5.6e-05,9.8e-05,0.000445,0.010385,128,0,64
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,0,2,"Warmup",0.000558,0.00563,0.002958,9.4e-05,0.000483,0.000202,0.000105,0.000822,0.011239,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,1,2,"Warmup",0.000589,0.005745,0.002971,0.00011,0.00039,0.000201,0.000109,0.000641,0.011172,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,2,2,"Success",0.000643,0.005679,0.002878,9.1e-05,0.000408,0.000187,6e-05,0.000576,0.010881,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,3,2,"Success",0.000582,0.005681,0.002878,0.000118,0.000429,0.000186,6.6e-05,0.00064,0.01095,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,4,2,"Success",0.000601,0.005715,0.004649,0.000132,0.000397,0.000201,0.000107,0.000609,0.012775,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,5,2,"Success",0.000633,0.005674,0.002945,0.000113,0.00042,0.000192,0.000102,0.00059,0.011021,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,6,2,"Success",0.00064,0.005701,0.002891,0.000118,0.000415,0.00019,8e-05,0.00057,0.010957,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,7,2,"Success",0.000573,0.005707,0.002894,0.000106,0.000399,0.00021,0.000101,0.000621,0.010973,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,8,2,"Success",0.000628,0.005805,0.003122,0.000109,0.000391,0.000189,0.000103,0.000576,0.011344,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,9,2,"Success",0.000619,0.005699,0.002975,0.000104,0.000375,0.000207,0.000101,0.000613,0.011096,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,10,2,"Success",0.000623,0.006082,0.018328,0.000108,0.000392,0.000197,0.000105,0.00066,0.026919,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,11,2,"Success",0.000629,0.005635,0.002921,0.000131,0.000377,0.000179,7.8e-05,0.000626,0.010909,256,0,128
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000555,0.011232,0.019894,0.000166,0.000358,0.000297,7e-05,0.000883,0.033867,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,1,3,"Warmup",0.000506,0.011359,0.005394,8.3e-05,0.0004,0.000201,6.3e-05,0.000757,0.019139,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,2,3,"Success",0.000591,0.011051,0.005556,8.3e-05,0.000402,0.000193,8.5e-05,0.000728,0.019086,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",0.000596,0.011247,0.005455,8.8e-05,0.000385,0.000189,8.5e-05,0.00073,0.019172,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",0.000633,0.011618,0.005843,9.6e-05,0.000404,0.000198,6e-05,0.000819,0.020044,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",0.000593,0.010803,0.005357,0.000104,0.000392,0.000183,4.4e-05,0.000753,0.018601,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",0.000627,0.010947,0.005512,0.000104,0.000378,0.000181,5.1e-05,0.000733,0.018908,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000554,0.010899,0.00555,0.00011,0.000402,0.000184,5.2e-05,0.0007,0.018807,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",0.000551,0.011078,0.005493,9.4e-05,0.000374,0.000186,6.4e-05,0.000747,0.018954,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",0.000594,0.0108,0.005461,9e-05,0.00039,0.000192,6.4e-05,0.00071,0.018686,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",0.00056,0.010996,0.005455,8.8e-05,0.000379,0.000196,5.3e-05,0.000778,0.018895,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",0.000584,0.011351,0.005688,9.8e-05,0.00041,0.000203,6.5e-05,0.000827,0.019601,512,0,256
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000634,0.0123,0.0056,9.9e-05,0.000464,0.00026,9.2e-05,0.000748,0.020588,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000526,0.012208,0.005605,0.000116,0.000468,0.000236,7.8e-05,0.000712,0.020331,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",0.000501,0.012664,0.006349,9.6e-05,0.000489,0.000239,7.2e-05,0.000764,0.021568,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",0.000595,0.012726,0.006372,0.000125,0.000447,0.00025,7.4e-05,0.000699,0.021658,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",0.0006,0.012109,0.005616,9.8e-05,0.00045,0.000254,6.6e-05,0.000715,0.02028,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",0.000514,0.012005,0.005519,8.6e-05,0.000474,0.000249,6.9e-05,0.000739,0.020028,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",0.000576,0.012215,0.005548,0.000109,0.000462,0.000262,6.2e-05,0.000698,0.020357,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",0.000547,0.012778,0.006341,0.000128,0.00046,0.000238,6.3e-05,0.000761,0.02166,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",0.00063,0.012191,0.005737,0.000111,0.000473,0.000237,6.8e-05,0.000695,0.02055,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",0.000555,0.01192,0.005645,0.000107,0.000454,0.000223,8e-05,0.00071,0.02007,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",0.000534,0.012475,0.005829,0.000111,0.000473,0.000256,8e-05,0.000704,0.02089,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",0.000538,0.012049,0.005573,0.000105,0.000462,0.000248,7.4e-05,0.000663,0.020116,1024,0,512
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000621,0.015325,0.009806,0.000147,0.000598,0.000452,7.3e-05,0.000957,0.028362,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000649,0.015482,0.010259,0.000134,0.000582,0.000463,7.4e-05,0.000968,0.029023,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.000551,0.014726,0.009677,0.000149,0.000585,0.00043,6.8e-05,0.000885,0.027463,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.000554,0.014844,0.009761,0.000131,0.000555,0.000446,7.5e-05,0.00094,0.027683,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.000556,0.014476,0.009704,0.000142,0.000584,0.000422,7.4e-05,0.000911,0.027212,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.000662,0.02044,0.009636,0.000137,0.00058,0.000444,7.7e-05,0.000924,0.033284,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.000696,0.014941,0.009654,0.00014,0.000575,0.000438,6.4e-05,0.00086,0.027754,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.000622,0.014535,0.009606,0.000157,0.000603,0.000445,7.8e-05,0.000917,0.027328,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.000568,0.014739,0.00967,0.000136,0.000588,0.000422,6.8e-05,0.000889,0.027431,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.000581,0.014655,0.009599,0.000161,0.000568,0.000463,7.4e-05,0.000884,0.027342,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.000567,0.014769,0.009709,0.000138,0.000605,0.000437,7.6e-05,0.00089,0.027571,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.000559,0.01466,0.009624,0.000121,0.00061,0.000453,6.6e-05,0.000939,0.027362,2048,0,1024
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000724,0.019491,0.007301,0.0002,0.00092,0.000697,0.000131,0.000959,0.030829,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000626,0.017847,0.005996,0.000185,0.00087,0.000669,0.00013,0.00085,0.027606,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000616,0.018071,0.006911,0.000202,0.000897,0.000663,0.000125,0.000812,0.028699,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.000697,0.017382,0.005966,0.000173,0.000885,0.000656,0.000114,0.000852,0.027105,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000653,0.017825,0.005795,0.000187,0.00094,0.000659,9.4e-05,0.000883,0.027409,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.00075,0.01914,0.006523,0.000194,0.00096,0.0007,0.000116,0.000887,0.029662,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.00071,0.017647,0.005937,0.00018,0.000888,0.000652,9.3e-05,0.000849,0.027343,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000713,0.017432,0.005968,0.000176,0.000885,0.000665,9.2e-05,0.000842,0.027195,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000666,0.017518,0.005941,0.000181,0.000897,0.000672,0.00011,0.000868,0.027229,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.000737,0.017429,0.006004,0.000186,0.000902,0.000672,0.000111,0.000818,0.027218,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.000695,0.018311,0.006196,0.000187,0.000905,0.000683,0.000113,0.000891,0.028362,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.00062,0.017572,0.006037,0.000175,0.000889,0.000662,0.000124,0.000844,0.027289,4096,0,2048
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000615,0.024451,0.018645,0.000333,0.001412,0.016976,0.000201,0.001344,0.064445,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000658,0.039036,0.0186,0.000326,0.001372,0.001363,0.000172,0.000978,0.062869,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.000632,0.024004,0.018574,0.000345,0.001397,0.001343,0.000169,0.001029,0.047909,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.000589,0.024134,0.018434,0.000345,0.001392,0.001352,0.000191,0.001038,0.047868,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.000689,0.023792,0.018491,0.000348,0.001389,0.001354,0.000185,0.000978,0.047613,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.000544,0.023648,0.018457,0.00034,0.001389,0.001328,0.000178,0.000943,0.047169,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.000591,0.023664,0.018621,0.00031,0.001423,0.001331,0.000174,0.000959,0.047483,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.000571,0.02391,0.018419,0.000326,0.001393,0.001349,0.000177,0.000949,0.047496,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.000595,0.023904,0.018589,0.000338,0.00139,0.001353,0.000166,0.001007,0.047691,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.000633,0.023888,0.018548,0.000318,0.001411,0.001345,0.0002,0.000959,0.047687,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.000667,0.024607,0.021602,0.000318,0.001389,0.001368,0.000171,0.001085,0.051641,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.000603,0.02383,0.018358,0.00034,0.001414,0.001338,0.000188,0.001001,0.047449,8192,0,4096
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.00068,0.036205,0.006352,0.000592,0.00283,0.002524,0.000276,0.001027,0.050892,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000624,0.035892,0.0062,0.0006,0.00283,0.002505,0.000242,0.000914,0.050208,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.000608,0.035688,0.00606,0.000574,0.002822,0.002487,0.00028,0.000942,0.049874,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.000576,0.035949,0.006189,0.000583,0.002829,0.002516,0.000257,0.0009,0.050171,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.000604,0.036257,0.007087,0.000594,0.002842,0.002488,0.00026,0.000997,0.051503,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.000607,0.035832,0.006107,0.00057,0.002812,0.002496,0.000283,0.000931,0.050026,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.000625,0.035628,0.00616,0.000619,0.002829,0.002479,0.000255,0.000973,0.049929,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.000602,0.035789,0.006121,0.000601,0.002803,0.002517,0.000256,0.000979,0.050068,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.000585,0.035936,0.006063,0.000617,0.002811,0.002568,0.000288,0.000918,0.050163,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.000649,0.036264,0.006143,0.000577,0.002842,0.002534,0.000294,0.001016,0.050745,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.000645,0.035878,0.006112,0.000601,0.002818,0.002503,0.000253,0.000944,0.050155,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.000596,0.03569,0.006192,0.000595,0.002827,0.002519,0.000252,0.000931,0.050014,16384,0,8192
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.00058,0.060284,0.006553,0.001327,0.005633,0.005109,0.000694,0.001484,0.082072,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000522,0.060125,0.006432,0.001304,0.005757,0.005263,0.000689,0.001507,0.082004,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.000528,0.060066,0.006421,0.001301,0.005608,0.005086,0.000703,0.001478,0.081566,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.000597,0.060353,0.006411,0.001329,0.005739,0.005202,0.000695,0.001433,0.082149,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.000558,0.060278,0.006495,0.001305,0.005589,0.005155,0.000701,0.001398,0.081867,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.000491,0.076483,0.006706,0.001354,0.006043,0.005477,0.000746,0.001531,0.099214,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.000524,0.059736,0.00639,0.001303,0.005611,0.005076,0.000715,0.001466,0.081198,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.000566,0.060036,0.006453,0.001337,0.005583,0.005083,0.000741,0.001425,0.081589,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.000552,0.060122,0.006448,0.00132,0.005653,0.005272,0.00068,0.001516,0.08195,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.000588,0.060174,0.006451,0.001293,0.00578,0.00516,0.000682,0.001473,0.081978,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.000557,0.060178,0.006305,0.001312,0.005624,0.005138,0.000703,0.00139,0.081606,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.000542,0.05994,0.00641,0.0013,0.005768,0.005138,0.000707,0.001441,0.081641,32768,0,16384
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000474,0.109863,0.006896,0.002204,0.012217,0.011027,0.00133,0.002061,0.146478,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000724,0.108539,0.006701,0.00216,0.012324,0.011134,0.001396,0.001772,0.145185,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.000453,0.106835,0.006686,0.002164,0.011917,0.011097,0.00136,0.001949,0.142862,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.000709,0.141644,0.006888,0.002133,0.011999,0.011123,0.001364,0.001769,0.17801,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.000451,0.106326,0.006552,0.002109,0.011752,0.011106,0.001337,0.001996,0.142024,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.000656,0.110968,0.008138,0.002224,0.012452,0.011125,0.001367,0.001818,0.149132,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.000479,0.106563,0.006402,0.002151,0.011935,0.011009,0.001343,0.001989,0.14226,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.000667,0.108394,0.006798,0.00211,0.01223,0.011056,0.001385,0.001735,0.144755,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.000473,0.126291,0.006679,0.002141,0.012072,0.011186,0.001356,0.001934,0.162507,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.000691,0.108279,0.006659,0.002119,0.01222,0.010959,0.001347,0.001713,0.144372,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.000467,0.106503,0.006542,0.002152,0.011742,0.011035,0.001327,0.001999,0.142183,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.000691,0.108501,0.006728,0.002141,0.012174,0.013554,0.001485,0.001709,0.147408,65536,0,32768
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.00067,0.232813,0.128306,0.004312,0.193305,0.050444,0.004502,0.01306,0.628065,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000647,0.244267,0.118186,0.00935,0.152117,0.0508,0.003787,0.012884,0.592563,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.000608,0.244025,0.122999,0.004874,0.163156,0.050557,0.00383,0.014347,0.604947,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.000643,0.240523,0.126536,0.004947,0.163536,0.050634,0.003845,0.01408,0.605353,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.000599,0.241039,0.123963,0.004984,0.167069,0.050722,0.003753,0.014311,0.607028,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.000603,0.244177,0.122352,0.004879,0.158018,0.05222,0.003774,0.022111,0.608719,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.000633,0.240982,0.121964,0.004883,0.15111,0.052674,0.00382,0.014194,0.590797,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.000598,0.240389,0.122089,0.004929,0.167815,0.051753,0.003811,0.013927,0.605943,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.000655,0.245582,0.121379,0.004943,0.149193,0.052563,0.003815,0.014113,0.592971,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.000671,0.240599,0.126357,0.004822,0.200423,0.051835,0.003812,0.014207,0.643522,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.000685,0.240709,0.122915,0.00503,0.166479,0.051134,0.003796,0.014826,0.606169,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.000602,0.240574,0.122007,0.004936,0.14629,0.059031,0.00398,0.014572,0.592598,131072,0,65536
"Fftw","Outplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.002114,0.325813,0.223816,0.010529,0.37386,1.293714,0.024052,0.089678,2.344598,262144,0,131072
"Fftw","Outplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.002216,0.321223,0.244912,0.010784,0.20922,0.06713,0.028073,0.098178,0.982604,262144,0,131072
"Fftw","Outplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.00226,0.36195,0.247407,0.010526,0.174648,0.06379,0.026207,0.097645,0.985333,262144,0,131072
"Fftw","Outplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.00212,0.335685,0.223183,0.01056,0.161842,0.066702,0.025258,0.09291,0.919338,262144,0,131072
