; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496236029,"CurrentTimeLocal","Wed May 31 15:07:09 2017","Hostname","r02n09"
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,4,139,"Success",0.009592,5.48736,4.333061,335.897031,701.476789,697.42381,84.039769,26.322254,1854.991055,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,5,139,"Success",0.009895,5.511111,4.234717,335.858658,709.532211,722.95271,83.245203,26.44531,1887.791473,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,6,139,"Success",0.009936,5.538581,4.22491,335.186446,704.552725,692.362155,84.048397,26.34573,1852.270755,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,7,139,"Success",0.009521,5.539698,4.239218,328.947342,715.162585,694.31473,87.97331,26.41719,1862.605435,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,8,139,"Success",0.011689,5.526435,4.340048,343.134334,705.913262,693.625155,87.337127,26.397442,1866.287691,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,9,139,"Success",0.00916,5.570043,4.31346,341.684874,712.750906,696.988695,85.7028,26.351685,1873.373241,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,10,139,"Success",0.009729,5.477774,4.356748,343.24522,703.554559,701.002751,87.382479,26.361883,1871.39267,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",2401,16807,0,11,139,"Success",0.009307,5.556834,4.614349,341.325803,703.271106,692.048554,87.39219,26.355202,1860.574921,645657712,0,645657712
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,0,116,"Warmup",0.010492,5.476254,5.134207,274.217483,87.583863,82.413332,91.153071,2.128821,548.119253,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,1,116,"Warmup",0.011743,5.466092,5.094407,273.876245,85.711538,81.984525,90.999936,2.08488,545.231211,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,2,116,"Success",0.017166,5.47002,5.100213,273.676408,84.86456,88.313334,91.248734,2.045894,550.738281,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,3,116,"Success",0.011307,5.465291,5.158442,273.542345,83.958248,92.334293,91.349572,2.112751,553.934144,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,4,116,"Success",0.01227,5.467172,5.09313,273.763913,89.953871,93.586105,118.734768,2.916384,589.52987,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,5,116,"Success",0.011296,5.57081,5.139196,282.602841,91.992902,91.869467,117.080698,2.751825,597.021589,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,6,116,"Success",0.010925,5.529016,5.127631,281.310956,86.909985,87.125231,94.765817,2.132664,562.913888,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,7,116,"Success",0.011785,5.501108,5.125722,281.497922,93.046851,90.510959,95.338163,2.155981,573.190039,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,8,116,"Success",0.011477,5.499057,5.130379,282.016209,89.835557,92.07869,95.442952,2.09163,572.107995,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,9,116,"Success",0.011561,5.530368,5.226283,282.088189,87.272367,83.521702,95.175576,2.168584,560.996526,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,10,116,"Success",0.011799,5.506271,5.13434,281.947334,82.86971,80.947829,95.067742,2.101499,553.58849,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",6561,6561,0,11,116,"Success",0.011981,5.512279,5.123225,281.960085,84.751574,80.919768,95.056734,2.112542,555.450514,688747536,0,688747536
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,0,129,"Warmup",0.010184,5.024393,4.426647,443.766412,1769.987095,1689.368272,108.055138,32.235916,4052.876243,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,1,129,"Warmup",0.011291,4.950849,4.370502,441.984984,1420.240735,806.709773,94.829622,32.233589,2805.333306,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,2,129,"Success",0.010389,4.926884,4.358652,441.055558,827.211875,806.744308,94.889254,32.247799,2211.446441,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,3,129,"Success",0.01416,7.769952,6.892161,629.183046,1045.915747,934.237016,134.319681,57.212706,2815.547181,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,4,129,"Success",0.011429,4.907675,4.376154,437.776489,785.34613,787.957795,94.704595,32.270778,2147.353064,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,5,129,"Success",0.01137,4.925477,4.386195,435.96713,792.576321,797.337914,94.249034,32.258517,2161.714026,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,6,129,"Success",0.012225,5.011983,4.408745,435.047949,789.556519,784.616946,94.648637,32.693379,2145.998161,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,7,129,"Success",0.011275,4.964481,4.339419,436.53797,799.165999,785.423498,94.150959,32.250866,2156.846429,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,8,129,"Success",0.011019,4.919387,4.378008,434.350686,794.225826,785.895507,94.671304,32.203459,2150.657105,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,9,129,"Success",0.010739,4.92863,4.416273,434.999304,806.193769,786.346667,94.447968,32.244933,2163.590463,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,10,129,"Success",0.010702,4.933124,4.389275,434.788908,803.037897,788.477869,94.269085,32.204192,2162.113271,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",3125,15625,0,11,129,"Success",0.01059,4.975998,4.310184,443.453655,1765.905452,1708.300443,132.537793,32.475039,4091.971124,781250000,0,781250000
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,0,117,"Warmup",0.008841,6.370241,5.097928,803.658273,266.692091,240.153745,251.596382,4.865336,1578.444718,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,1,117,"Warmup",0.010926,6.347469,5.077753,804.312453,260.939045,237.400164,250.856266,4.928895,1569.882001,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,2,117,"Success",0.012374,6.311567,5.064088,801.375847,271.965166,275.709155,250.048324,4.734148,1615.222536,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,3,117,"Success",0.010675,6.325762,5.039832,776.553428,280.347341,255.809046,253.971765,4.789299,1582.860553,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,4,117,"Success",0.011015,6.319943,5.057162,789.83283,290.275035,260.198432,249.962384,4.810383,1606.468886,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,5,117,"Success",0.010993,6.312216,5.072211,788.154012,286.940269,257.989819,245.763738,4.873995,1595.119774,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,6,117,"Success",0.01169,6.338337,5.02409,775.497231,286.00195,256.874833,258.689276,4.677152,1593.116435,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,7,117,"Success",0.011906,6.303315,5.026115,778.545651,275.225459,246.511065,248.643401,4.737825,1565.007014,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,8,117,"Success",0.011114,6.316188,5.031205,780.421818,263.895147,241.803089,248.3524,4.786984,1550.619805,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,9,117,"Success",0.011248,6.308482,5.030823,780.483271,262.324009,248.519452,252.056822,4.773405,1559.50938,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,10,117,"Success",0.011726,6.301568,5.034789,780.686022,263.128564,237.292793,250.262831,4.730225,1547.450557,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",6561,19683,0,11,117,"Success",0.011512,6.278676,5.031571,780.894446,260.37822,236.98295,246.593828,4.634388,1540.807531,2066242608,0,2066242608
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,0,130,"Warmup",0.009261,3.613421,3.155565,2219.851632,2926.691648,2835.872243,473.600251,158.407722,8621.203922,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,1,130,"Warmup",0.009154,3.568718,3.160661,2217.481959,2913.713197,2837.155091,472.959296,158.302654,8606.352719,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,2,130,"Success",0.010492,3.571211,3.156006,2221.661388,2924.203093,2823.549973,472.727988,158.486501,8607.368922,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,3,130,"Success",0.010302,3.565308,3.157171,2216.377627,2921.186031,2814.106086,478.302332,158.413632,8595.120283,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,4,130,"Success",0.010328,3.567238,3.194381,2210.737115,2919.354319,2815.228726,477.231949,158.393717,8587.719678,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,5,130,"Success",0.008881,3.549314,3.130451,2208.186366,2919.318244,2800.617605,477.616033,158.644822,8571.073482,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,6,130,"Success",0.010437,3.546617,3.163106,2215.153344,2903.520802,2806.443539,477.114847,158.593519,8567.548491,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,7,130,"Success",0.011173,3.553471,3.145569,2218.041103,2904.703177,2806.49401,477.447086,158.674661,8572.072322,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,8,130,"Success",0.009882,3.601022,3.131069,2217.438726,2929.269171,2812.214116,490.044011,167.555457,8623.265304,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,9,130,"Success",0.010248,3.617583,3.225245,2221.66676,2892.85,3027.57434,529.018384,158.834974,8836.800213,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,10,130,"Success",0.010136,3.573766,3.139488,2225.532422,2895.910436,2815.650408,474.376597,158.508165,8576.703642,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,15625,0,11,130,"Success",0.009771,3.59459,3.160239,2225.529078,3127.58721,2829.154663,490.807573,158.678126,8838.523513,3906250000,0,3906250000
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,0,140,"Warmup",0.008169,5.378516,3.698816,2572.496387,5000.350137,4917.917223,613.728434,182.810012,13296.389694,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,1,140,"Warmup",0.009984,5.26016,3.743589,2573.3192,5106.971376,5020.154263,552.377412,182.930451,13444.768613,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,2,140,"Success",0.010225,5.220016,3.613282,2573.590281,5117.348461,5024.780132,591.148307,241.29795,13557.011014,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,3,140,"Success",0.01009,5.177341,3.609938,2546.580048,5101.535907,4991.662829,613.564764,241.326207,13503.469278,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,4,140,"Success",0.009722,5.215042,3.612914,2575.843645,5050.991337,5313.652457,808.582755,241.797822,13999.70767,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,5,140,"Success",0.010072,5.264552,3.723137,2767.437213,4780.443544,4755.965934,546.045859,187.765604,13046.658167,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,6,140,"Success",0.02815,5.353131,3.654389,2736.762477,4797.231577,4895.24781,560.253406,223.476184,13222.009158,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,7,140,"Success",0.009888,5.175885,3.620321,2698.898756,5201.52362,4919.573734,548.519401,182.526051,13559.850381,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,8,140,"Success",0.009946,5.209983,3.620125,2554.924555,5155.784253,5032.994832,798.426053,193.685276,13744.657343,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,9,140,"Success",0.01019,5.286345,3.612039,2796.426557,4826.541688,4771.936081,549.674818,188.065686,13141.555789,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,10,140,"Success",0.009656,5.282727,3.628078,2785.277555,4816.360103,4819.960228,587.650313,245.715612,13263.886938,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",16807,16807,0,11,140,"Success",0.008921,5.247824,3.615721,2787.839246,4847.709827,4792.841648,547.118048,195.250815,13179.63407,4519603984,0,4519603984
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,0,118,"Warmup",0.011874,6.986139,5.669977,2450.721107,856.775247,793.841227,766.609415,13.329351,4893.946111,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,1,118,"Warmup",0.010593,7.008653,5.645798,2459.650265,826.828395,762.446266,768.685643,13.412763,4843.690874,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,2,118,"Success",0.010031,6.943353,5.629549,2433.579879,856.907241,761.255278,762.778988,13.100121,4840.206434,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,3,118,"Success",0.010117,6.97921,5.629033,2433.545182,849.783012,776.066397,761.294567,13.795224,4847.104732,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,4,118,"Success",0.010043,7.041164,5.665669,2460.091539,842.393027,779.596628,769.151248,13.335159,4877.286573,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,5,118,"Success",0.011233,6.973791,5.638997,2450.230526,848.785882,761.241652,763.467652,13.137842,4849.490332,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,6,118,"Success",0.011353,7.039303,5.636782,2451.046623,857.009379,757.487345,763.121975,13.150634,4854.50579,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,7,118,"Success",0.01115,6.999463,5.647114,2453.016147,826.942686,764.96599,770.80389,13.202944,4841.591724,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,8,118,"Success",0.0108,7.000513,5.661168,2455.709481,834.4277,771.434213,768.38193,13.493502,4856.121529,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,9,118,"Success",0.011698,6.963328,5.656027,2449.780449,824.776195,738.211765,758.252342,13.330704,4796.984968,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,10,118,"Success",0.010474,7.066397,5.648506,2452.817781,834.853839,742.686348,770.416211,13.506717,4827.00863,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,19683,0,11,118,"Success",0.01103,6.99381,5.658637,2447.94903,856.550961,795.789772,766.005035,13.189021,4892.150088,6198727824,0,6198727824
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,0,119,"Warmup",0.010938,8.702964,5.895198,7554.577912,2640.423009,2487.98604,2106.340683,39.387161,14843.326251,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,1,119,"Warmup",0.009016,8.691535,5.837008,9820.109676,4408.611018,4402.022859,2195.59203,748.907421,21589.782218,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,2,119,"Success",0.009691,8.748226,5.836756,9853.915232,4603.525293,4495.524573,2164.051832,773.020017,21904.634151,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,3,119,"Success",0.010545,8.549417,5.776349,9851.867494,4631.987406,4676.276359,2305.480028,772.824566,22252.774623,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,4,119,"Success",0.016982,8.735244,5.857217,9852.923692,4550.171965,4481.706068,2227.465863,773.375893,21900.255527,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,5,119,"Success",0.009738,8.722083,5.822609,9849.27137,4721.68509,4659.482217,2356.592131,772.995271,22374.58245,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,6,119,"Success",0.009357,8.783804,5.869936,9814.690561,4570.001232,4497.202215,2232.342483,773.929511,21902.832114,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,7,119,"Success",0.010761,8.727589,5.866417,9819.261261,4712.423615,4631.938068,2242.846754,790.020525,22211.097098,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,8,119,"Success",0.010591,8.686464,5.813211,9818.61108,4625.497322,4505.410107,2241.347716,772.747465,21978.126416,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,9,119,"Success",0.010662,8.671041,5.851613,9825.678503,4614.190471,4542.201257,2195.71719,772.346672,21964.670167,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,10,119,"Success",0.025951,8.64864,5.916285,9828.161755,4540.728026,4442.008568,2192.264963,772.70207,21790.458581,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",19683,59049,0,11,119,"Success",0.010189,8.625643,5.758416,9829.664964,4630.080953,4518.874682,2200.580103,772.404546,21966.00117,18596183472,0,18596183472
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,0,131,"Warmup",0.009569,5.575866,3.873703,11003.263295,9218.422848,8992.072812,2439.700027,788.419033,32451.339426,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,1,131,"Warmup",0.012127,5.542392,3.904246,11008.374518,9283.078233,9000.979582,2375.616446,785.031192,32462.541142,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,2,131,"Success",0.009979,5.541027,3.844194,10997.034481,9086.580712,8879.740463,2363.511576,785.580253,32121.845165,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,3,131,"Success",0.010221,5.58761,3.84977,10887.476957,9235.182117,8791.981798,2356.247138,785.64504,32065.982625,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,4,131,"Success",0.0098,5.550864,3.895505,10885.89049,8949.171272,9124.98113,2345.441829,784.90402,32099.8492,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,5,131,"Success",0.010846,5.504314,3.919346,10832.594084,8993.991499,8883.20532,2412.857691,786.985611,31919.071422,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,6,131,"Success",0.009496,5.521772,3.918032,10966.169681,9385.51408,8814.704962,2318.064312,784.775949,32278.680616,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,7,131,"Success",0.010599,5.596429,3.912009,10904.730368,8963.874935,8810.839211,2357.968988,784.84273,31831.777554,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,8,131,"Success",0.0092,5.569061,3.852657,10871.389527,8940.190149,8945.663831,2354.860653,786.262343,31907.799708,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,9,131,"Success",0.010759,5.585036,3.859295,10869.100655,8999.750179,8879.733445,2389.986073,785.914421,31933.941763,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,10,131,"Success",0.025167,5.523577,3.943098,11008.7568,9008.962811,8628.65191,3342.398295,792.740607,32791.004904,19531250000,0,19531250000
"Fftw","Inplace","Complex","double",2,"radix357",15625,78125,0,11,131,"Success",0.009379,5.673264,3.828368,12053.589291,8149.381508,7956.078282,3396.548888,798.838056,32363.949746,19531250000,0,19531250000
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,0,141,"Warmup",0.000579,0.900154,0.872404,0.001619,0.197257,0.034783,0.000878,0.024824,2.033839,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,1,141,"Warmup",0.000299,1.092798,1.074152,0.000655,0.112223,0.036597,0.000712,0.023127,2.34121,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,2,141,"Success",0.000304,1.092754,1.076926,0.000718,0.105116,0.036515,0.002682,0.032978,2.348756,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,3,141,"Success",0.000304,1.097087,1.079323,0.000575,0.097353,0.036704,0.002095,0.024896,2.339077,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,4,141,"Success",0.000261,1.107461,1.071851,0.00072,0.103014,0.038274,0.002518,0.02502,2.349714,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,5,141,"Success",0.000281,1.101876,1.07293,0.00066,0.109399,0.033193,0.00377,0.023012,2.345863,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,6,141,"Success",0.000263,1.092689,1.078599,0.000608,0.104398,0.034708,0.002768,0.023121,2.337899,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,7,141,"Success",0.000316,1.094578,1.078581,0.000691,0.136521,0.089739,0.00269,0.023111,2.426841,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,8,141,"Success",0.000272,1.096896,1.075204,0.000711,0.086636,0.035009,0.002418,0.024026,2.321901,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,9,141,"Success",0.00026,1.106267,1.075805,0.000753,0.085329,0.033758,0.002887,0.022891,2.328633,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,10,141,"Success",0.000223,1.093031,1.074873,0.000828,0.087066,0.031764,0.002526,0.022549,2.313539,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,19,0,11,141,"Success",0.000301,1.095594,1.075074,0.00074,0.085973,0.033669,0.001926,0.023877,2.317865,3040,0,2888
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,0,142,"Warmup",0.000369,6.027699,5.467499,0.013457,0.153655,0.048202,0.009919,0.123212,11.844632,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,1,142,"Warmup",0.000309,5.954701,5.415147,0.00523,0.138125,0.046869,0.01004,0.117646,11.688764,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,2,142,"Success",0.000319,5.939546,5.412998,0.005204,0.160388,0.049286,0.010272,0.12231,11.701031,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,3,142,"Success",0.000303,5.954158,5.403125,0.005306,0.138968,0.054166,0.010439,0.124047,11.69122,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,4,142,"Success",0.000333,5.967863,5.403814,0.005522,0.179549,0.055417,0.011525,0.141122,11.766147,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,5,142,"Success",0.000273,6.010054,5.412975,0.006332,0.152957,0.074521,0.010733,0.140215,11.808797,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,6,142,"Success",0.000299,6.033037,5.399063,0.005059,0.157992,0.05794,0.010612,0.126901,11.791573,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,7,142,"Success",0.000287,6.011048,5.406361,0.005129,0.158403,0.079843,0.011967,0.135432,11.809203,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,8,142,"Success",0.000431,6.08225,5.407167,0.005387,0.158452,0.063525,0.01246,0.134165,11.864577,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,9,142,"Success",0.000281,6.011632,5.404249,0.005585,0.172404,0.060839,0.011791,0.135786,11.803324,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,10,142,"Success",0.000327,6.043678,5.408869,0.005649,0.169994,0.060881,0.012794,0.134371,11.837169,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",19,361,0,11,142,"Success",0.000299,6.025166,5.402648,0.005416,0.166953,0.060035,0.012403,0.15326,11.82695,55024,0,54872
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,0,143,"Warmup",0.000472,25.826007,24.984778,0.207603,0.731516,0.561897,0.256508,0.261411,52.830864,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,1,143,"Warmup",0.000274,25.866082,25.003709,0.120558,0.683467,0.603425,0.259072,0.277659,52.814896,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,2,143,"Success",0.000293,25.866779,24.95153,0.103015,0.700986,0.552755,0.262803,0.280486,52.71945,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,3,143,"Success",0.000308,25.793743,24.931571,0.113719,0.688652,0.567311,0.256788,0.265265,52.618112,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,4,143,"Success",0.000296,26.116812,24.948539,0.104959,0.750631,0.544853,0.259377,0.277327,53.003543,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,5,143,"Success",0.000416,25.88442,25.013529,0.104931,0.690563,0.571354,0.257982,0.274438,52.798279,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,6,143,"Success",0.000277,25.836453,25.006421,0.104157,0.675982,0.595224,0.256206,0.285578,52.760908,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,7,143,"Success",0.000287,25.778134,25.130618,0.1041,0.723224,0.552152,0.258168,0.273287,52.820689,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,8,143,"Success",0.000318,25.767591,24.96403,0.104311,0.687177,0.585373,0.258278,0.277816,52.645464,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,9,143,"Success",0.000319,25.770996,24.964335,0.119942,0.661824,0.622498,0.258779,0.284944,52.684337,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,10,143,"Success",0.000292,25.757921,24.938755,0.103751,0.693715,0.547468,0.258289,0.286387,52.587327,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,361,0,11,143,"Success",0.00031,25.795147,24.957063,0.113933,0.691894,0.546616,0.260831,0.27285,52.639388,1045456,0,1042568
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,0,144,"Warmup",0.002858,46.600885,46.458991,5.397992,8.180177,7.840304,4.115179,0.248387,118.845499,19811680,0,19808792
"Fftw","Inplace","Real","double",2,"oddshape",361,6859,0,1,144,"Warmup",0.000404,46.468849,46.508084,4.684658,8.275945,7.840246,3.806714,0.276472,117.862165,19811680,0,19808792
