; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496259892,"CurrentTimeLocal","Wed May 31 21:44:52 2017","Hostname","r02n13"
; "Time_ContextCreate [ms]", 0.00035
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","float",1,"radix357",2187,0,0,10,27,"Success",0.000214,230.994004,227.124241,0.001688,0.06385,0.068851,0.001051,0.173782,458.42848,17496,0,17496
"Fftw","Inplace","Complex","float",1,"radix357",2187,0,0,11,27,"Success",0.000311,229.053755,230.22127,0.001695,0.070627,0.067995,0.005365,0.149129,459.571501,17496,0,17496
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,0,46,"Warmup",0.000283,43.478543,39.517314,0.002848,0.073762,0.05552,0.004534,0.149214,83.282915,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000283,41.469609,38.956246,0.00328,0.071433,0.064354,0.003822,0.154685,80.726917,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,2,46,"Success",0.000276,41.990241,38.613635,0.003168,0.071402,0.056545,0.004935,0.152146,80.893177,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,3,46,"Success",0.000288,41.581634,39.290782,0.002846,0.074791,0.059267,0.002533,0.139499,81.152315,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,4,46,"Success",0.000291,41.353538,39.664521,0.002865,0.073291,0.064054,0.004567,0.189517,81.353438,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,5,46,"Success",0.000288,41.634645,40.192202,0.003059,0.059369,0.059028,0.00424,0.11696,82.070743,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,6,46,"Success",0.000236,41.471501,39.493254,0.002968,0.057071,0.060906,0.004816,0.117929,81.209561,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,7,46,"Success",0.000292,41.440426,39.139985,0.002854,0.066989,0.054686,0.004142,0.125117,80.835627,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,8,46,"Success",0.00039,40.83188,37.997794,0.002995,0.05243,0.05348,0.003872,0.121518,79.065208,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,9,46,"Success",0.000267,41.129032,38.97296,0.002857,0.060141,0.060495,0.003119,0.188448,80.418902,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,10,46,"Success",0.000308,41.092793,37.641086,0.002956,0.069649,0.052453,0.004783,0.13121,78.996145,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",2401,0,0,11,46,"Success",0.000289,41.047054,38.637396,0.002996,0.064981,0.061105,0.006139,0.151087,79.972206,19208,0,19208
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,0,38,"Warmup",0.000263,166.911329,161.388823,0.004589,0.048338,0.046263,0.005489,0.065627,328.471853,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,1,38,"Warmup",0.000288,165.944212,161.740543,0.004488,0.050432,0.053282,0.003774,0.054958,327.853314,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,2,38,"Success",0.000258,166.164371,162.401048,0.00497,0.046791,0.051587,0.0057,0.058051,328.733664,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,3,38,"Success",0.000257,177.990604,162.595576,0.004419,0.052723,0.05292,0.004367,0.059003,340.761639,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,4,38,"Success",0.000295,166.303582,164.003179,0.004583,0.050372,0.05393,0.003338,0.060708,330.480825,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,5,38,"Success",0.000212,166.92903,164.858588,0.005413,0.049659,0.053052,0.007918,0.053572,331.95829,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,6,38,"Success",0.000277,167.560118,165.220762,0.004556,0.049188,0.051359,0.003816,0.062963,332.953891,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,7,38,"Success",0.0003,165.553141,163.877283,0.004574,0.046759,0.052135,0.003865,0.062928,329.602215,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,8,38,"Success",0.000251,166.826586,164.620899,0.00463,0.047315,0.052292,0.004713,0.065889,331.623679,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,9,38,"Success",0.000252,167.250534,168.134408,0.004455,0.048424,0.052359,0.005475,0.058921,335.555683,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,10,38,"Success",0.000257,166.736756,163.781991,0.004466,0.045394,0.052522,0.004081,0.058048,330.684581,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",3125,0,0,11,38,"Success",0.000239,166.035433,165.716924,0.00523,0.046646,0.051739,0.005121,0.068398,331.930473,25000,0,25000
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,0,28,"Warmup",0.000273,263.586627,260.360024,0.008249,0.097315,0.07918,0.008086,0.209003,524.349429,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000273,261.812906,258.06399,0.008479,0.090833,0.077637,0.007613,0.273595,520.336112,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,2,28,"Success",0.000335,262.805591,259.259646,0.009258,0.101749,0.075509,0.008374,0.24234,522.503644,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,3,28,"Success",0.000268,262.395092,257.694161,0.008733,0.088971,0.071016,0.008041,0.230771,520.499024,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,4,28,"Success",0.000405,261.123297,257.562005,0.008694,0.08549,0.074382,0.006989,0.250856,519.112949,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,5,28,"Success",0.000299,258.653923,253.278811,0.008283,0.101358,0.07763,0.008179,0.241505,512.370817,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,6,28,"Success",0.000329,263.707507,258.556484,0.008257,0.085097,0.076031,0.007965,0.217224,522.659565,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,7,28,"Success",0.000374,262.549544,259.399561,0.008459,0.1139,0.077799,0.008176,0.248315,522.407733,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,8,28,"Success",0.000295,262.181665,259.124626,0.008342,0.084634,0.071597,0.006749,0.243843,521.722631,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,9,28,"Success",0.000304,265.955591,267.64388,0.008225,0.102778,0.075152,0.008736,0.242053,534.037427,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,10,28,"Success",0.000233,261.519035,256.814246,0.008222,0.099161,0.077725,0.009455,0.240557,518.76984,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",6561,0,0,11,28,"Success",0.0003,258.729768,260.752591,0.008447,0.103018,0.084091,0.009292,0.235241,519.9249,52488,0,52488
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,0,39,"Warmup",0.000396,275.152146,232.377048,0.012006,0.102654,0.093996,0.020308,0.112687,507.872062,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,1,39,"Warmup",0.000376,234.246549,232.218907,0.011637,0.092033,0.085342,0.019336,0.094603,466.769584,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,2,39,"Success",0.000367,236.13728,233.905203,0.011827,0.091984,0.091613,0.019921,0.099144,470.358055,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,3,39,"Success",0.000474,233.087057,231.899171,0.01177,0.092497,0.093672,0.020116,0.085967,465.291518,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,4,39,"Success",0.000553,234.438274,231.188389,0.01183,0.09896,0.093327,0.020357,0.10441,465.956793,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,5,39,"Success",0.000406,236.027282,233.864359,0.011255,0.097868,0.089401,0.020434,0.103729,470.215501,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,6,39,"Success",0.000312,235.539386,231.683441,0.011578,0.097183,0.092547,0.018909,0.133336,467.577449,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,7,39,"Success",0.000453,234.560049,232.352719,0.011818,0.09478,0.086785,0.019063,0.093014,467.219387,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,8,39,"Success",0.000389,238.354752,233.554699,0.011977,0.093667,0.090281,0.020191,0.097288,472.223849,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,9,39,"Success",0.000483,236.563904,232.9003,0.012021,0.096876,0.088199,0.024215,0.109916,469.796793,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,10,39,"Success",0.000481,235.408075,234.580856,0.011664,0.068105,0.068536,0.019769,0.109204,470.267764,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",15625,0,0,11,39,"Success",0.000429,235.759788,235.687105,0.011768,0.093001,0.088411,0.018571,0.097664,471.757552,125000,0,125000
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,0,47,"Warmup",0.000302,42.01947,41.629363,0.02433,0.137682,0.121708,0.021492,0.195842,84.151257,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,1,47,"Warmup",0.000269,42.064334,41.164495,0.025032,0.146216,0.113406,0.021601,0.206024,83.74215,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,2,47,"Success",0.0003,42.129892,41.302572,0.024435,0.136338,0.119576,0.021901,0.193961,83.929758,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,3,47,"Success",0.000302,42.456245,41.304311,0.025061,0.13912,0.116947,0.025047,0.189169,84.256894,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,4,47,"Success",0.000284,42.039669,42.415582,0.029518,0.139121,0.113436,0.023587,0.186123,84.948257,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,5,47,"Success",0.000326,42.201012,41.715947,0.024597,0.128042,0.120456,0.021742,0.195028,84.407977,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,6,47,"Success",0.000292,42.301016,41.31194,0.024493,0.137507,0.120653,0.02187,0.198987,84.117527,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,7,47,"Success",0.000275,42.246031,41.882122,0.024226,0.133812,0.120044,0.020894,0.202376,84.630479,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,8,47,"Success",0.000264,42.364017,41.436835,0.02513,0.130675,0.114149,0.026517,0.190222,84.28877,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,9,47,"Success",0.000314,42.108474,41.77209,0.024426,0.134169,0.124626,0.020599,0.19117,84.377037,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,10,47,"Success",0.000309,42.309321,42.119833,0.02395,0.128588,0.116106,0.020987,0.189198,84.910329,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",16807,0,0,11,47,"Success",0.000291,42.308527,42.009077,0.02413,0.133436,0.126739,0.020562,0.202966,84.826479,134456,0,134456
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,0,29,"Warmup",0.000297,317.362107,319.125648,0.029882,0.128812,0.11952,0.025435,0.188563,636.981204,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,1,29,"Warmup",0.000368,324.312198,318.740762,0.029188,0.14008,0.11855,0.026801,0.178285,643.546979,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,2,29,"Success",0.000294,317.493145,319.016967,0.029381,0.125153,0.11644,0.025012,0.178189,636.985695,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,3,29,"Success",0.000302,318.198183,315.643161,0.029419,0.13145,0.11334,0.025206,0.179446,634.323277,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,4,29,"Success",0.000308,316.741545,317.394523,0.034131,0.123209,0.11544,0.025602,0.169072,634.604547,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,5,29,"Success",0.00029,320.549523,316.691587,0.029826,0.126852,0.117226,0.025808,0.134108,637.67603,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,6,29,"Success",0.000472,319.867176,320.895225,0.029965,0.1265,0.121367,0.025492,0.185232,641.252318,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,7,29,"Success",0.000311,318.139849,368.870297,0.038133,0.115925,0.108377,0.024915,0.172537,687.471427,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,8,29,"Success",0.000275,329.519788,331.784506,0.027654,0.137524,0.115015,0.024946,0.203098,661.814031,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,9,29,"Success",0.000288,330.852348,332.402182,0.027617,0.11769,0.124402,0.024457,0.215479,663.765143,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,10,29,"Success",0.000298,331.382504,337.193365,0.028372,0.119905,0.117814,0.024517,0.209647,669.07774,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",19683,0,0,11,29,"Success",0.0003,330.459556,332.774795,0.027661,0.128004,0.118971,0.024261,0.224865,663.759197,157464,0,157464
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,0,30,"Warmup",0.000339,546.589403,551.686664,0.083881,0.267601,0.235029,0.072294,0.170671,1099.106823,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,1,30,"Warmup",0.000307,551.793692,554.979329,0.085598,0.270096,0.240066,0.073225,0.166063,1107.609157,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,2,30,"Success",0.000345,555.459632,555.718039,0.083925,0.253484,0.238626,0.072509,0.17968,1112.006855,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,3,30,"Success",0.000337,553.010793,550.182686,0.084045,0.259183,0.235314,0.072934,0.181155,1104.027108,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,4,30,"Success",0.000406,551.164165,551.513844,0.084859,0.261654,0.228201,0.071783,0.1925,1103.518183,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,5,30,"Success",0.000326,526.037597,501.810746,0.114674,0.266659,0.235618,0.07484,0.167743,1028.709097,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,6,30,"Success",0.000294,501.10699,503.442979,0.08341,0.285649,0.241069,0.078078,0.13784,1005.377073,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,7,30,"Success",0.000286,505.210102,498.03737,0.084679,0.266582,0.228824,0.076428,0.1455,1004.05086,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,8,30,"Success",0.000309,499.362319,556.925761,0.110062,0.25616,0.219394,0.07225,0.178637,1057.126721,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,9,30,"Success",0.000324,551.448097,551.91468,0.087667,0.264219,0.23127,0.070351,0.183373,1104.200676,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,10,30,"Success",0.000363,551.257429,547.858192,0.083002,0.26884,0.231157,0.070287,0.194547,1099.964445,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",59049,0,0,11,30,"Success",0.000351,551.329089,547.670025,0.083136,0.266276,0.234386,0.070928,0.193546,1099.848384,472392,0,472392
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,0,40,"Warmup",0.000498,131.997655,129.342028,0.118493,0.312503,0.29169,0.099803,0.177862,262.341277,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,1,40,"Warmup",0.000451,133.408706,130.951357,0.118807,0.311326,0.300993,0.099457,0.191556,265.383301,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,2,40,"Success",0.000405,132.334007,127.890978,0.117745,0.314197,0.273712,0.098799,0.184221,261.214736,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,3,40,"Success",0.000553,130.348966,127.889478,0.119772,0.325761,0.275766,0.102705,0.165674,259.229399,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,4,40,"Success",0.000569,130.409158,128.687767,0.117596,0.32569,0.285423,0.100501,0.180072,260.108217,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,5,40,"Success",0.000388,130.376964,131.705165,0.117656,0.318943,0.287405,0.099854,0.1863,263.093282,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,6,40,"Success",0.000638,130.452391,130.88604,0.123567,0.321624,0.286937,0.101782,0.170921,262.344831,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,7,40,"Success",0.000599,131.104706,131.2223,0.118741,0.339052,0.283169,0.100653,0.166303,263.336177,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,8,40,"Success",0.000473,130.430865,129.178599,0.118474,0.328029,0.282304,0.099302,0.180335,260.619149,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,9,40,"Success",0.000754,131.881471,128.538384,0.119589,0.319994,0.283342,0.101009,0.182874,261.428144,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,10,40,"Success",0.000629,133.028708,128.862509,0.116629,0.312169,0.282853,0.099052,0.187318,262.890493,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",78125,0,0,11,40,"Success",0.00053,132.627115,129.011574,0.11743,0.313119,0.276441,0.099011,0.181108,262.627182,625000,0,625000
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,0,48,"Warmup",0.000388,395.755965,377.969585,0.105565,0.498072,0.397792,0.152887,0.480342,775.361284,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,1,48,"Warmup",0.000415,399.138749,370.912849,0.110839,0.522951,0.39333,0.168171,0.433694,771.681595,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,2,48,"Success",0.000416,411.790389,372.088707,0.117788,0.583494,0.386724,0.152037,0.464493,785.585175,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,3,48,"Success",0.000365,418.015107,371.878103,0.112189,0.543858,0.390666,0.151811,0.460515,791.553266,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,4,48,"Success",0.000429,396.812518,387.041646,0.107452,0.540963,0.401058,0.152217,0.40035,785.45736,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,5,48,"Success",0.000422,400.161459,373.135316,0.109029,0.525625,0.390614,0.158284,0.489737,774.971165,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,6,48,"Success",0.000415,396.462341,370.045097,0.108768,0.542591,0.397391,0.15959,0.457209,768.174161,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,7,48,"Success",0.000324,396.320028,374.422564,0.109051,0.56809,0.40514,0.159155,0.479584,772.464542,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,8,48,"Success",0.000436,398.906762,384.8426,0.10913,0.577427,0.395715,0.154031,0.427807,785.422077,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,9,48,"Success",0.000401,399.799703,385.523559,0.109632,0.543438,0.409463,0.170044,0.433466,786.990261,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,10,48,"Success",0.000371,399.562116,387.38865,0.108128,0.546454,0.396481,0.151985,0.435323,788.590132,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",117649,0,0,11,48,"Success",0.000435,408.558784,371.400912,0.107654,0.512712,0.405639,0.155549,0.455607,781.597894,941192,0,941192
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,0,31,"Warmup",0.00036,468.431536,467.615535,0.206867,1.148129,1.137548,0.235585,0.180333,938.956619,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,1,31,"Warmup",0.00033,462.721479,461.565577,0.206759,1.159753,1.131509,0.232903,0.196951,927.215926,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,2,31,"Success",0.000344,465.748035,462.52046,0.209398,1.161543,1.123584,0.233533,0.173535,931.171233,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,3,31,"Success",0.000326,462.92417,464.810711,0.207617,1.129567,1.116432,0.246427,0.188675,930.624734,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,4,31,"Success",0.000289,469.236032,462.274097,0.208481,1.142837,1.118084,0.240001,0.188147,934.40887,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,5,31,"Success",0.000316,466.164191,462.685911,0.209437,1.183488,1.114781,0.233385,0.19756,931.789804,1417176,0,1417176
"Fftw","Inplace","Complex","float",1,"radix357",177147,0,0,6,31,"Success",0.00034,461.99854,470.715293,0.207625,1.147573,1.126397,0.242902,0.176387,935.615889,1417176,0,1417176
