; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497257436,"CurrentTimeLocal","Mon Jun 12 10:50:36 2017","Hostname","r02n02"
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,0,6,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000825,0,0,0,0,0,0,0,0,2176,0,1024
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,1,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,2,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,3,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,4,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,5,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,6,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,7,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,8,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,9,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,10,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,16,0,11,6,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,0,7,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000725,0,0,0,0,0,0,0,0,4224,0,2048
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,1,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,2,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,3,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,4,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,5,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,6,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,7,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,8,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,9,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,10,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",16,32,0,11,7,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,0,8,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000584,0,0,0,0,0,0,0,0,8448,0,4096
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,1,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,2,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,3,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,4,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,5,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,6,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,7,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,8,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,9,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,10,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,32,0,11,8,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,0,9,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000707,0,0,0,0,0,0,0,0,16640,0,8192
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,1,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,2,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,3,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,4,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,5,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,6,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,7,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,8,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,9,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,10,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",32,64,0,11,9,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,0,10,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000719,0,0,0,0,0,0,0,0,33280,0,16384
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,1,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,2,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,3,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,4,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,5,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,6,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,7,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,8,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,9,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,10,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,64,0,11,10,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,0,11,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000735,0,0,0,0,0,0,0,0,66048,0,32768
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,1,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,2,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,3,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,4,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,5,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,6,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,7,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,8,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,9,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,10,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",64,128,0,11,11,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,0,12,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000739,0,0,0,0,0,0,0,0,132096,0,65536
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,1,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,2,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,3,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,4,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,5,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,6,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,7,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,8,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,9,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,10,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,128,0,11,12,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,0,13,"fftw forward plan could not be created as wisdom is not available for this problem.",0.002497,0,0,0,0,0,0,0,0,263168,0,131072
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,1,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,2,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,3,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,4,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,5,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,6,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,7,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,8,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,9,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,10,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",128,256,0,11,13,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,0,14,"fftw forward plan could not be created as wisdom is not available for this problem.",0.000495,0,0,0,0,0,0,0,0,526336,0,262144
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,1,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,2,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,3,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,4,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,5,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,6,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,7,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,8,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,9,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,10,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,256,0,11,14,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,0,15,"fftw forward plan could not be created as wisdom is not available for this problem.",0.00388,0,0,0,0,0,0,0,0,1050624,0,524288
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,1,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,2,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,3,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,4,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,5,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,6,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,7,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,8,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,9,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,10,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",256,512,0,11,15,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,0,16,"fftw forward plan could not be created as wisdom is not available for this problem.",0.005419,0,0,0,0,0,0,0,0,2101248,0,1048576
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,1,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,2,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,3,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,4,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,5,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,6,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,7,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,8,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,9,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,10,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,512,0,11,16,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,0,17,"fftw forward plan could not be created as wisdom is not available for this problem.",0.0073,0,0,0,0,0,0,0,0,4198400,0,2097152
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,1,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,2,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,3,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,4,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,5,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,6,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,7,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,8,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,9,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,10,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",512,1024,0,11,17,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,0,18,"fftw forward plan could not be created as wisdom is not available for this problem.",0.006352,0,0,0,0,0,0,0,0,8396800,0,4194304
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,1,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,2,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,3,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,4,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,5,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,6,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,7,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,8,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,9,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,10,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,1024,0,11,18,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,0,19,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008164,0,0,0,0,0,0,0,0,16785408,0,8388608
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,1,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,2,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,3,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,4,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,5,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,6,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,7,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,8,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,9,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,10,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",1024,2048,0,11,19,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,0,20,"fftw forward plan could not be created as wisdom is not available for this problem.",0.008711,0,0,0,0,0,0,0,0,33570816,0,16777216
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,1,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,2,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,3,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,4,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,5,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,6,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,7,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,8,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,9,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,10,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,2048,0,11,20,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,0,21,"fftw forward plan could not be created as wisdom is not available for this problem.",0.010476,0,0,0,0,0,0,0,0,67125248,0,33554432
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,1,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,2,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,3,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,4,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,5,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,6,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,7,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,8,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,9,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,10,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",2048,4096,0,11,21,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,0,22,"fftw forward plan could not be created as wisdom is not available for this problem.",0.011153,0,0,0,0,0,0,0,0,134250496,0,67108864
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,1,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,2,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,3,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,4,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,5,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,6,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,7,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,8,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,9,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,10,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,4096,0,11,22,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","float",2,"powerof2",4096,8192,0,0,23,"fftw forward plan could not be created as wisdom is not available for this problem.",0.01179,0,0,0,0,0,0,0,0,268468224,0,134217728
"Fftw","Outplace","Real","float",2,"powerof2",4096,8192,0,1,23,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
