; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","wisdom","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497002542,"CurrentTimeLocal","Fri Jun  9 12:02:22 2017","Hostname","r02n04"
; "Time_ContextCreate [ms]", 0.000286
; "Time_ContextDestroy [ms]", 7.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Outplace","Complex","double",3,"radix357",49,343,343,11,129,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,0,120,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,1,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,2,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,3,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,4,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,5,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,6,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,7,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,8,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,9,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,10,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,125,625,11,120,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,0,108,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,1,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,2,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,3,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,4,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,5,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,6,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,7,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,8,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,9,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,10,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,243,11,108,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,0,130,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,1,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,2,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,3,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,4,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,5,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,6,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,7,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,8,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,9,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,10,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,343,11,130,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,0,109,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,1,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,2,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,3,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,4,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,5,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,6,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,7,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,8,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,9,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,10,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,243,729,11,109,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,0,121,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,1,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,2,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,3,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,4,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,5,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,6,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,7,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,8,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,9,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,10,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",125,625,625,11,121,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,0,110,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,1,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,2,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,3,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,4,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,5,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,6,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,7,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,8,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,9,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,10,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",243,729,729,11,110,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,0,122,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,1,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,2,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,3,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,4,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,5,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,6,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,7,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,8,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,9,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,10,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,625,11,122,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,0,131,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,1,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,2,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,3,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,4,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,5,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,6,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,7,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,8,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,9,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,10,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",343,343,2401,11,131,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,0,111,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,1,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,2,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,3,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,4,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,5,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,6,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,7,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,8,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,9,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,10,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,729,11,111,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,0,112,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,1,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,2,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,3,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,4,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,5,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,6,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,7,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,8,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,9,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,10,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",729,729,2187,11,112,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,0,123,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,1,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,2,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,3,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,4,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,5,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,6,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,7,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,8,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,9,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,10,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Complex","double",3,"radix357",625,625,3125,11,123,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,0,132,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,1,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,2,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,3,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,4,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,5,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,6,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,7,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,8,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,9,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,10,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,19,11,132,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,0,133,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,1,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,2,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,3,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,4,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,5,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,6,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,7,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,8,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,9,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,10,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,19,361,11,133,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,0,134,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,1,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,2,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,3,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,4,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,5,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,6,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,7,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,8,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,9,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,10,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",19,361,361,11,134,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,0,135,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,1,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,2,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,3,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,4,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,5,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,6,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,7,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,8,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,9,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,10,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"oddshape",361,361,361,11,135,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,0,68,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,1,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,2,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,3,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,4,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,5,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,6,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,7,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,8,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,9,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,10,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",2,2,2,11,68,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,0,69,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,1,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,2,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,3,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,4,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,5,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,6,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,7,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,8,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,9,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,10,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,2,11,69,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,4,0,70,"Wisdom file could not be loaded.",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,4,1,70,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,4,2,70,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"Fftw","Outplace","Real","double",3,"powerof2",4,2,4,3,70,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
