; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11519, "MemoryFree [MiB]", 11430, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 7050, "cufft", 7050
; "Time_ContextCreate [ms]", 25.5012
; "Time_ContextDestroy [ms]", 150.081
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Complex","double",2,"oddshape",8191,8193,0,0,"Success",1002.7,0.744977,6.47162,134.361,376.516,376.466,115.286,1.47471,1011.39,1.07374e+09,4.42314e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"oddshape",8191,8193,0,1,"Success",1002.74,0.623093,6.19087,134.581,376.525,376.481,115.075,1.47578,1011.03,1.07374e+09,4.42314e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"oddshape",8191,8193,0,2,"Success",1003.95,0.625077,6.20119,134.758,376.538,376.431,116.151,1.47686,1012.26,1.07374e+09,4.42314e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"oddshape",8191,8193,0,3,"Success",1002.79,0.625499,6.19792,134.535,376.48,376.444,115.256,1.4696,1011.08,1.07374e+09,4.42314e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"oddshape",8191,8193,0,4,"Success",1002.88,0.625426,6.19188,134.619,376.506,376.432,115.252,1.47643,1011.18,1.07374e+09,4.42314e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",61,67,69,0,"Success",2.09518,0.16245,1.03741,0.484608,0.449792,0.437728,0.66544,0.351509,3.64722,4.51205e+06,4.51205e+06,4.51205e+06
"CuFFT","Inplace","Complex","double",3,"oddshape",61,67,69,1,"Success",2.1027,0.161532,1.03557,0.485184,0.449376,0.441152,0.669536,0.345555,3.646,4.51205e+06,4.51205e+06,4.51205e+06
"CuFFT","Inplace","Complex","double",3,"oddshape",61,67,69,2,"Success",2.10112,0.164766,1.03443,0.484736,0.449056,0.441088,0.669024,0.34584,3.64687,4.51205e+06,4.51205e+06,4.51205e+06
"CuFFT","Inplace","Complex","double",3,"oddshape",61,67,69,3,"Success",2.09534,0.160749,1.03605,0.485792,0.448064,0.440032,0.66416,0.348862,3.64171,4.51205e+06,4.51205e+06,4.51205e+06
"CuFFT","Inplace","Complex","double",3,"oddshape",61,67,69,4,"Success",2.09696,0.160986,1.0342,0.484416,0.448448,0.440512,0.666176,0.359361,3.65219,4.51205e+06,4.51205e+06,4.51205e+06
"CuFFT","Inplace","Complex","double",3,"oddshape",126,127,129,0,"Success",14.0378,0.23254,1.10146,3.49107,3.54074,3.51296,3.41683,0.416617,15.7892,3.30281e+07,3.30281e+07,3.30281e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,127,129,1,"Success",14.0939,0.25176,1.09738,3.45216,3.5367,3.50896,3.5096,0.419865,15.8638,3.30281e+07,3.30281e+07,3.30281e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,127,129,2,"Success",14.0086,0.254544,1.09848,3.44195,3.53946,3.51776,3.42262,0.422804,15.7853,3.30281e+07,3.30281e+07,3.30281e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,127,129,3,"Success",14.0141,0.252906,1.10131,3.45613,3.53718,3.51741,3.41597,0.412383,15.7816,3.30281e+07,3.30281e+07,3.30281e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,127,129,4,"Success",14.0281,0.2501,1.10386,3.46266,3.54045,3.52285,3.4216,0.416171,15.7992,3.30281e+07,3.30281e+07,3.30281e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,255,129,0,"Success",27.4009,0.30314,1.15247,7.30826,6.81632,6.77466,6.41408,0.483527,29.3412,6.63163e+07,6.63163e+07,6.63163e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,255,129,1,"Success",27.38,0.291784,1.13627,7.31264,6.81776,6.76902,6.39114,0.476219,29.2855,6.63163e+07,6.63163e+07,6.63163e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,255,129,2,"Success",27.4252,0.307308,1.16562,7.31619,6.83654,6.79478,6.39354,0.482665,29.3818,6.63163e+07,6.63163e+07,6.63163e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,255,129,3,"Success",27.3614,0.292704,1.13145,7.31126,6.78701,6.77907,6.39702,0.477733,29.2644,6.63163e+07,6.63163e+07,6.63163e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",126,255,129,4,"Success",27.388,0.298752,1.13128,7.31296,6.80838,6.79331,6.38422,0.459943,29.2791,6.63163e+07,6.63163e+07,6.63163e+07
"CuFFT","Inplace","Complex","double",3,"oddshape",255,254,259,0,"Success",179.549,0.367861,1.17863,32.5602,59.5683,59.5417,27.7853,0.510884,181.607,2.68407e+08,2.68407e+08,2.68407e+08
"CuFFT","Inplace","Complex","double",3,"oddshape",255,254,259,1,"Success",179.657,0.370338,1.17635,32.7708,59.4652,59.5387,27.7928,0.50859,181.713,2.68407e+08,2.68407e+08,2.68407e+08
"CuFFT","Inplace","Complex","double",3,"oddshape",255,254,259,2,"Success",179.714,0.374625,1.19867,32.7488,59.5625,59.5236,27.7865,0.699297,181.988,2.68407e+08,2.68407e+08,2.68407e+08
"CuFFT","Inplace","Complex","double",3,"oddshape",255,254,259,3,"Success",179.411,0.369537,1.18234,32.5315,59.5704,59.4188,27.8023,0.506028,181.47,2.68407e+08,2.68407e+08,2.68407e+08
"CuFFT","Inplace","Complex","double",3,"oddshape",255,254,259,4,"Success",179.635,0.367707,1.17836,32.5536,59.458,59.5342,27.9993,0.512202,181.694,2.68407e+08,2.68407e+08,2.68407e+08
"CuFFT","Inplace","Complex","double",3,"oddshape",511,513,509,0,"Success",2171.46,1.07814,9.30738,271.01,833.45,833.586,233.34,2.16563,2184.01,2.13489e+09,8.98902e+09,2.13489e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",511,513,509,1,"Success",2170.24,1.07701,9.29759,270.641,833.405,833.147,232.975,2.18223,2182.79,2.13489e+09,8.98902e+09,2.13489e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",511,513,509,2,"Success",2171.14,1.07416,9.30429,270.637,833.068,833.336,234.027,2.17376,2183.69,2.13489e+09,8.98902e+09,2.13489e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",511,513,509,3,"Success",2170.55,1.07674,9.32496,270.247,833.359,832.612,234.264,2.16565,2183.12,2.13489e+09,8.98902e+09,2.13489e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",511,513,509,4,"Success",2169.9,1.07435,9.51859,269.925,833.206,833.999,232.697,2.29211,2182.79,2.13489e+09,8.98902e+09,2.13489e+09
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,0,"Not enough GPU memory available. 11948146688<22269597744 (bytes)",0,0,0,0,0,0,0,0,0,4.27396e+09,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,0,"Not enough GPU memory available. 11948146688<42731888496 (bytes)",0,0,0,0,0,0,0,0,0,8.50627e+09,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,0,"Not enough GPU memory available. 11948146688<89324187696 (bytes)",0,0,0,0,0,0,0,0,0,1.71295e+10,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0
"CuFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,0,"Success",1.49709,0.162916,1.01965,0.454592,0.185376,0.172576,0.628896,0.341446,3.02176,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,1,"Success",1.48947,0.160389,1.0192,0.454336,0.181184,0.172512,0.626176,0.342422,3.0121,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,2,"Success",1.49123,0.159906,1.01909,0.453696,0.181888,0.174112,0.6256,0.341953,3.01284,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,3,"Success",1.49192,0.160375,1.01966,0.453952,0.182976,0.1728,0.62704,0.341469,3.01405,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,4,"Success",1.49296,0.160133,1.01994,0.454144,0.183296,0.173248,0.626592,0.341806,3.01546,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,0,"Success",5.08676,0.179517,1.02731,1.59504,0.672064,0.655488,2.10445,0.358799,6.65301,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,1,"Success",5.12246,0.197256,1.02835,1.58998,0.672512,0.65328,2.14419,0.359949,6.70884,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,2,"Success",5.13732,0.199434,1.02464,1.5904,0.672064,0.655168,2.15507,0.359097,6.72124,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,3,"Success",5.12073,0.198152,1.02754,1.58822,0.674208,0.653888,2.13946,0.357198,6.70443,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,4,"Success",5.11417,0.195903,1.02774,1.58976,0.669312,0.65584,2.13571,0.361283,6.69987,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,0,"Success",9.65547,0.238153,1.06238,3.52115,1.31357,1.29632,3.44877,0.423823,11.3807,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,1,"Success",9.63279,0.255286,1.06357,3.49248,1.31056,1.28854,3.45834,0.420073,11.3726,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,2,"Success",9.64578,0.252739,1.0681,3.5049,1.31418,1.2927,3.45229,0.414318,11.3819,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,3,"Success",9.63605,0.251945,1.06364,3.49226,1.31302,1.29299,3.45373,0.421714,11.3742,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,4,"Success",9.64525,0.249908,1.06704,3.49242,1.31651,1.29446,3.45712,0.416756,11.3799,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,0,"Success",19.0048,0.289563,1.04764,7.2849,2.66589,2.63421,6.33354,0.468144,20.8109,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,1,"Success",19.0721,0.287389,1.04838,7.32874,2.66848,2.6336,6.35229,0.478254,20.8871,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,2,"Success",19.2536,0.292507,1.0462,7.31392,2.66803,2.63229,6.55037,0.447128,21.0405,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,3,"Success",19.0564,0.285908,1.0961,7.29862,2.66755,2.63616,6.36189,0.445168,20.8845,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,4,"Success",18.9936,0.292891,1.05314,7.27248,2.6631,2.63578,6.33258,0.47131,20.8117,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,0,"Success",40.5601,0.308499,1.11748,14.6409,6.79798,6.78349,12.2498,0.494744,42.4818,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,1,"Success",40.5657,0.30763,1.0916,14.6284,6.81139,6.77856,12.2546,0.487695,42.4535,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,2,"Success",40.823,0.312343,1.09325,14.8944,6.80669,6.78112,12.2515,0.467754,42.6972,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,3,"Success",40.5978,0.308097,1.09501,14.6539,6.80998,6.78982,12.2547,0.497698,42.4994,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,4,"Success",40.5616,0.316467,1.09413,14.6528,6.79754,6.77584,12.2477,0.496729,42.4699,1.34218e+08,1.34218e+08,1.34218e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,0,"Success",80.751,0.366421,1.15094,29.3615,13.5119,13.4765,24.3111,0.530057,82.7994,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,1,"Success",80.6218,0.365889,1.15023,29.3382,13.5148,13.4729,24.1196,0.602732,82.7415,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,2,"Success",80.6537,0.36631,1.15291,29.4646,13.5054,13.4743,24.1188,0.529877,82.7036,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,3,"Success",80.4617,0.369426,1.15049,29.272,13.5058,13.4757,24.1161,0.50356,82.4861,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,4,"Success",80.6853,0.366602,1.15046,29.2892,13.5087,13.4804,24.3154,0.500199,82.7034,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,0,"Success",160.981,0.488042,1.27546,58.361,27.2485,27.2254,48.056,0.573928,163.319,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,1,"Success",160.869,0.483917,1.26415,58.4288,27.255,27.2235,47.873,0.598257,163.216,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,2,"Success",160.965,0.481093,1.26194,58.339,27.2566,27.2187,48.0549,0.575627,163.285,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,3,"Success",161.23,0.487737,1.26374,58.6232,27.2466,27.2275,48.045,0.61099,163.594,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,4,"Success",160.856,0.481196,1.26765,58.4218,27.2619,27.2118,47.8661,0.575114,163.181,5.36871e+08,5.36871e+08,5.36871e+08
"CuFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,0,"Success",342.651,0.705588,1.49363,127.111,54.5138,54.4827,106.453,0.711429,345.562,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,1,"Success",342.977,0.715032,1.48968,127.047,54.5205,54.4845,106.832,0.706347,345.889,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,2,"Success",342.577,0.712247,1.49275,126.858,54.5224,54.4772,106.632,0.715441,345.499,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,3,"Success",343.281,0.713969,1.48894,127.546,54.5138,54.5105,106.62,0.70472,346.19,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,4,"Success",342.373,0.716863,1.52556,126.836,54.5316,54.4754,106.442,0.713287,345.33,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,0,"Success",706.339,1.1666,1.95236,263.236,108.948,108.956,224.863,0.972496,710.431,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,1,"Success",706.879,1.16978,1.94778,263.417,108.94,108.93,225.506,0.971653,710.969,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,2,"Success",706.63,1.17196,1.9506,264.019,108.951,108.895,224.677,0.984702,710.738,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,3,"Success",706.978,1.1658,1.95445,264.054,108.978,108.954,224.903,0.97321,711.072,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,4,"Success",707.235,1.17059,1.95442,264.568,108.946,108.919,224.712,0.973293,711.334,2.14748e+09,2.14748e+09,2.14748e+09
"CuFFT","Inplace","Complex","double",2,"powerof2",512,512,0,0,"Success",1.48035,0.16162,1.03479,0.45408,0.175808,0.162912,0.630336,0.3443,3.02175,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",2,"powerof2",512,512,0,1,"Success",1.47371,0.16072,1.03299,0.45456,0.176064,0.162464,0.625504,0.342824,3.01097,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",2,"powerof2",512,512,0,2,"Success",1.47499,0.161379,1.03348,0.45408,0.176864,0.16208,0.626816,0.343714,3.01425,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",2,"powerof2",512,512,0,3,"Success",1.47465,0.160892,1.03297,0.45504,0.176448,0.161984,0.625632,0.343512,3.0127,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",2,"powerof2",512,512,0,4,"Success",1.47514,0.160912,1.0339,0.4536,0.176192,0.162208,0.627296,0.344323,3.01487,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,0,"Success",5.054,0.17705,1.03752,1.59306,0.658976,0.632512,2.1049,0.35604,6.62529,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,1,"Success",5.11816,0.19481,1.05308,1.59392,0.66784,0.637024,2.15258,0.358162,6.72483,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,2,"Success",5.10971,0.200114,1.03944,1.60349,0.659008,0.639744,2.14038,0.361941,6.7119,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,3,"Success",5.1004,0.195641,1.04252,1.58902,0.661792,0.640768,2.1424,0.365231,6.70444,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,4,"Success",5.09984,0.209227,1.06766,1.59059,0.665856,0.633344,2.14618,0.361937,6.73933,1.67772e+07,1.67772e+07,1.67772e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,0,"Success",18.6942,0.290354,1.05987,7.33482,2.49939,2.45581,6.31978,0.464808,20.5101,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,1,"Success",18.7025,0.290511,1.0839,7.3343,2.50304,2.45872,6.32077,0.474017,20.5519,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,2,"Success",18.6872,0.294973,1.05821,7.32144,2.49997,2.45811,6.3223,0.468992,20.5103,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,3,"Success",18.687,0.292613,1.0589,7.32448,2.50099,2.4593,6.31702,0.46872,20.5084,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,4,"Success",18.6406,0.293404,1.05785,7.27968,2.50227,2.45517,6.31981,0.469418,20.4621,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,0,"Success",85.0977,0.370293,1.16046,31.57,13.3928,13.3796,26.6635,0.533869,87.1632,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,1,"Success",85.5636,0.3698,1.15971,31.6649,13.4063,13.3825,27.0233,0.506445,87.6005,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,2,"Success",85.0956,0.417254,1.21355,31.5796,13.3888,13.3619,26.6765,0.501472,87.2291,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,3,"Success",85.3317,0.365779,1.16107,31.5917,13.3979,13.3715,26.8853,0.501938,87.3615,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,4,"Success",85.599,0.367773,1.15923,31.5747,13.4091,13.3728,27.1593,0.507569,87.6345,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,0,"Success",344.735,0.708935,1.50873,129.127,53.0543,53.0294,109.437,0.714719,347.669,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,1,"Success",345.662,0.70949,1.51202,129.076,53.0495,53.0387,110.411,0.710313,348.595,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,2,"Success",344.548,0.750128,1.50931,128.864,53.071,53.0543,109.47,0.715125,347.524,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,3,"Success",345.051,0.713718,1.50978,129.149,53.0806,53.0384,109.698,0.70872,347.984,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,4,"Success",345.291,0.717917,1.50384,129.047,53.0792,53.0218,110.056,0.70633,348.22,1.07374e+09,1.07374e+09,1.07374e+09
"CuFFT","Inplace","Complex","double",3,"powerof2",64,64,64,0,"Success",1.47221,0.162339,1.04148,0.455808,0.17408,0.16128,0.62272,0.345502,3.0222,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",3,"powerof2",64,64,64,1,"Success",1.47052,0.163421,1.03877,0.454976,0.173216,0.1616,0.625024,0.34349,3.01683,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",3,"powerof2",64,64,64,2,"Success",1.47308,0.16334,1.03985,0.455712,0.17328,0.16224,0.625888,0.344078,3.02096,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",3,"powerof2",64,64,64,3,"Success",1.47041,0.162516,1.03884,0.455328,0.17264,0.162272,0.625088,0.342158,3.01462,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",3,"powerof2",64,64,64,4,"Success",1.46991,0.16396,1.0401,0.45568,0.173152,0.161216,0.624,0.344035,3.01866,4.1943e+06,4.1943e+06,4.1943e+06
"CuFFT","Inplace","Complex","double",3,"powerof2",128,128,128,0,"Success",9.53106,0.238034,1.08346,3.50304,1.25494,1.22451,3.47632,0.415356,11.2687,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,128,128,1,"Success",9.76814,0.251916,1.08266,3.50918,1.25805,1.22291,3.69648,0.542281,11.646,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,128,128,2,"Success",9.52405,0.254367,1.08091,3.48685,1.25942,1.22694,3.47072,0.419544,11.2798,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,128,128,3,"Success",9.51783,0.256257,1.08241,3.48483,1.25904,1.22493,3.46982,0.422016,11.2795,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,128,128,4,"Success",9.53787,0.251251,1.08551,3.50147,1.25955,1.22525,3.46989,0.41444,11.2899,3.35544e+07,3.35544e+07,3.35544e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,256,128,0,"Success",18.6125,0.292439,1.06515,7.31744,2.48688,2.4327,6.29382,0.471948,20.4429,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,256,128,1,"Success",18.6389,0.291254,1.06831,7.32278,2.48845,2.44198,6.29462,0.476264,20.4758,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,256,128,2,"Success",18.6278,0.290495,1.06933,7.32403,2.48435,2.44314,6.29078,0.473602,20.4622,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,256,128,3,"Success",18.6184,0.293198,1.07152,7.29238,2.48563,2.43878,6.31597,0.469281,20.4535,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",128,256,128,4,"Success",18.6319,0.29563,1.06638,7.31981,2.48464,2.4408,6.29706,0.469864,20.4647,6.71089e+07,6.71089e+07,6.71089e+07
"CuFFT","Inplace","Complex","double",3,"powerof2",256,256,256,0,"Success",75.1767,0.369031,1.16249,29.1005,10.8454,10.8299,24.3135,0.49699,77.2061,2.68435e+08,2.68435e+08,2.68435e+08
"CuFFT","Inplace","Complex","double",3,"powerof2",256,256,256,1,"Success",75.0518,0.372618,1.16034,29.1781,10.8329,10.8468,24.1055,0.502517,77.0884,2.68435e+08,2.68435e+08,2.68435e+08
