; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","13","clFFT","2.12.1"
; "Time_ContextCreate [ms]", 861.308
; "Time_ContextDestroy [ms]", 68.547
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
"ClFFT","Inplace","Complex","double",3,"oddshape",126,127,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,127,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,255,129,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,6.63163e+07,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,255,129,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,255,129,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,255,129,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",126,255,129,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",255,254,259,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.68407e+08,0
"ClFFT","Inplace","Complex","double",3,"oddshape",255,254,259,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",255,254,259,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",255,254,259,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",255,254,259,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",511,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,2.13489e+09,0
"ClFFT","Inplace","Complex","double",3,"oddshape",511,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",511,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",511,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",511,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,4.27396e+09,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,513,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,8.50627e+09,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,509,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,0,"OpenCL error CLFFT_NOTIMPLEMENTED [4097] clfft.hpp:229 clfftCreateDefaultPlan(&plan_, context_.ctx, FFTDim, clLengths.data())",0,0,0,0,0,0,0,0,0,1.71295e+10,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"oddshape",1023,1021,1025,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,0,"Success",3.58133,0.00165,4.45251,0.696398,1.16711,1.01703,0.70031,0.431601,8.4676,4.1943e+06,4.71859e+06
"ClFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,1,"Success",3.54477,0.001894,4.42534,0.670537,1.16371,1.01844,0.691578,0.43495,8.40747,4.1943e+06,4.71859e+06
"ClFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,2,"Success",3.5243,0.001725,4.43722,0.668132,1.16491,1.02731,0.663414,0.43258,8.39633,4.1943e+06,4.71859e+06
"ClFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,3,"Success",3.49667,0.001634,4.45044,0.677959,1.14962,1.02325,0.645336,0.42649,8.37574,4.1943e+06,4.71859e+06
"ClFFT","Inplace","Complex","double",1,"powerof2",262144,0,0,4,"Success",3.4661,0.001815,4.41994,0.66096,1.1486,1.01345,0.642534,0.429914,8.31828,4.1943e+06,4.71859e+06
"ClFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,0,"Success",14.3328,0.001902,6.45485,2.03331,5.15545,4.99791,2.14557,0.430802,21.2208,1.67772e+07,1.78258e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,1,"Success",14.3722,0.001807,6.45872,2.02919,5.16729,5.02395,2.15127,0.441868,21.2751,1.67772e+07,1.78258e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,2,"Success",14.3484,0.002137,6.43242,2.02519,5.16992,5.00241,2.15037,0.442593,21.2261,1.67772e+07,1.78258e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,3,"Success",14.3562,0.002022,6.3972,2.03338,5.15877,5.01526,2.14827,0.441293,21.1972,1.67772e+07,1.78258e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",1048576,0,0,4,"Success",14.3723,0.001978,6.43149,2.03357,5.18004,5.01572,2.14252,0.441888,21.2482,1.67772e+07,1.78258e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,0,"Success",27.6194,0.00173,7.73369,3.87032,10.1146,9.91596,3.71799,0.47816,35.8336,3.35544e+07,3.56516e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,1,"Success",27.5484,0.00191,7.74392,3.86313,10.0735,9.88673,3.72437,0.481674,35.7767,3.35544e+07,3.56516e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,2,"Success",27.5794,0.001691,7.72509,3.86885,10.1081,9.88449,3.71746,0.491285,35.7982,3.35544e+07,3.56516e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,3,"Success",27.613,0.001822,7.70293,3.86536,10.1008,9.92811,3.71814,0.483129,35.8016,3.35544e+07,3.56516e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",2097152,0,0,4,"Success",27.5616,0.001892,7.72603,3.87492,10.123,9.84797,3.71519,0.484313,35.7744,3.35544e+07,3.56516e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,0,"Success",56.0127,0.001712,9.00303,7.54738,20.7961,20.3981,7.2705,0.515027,65.5331,6.71089e+07,6.9206e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,1,"Success",55.9898,0.002052,9.00381,7.56484,20.7058,20.4462,7.27228,0.501744,65.4981,6.71089e+07,6.9206e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,2,"Success",55.893,0.002062,8.96963,7.54712,20.7183,20.3556,7.27139,0.510784,65.3761,6.71089e+07,6.9206e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,3,"Success",55.9946,0.00168,8.97167,7.5583,20.7617,20.4002,7.27374,0.489944,65.4585,6.71089e+07,6.9206e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",4194304,0,0,4,"Success",55.8119,0.001998,8.9979,7.5682,20.6494,20.3188,7.27489,0.497927,65.3105,6.71089e+07,6.9206e+07
"ClFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,0,"Success",106.534,0.001708,6.86554,14.7948,38.6438,38.6719,14.4227,0.675212,114.077,1.34218e+08,1.38412e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,1,"Success",106.75,0.001778,6.85252,14.7992,38.818,38.7106,14.4213,0.661009,114.266,1.34218e+08,1.38412e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,2,"Success",106.509,0.001824,6.84095,14.7881,38.6677,38.6296,14.4229,0.679863,114.032,1.34218e+08,1.38412e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,3,"Success",106.632,0.001693,6.80258,14.8114,38.8309,38.5692,14.4199,0.665331,114.102,1.34218e+08,1.38412e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",8388608,0,0,4,"Success",106.767,0.001729,6.80502,14.8118,38.8842,38.6501,14.4207,0.679526,114.254,1.34218e+08,1.38412e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,0,"Success",224.084,0.00172,7.27433,29.3187,83.2929,82.7558,28.7164,0.72657,232.088,2.68435e+08,2.76824e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,1,"Success",224.096,0.001743,7.25311,29.3141,83.4137,82.653,28.7149,0.721219,232.073,2.68435e+08,2.76824e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,2,"Success",224.366,0.00176,7.22264,29.3189,83.5692,82.7615,28.7156,0.720256,232.311,2.68435e+08,2.76824e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,3,"Success",224.399,0.001578,7.2601,29.3239,83.6035,82.7514,28.7192,0.72016,232.381,2.68435e+08,2.76824e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",16777216,0,0,4,"Success",224.134,0.00182,7.26158,29.2913,83.4896,82.6378,28.7151,0.718322,232.117,2.68435e+08,2.76824e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,0,"Success",459.478,0.001698,7.95493,58.3572,172.464,171.547,57.1088,0.82625,468.261,5.36871e+08,5.53648e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,1,"Success",458.573,0.001617,7.94616,57.8479,172.335,171.696,56.6933,0.807205,467.328,5.36871e+08,5.53648e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,2,"Success",458.924,0.001671,7.89532,57.8187,172.635,171.155,57.3144,0.819926,467.641,5.36871e+08,5.53648e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,3,"Success",459.795,0.001687,7.91634,58.4891,172.37,171.632,57.3038,0.818403,468.532,5.36871e+08,5.53648e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",33554432,0,0,4,"Success",459.66,0.001791,7.89522,58.4519,172.392,171.504,57.3122,0.821894,468.38,5.36871e+08,5.53648e+08
"ClFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,0,"Success",923.993,0.001981,7.87937,116.501,347.159,345.826,114.507,1.01148,932.886,1.07374e+09,1.1073e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,1,"Success",925.317,0.001881,7.88393,116.511,347.565,346.747,114.493,1.01995,934.223,1.07374e+09,1.1073e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,2,"Success",924.61,0.001678,8.03624,116.467,347.375,346.273,114.494,1.0141,933.663,1.07374e+09,1.1073e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,3,"Success",925.058,0.001721,7.91735,116.49,347.404,346.665,114.498,1.01466,933.993,1.07374e+09,1.1073e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",67108864,0,0,4,"Success",925.083,0.001709,7.91052,116.481,347.51,346.585,114.505,1.0078,934.003,1.07374e+09,1.1073e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,0,"Success",1954.61,0.00167,7.89285,232.536,745.98,747.243,228.848,1.41477,1963.92,2.14748e+09,2.21459e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,1,"Success",1953.48,0.00165,7.90156,232.567,745.992,745.996,228.923,1.41515,1962.8,2.14748e+09,2.21459e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,2,"Success",1953.9,0.001751,7.88799,232.515,743.869,748.648,228.866,1.42368,1963.21,2.14748e+09,2.21459e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,3,"Success",1955.67,0.001765,7.90477,232.53,747.504,746.753,228.885,1.41187,1964.99,2.14748e+09,2.21459e+09
"ClFFT","Inplace","Complex","double",1,"powerof2",134217728,0,0,4,"Success",1955.73,0.001791,7.90263,232.706,747.146,747.015,228.865,1.40995,1965.05,2.14748e+09,2.21459e+09
"ClFFT","Inplace","Complex","double",2,"powerof2",512,512,0,0,"Success",2.63657,0.001603,3.44104,0.673108,0.687457,0.554431,0.720998,0.433292,6.5131,4.1943e+06,4.1943e+06
"ClFFT","Inplace","Complex","double",2,"powerof2",512,512,0,1,"Success",2.60924,0.002014,3.45954,0.672295,0.688794,0.5438,0.703779,0.444831,6.51623,4.1943e+06,4.1943e+06
"ClFFT","Inplace","Complex","double",2,"powerof2",512,512,0,2,"Success",2.61157,0.001863,3.52639,0.667867,0.68735,0.55267,0.703135,0.424958,6.56532,4.1943e+06,4.1943e+06
"ClFFT","Inplace","Complex","double",2,"powerof2",512,512,0,3,"Success",2.56187,0.001877,3.5081,0.665053,0.688446,0.547098,0.660753,0.422535,6.49495,4.1943e+06,4.1943e+06
"ClFFT","Inplace","Complex","double",2,"powerof2",512,512,0,4,"Success",2.56117,0.001704,3.46078,0.684973,0.684806,0.54674,0.644124,0.427232,6.45147,4.1943e+06,4.1943e+06
"ClFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,0,"Success",10.398,0.001766,5.97999,2.01464,3.17934,2.96046,2.24306,0.444879,16.8252,1.67772e+07,1.67772e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,1,"Success",10.3749,0.001931,6.23219,2.01986,3.1635,2.94231,2.24868,0.445775,17.0554,1.67772e+07,1.67772e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,2,"Success",10.3898,0.00221,5.96986,2.01388,3.16517,2.95916,2.25107,0.442284,16.8047,1.67772e+07,1.67772e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,3,"Success",10.3807,0.001747,6.00119,2.0133,3.16769,2.95554,2.24362,0.477179,16.8614,1.67772e+07,1.67772e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",1024,1024,0,4,"Success",10.381,0.001853,6.15689,2.01746,3.16869,2.94722,2.24704,0.444251,16.9845,1.67772e+07,1.67772e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,0,"Success",49.8905,0.002133,8.08945,9.56155,15.5788,15.3999,9.34964,0.496508,58.4793,6.71089e+07,6.71089e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,1,"Success",49.7879,0.002244,8.05603,9.55504,15.5272,15.3723,9.33263,0.501968,58.3488,6.71089e+07,6.71089e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,2,"Success",49.6936,0.002024,8.0538,9.55916,15.5296,15.2537,9.35049,0.493705,58.2439,6.71089e+07,6.71089e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,3,"Success",49.9227,0.002006,8.06063,9.5592,15.5304,15.4863,9.34616,0.508518,58.4945,6.71089e+07,6.71089e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",2048,2048,0,4,"Success",49.9728,0.002033,8.21258,9.55932,15.6527,15.4131,9.34691,0.504582,58.6926,6.71089e+07,6.71089e+07
"ClFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,0,"Success",158.25,0.00171,3.93274,29.3847,50.2167,49.9267,28.7214,0.567434,162.753,2.68435e+08,2.68435e+08
"ClFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,1,"Success",158.196,0.002424,3.94513,29.3503,50.2109,49.9119,28.7225,0.582273,162.727,2.68435e+08,2.68435e+08
"ClFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,2,"Success",158.266,0.002548,3.92195,29.3886,50.2262,49.927,28.7231,0.559919,162.751,2.68435e+08,2.68435e+08
"ClFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,3,"Success",158.236,0.002541,3.93905,29.3944,50.2113,49.9127,28.7173,0.559753,162.739,2.68435e+08,2.68435e+08
"ClFFT","Inplace","Complex","double",2,"powerof2",4096,4096,0,4,"Success",158.181,0.002498,3.93505,29.3644,50.2281,49.8789,28.7086,0.570345,162.689,2.68435e+08,2.68435e+08
"ClFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,0,"Success",755.922,0.001711,4.92237,116.646,262.768,261.972,114.536,0.772437,761.619,1.07374e+09,1.07374e+09
"ClFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,1,"Success",755.882,0.001654,4.9135,116.67,262.694,262.005,114.513,0.768125,761.566,1.07374e+09,1.07374e+09
"ClFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,2,"Success",755.725,0.001786,4.89705,116.695,262.52,262.001,114.508,0.7887,761.413,1.07374e+09,1.07374e+09
"ClFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,3,"Success",755.895,0.001668,4.89713,116.717,262.664,261.989,114.525,0.764799,761.559,1.07374e+09,1.07374e+09
"ClFFT","Inplace","Complex","double",2,"powerof2",8192,8192,0,4,"Success",755.777,0.001786,4.96922,116.702,262.632,261.895,114.547,0.773924,761.523,1.07374e+09,1.07374e+09
"ClFFT","Inplace","Complex","double",3,"powerof2",64,64,64,0,"Success",3.00439,0.00268,2.27775,0.878768,0.498643,0.475246,1.15111,0.370273,5.6558,4.1943e+06,0
"ClFFT","Inplace","Complex","double",3,"powerof2",64,64,64,1,"Success",2.91649,0.002809,2.28514,0.869412,0.493851,0.469331,1.08328,0.362403,5.56754,4.1943e+06,0
"ClFFT","Inplace","Complex","double",3,"powerof2",64,64,64,2,"Success",2.85672,0.002836,2.27549,0.857055,0.495961,0.474827,1.02832,0.356238,5.49198,4.1943e+06,0
"ClFFT","Inplace","Complex","double",3,"powerof2",64,64,64,3,"Success",2.81152,0.001954,2.26649,0.858703,0.493654,0.473365,0.985227,0.349009,5.42958,4.1943e+06,0
"ClFFT","Inplace","Complex","double",3,"powerof2",64,64,64,4,"Success",2.76691,0.001974,2.22899,0.862444,0.495237,0.471236,0.937396,0.344615,5.34314,4.1943e+06,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,128,128,0,"Success",16.7089,0.001687,3.77547,4.93495,3.5146,3.47276,4.78596,0.381744,20.8684,3.35544e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,128,128,1,"Success",16.6604,0.001747,3.76084,4.90641,3.51753,3.46776,4.76809,0.371592,20.7953,3.35544e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,128,128,2,"Success",16.6398,0.001675,3.74432,4.89383,3.50562,3.47892,4.76099,0.378528,20.765,3.35544e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,128,128,3,"Success",16.6427,0.001646,3.79042,4.88763,3.50908,3.48995,4.75543,0.364789,20.8004,3.35544e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,128,128,4,"Success",16.6363,0.00157,3.75559,4.88874,3.50902,3.48155,4.75647,0.360258,20.7543,3.35544e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,256,128,0,"Success",34.8164,0.002091,3.70309,9.57888,7.94203,7.91657,9.37827,0.432229,38.9545,6.71089e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,256,128,1,"Success",34.8003,0.001883,3.6306,9.55997,7.95069,7.92204,9.36701,0.434417,38.868,6.71089e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,256,128,2,"Success",34.7762,0.002177,3.64447,9.55389,7.94193,7.91535,9.3644,0.430606,38.8542,6.71089e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,256,128,3,"Success",34.7958,0.001799,3.71618,9.56606,7.94687,7.91641,9.36582,0.431465,38.946,6.71089e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",128,256,128,4,"Success",34.7929,0.001791,3.62439,9.55275,7.95905,7.91457,9.3659,0.426328,38.8462,6.71089e+07,0
"ClFFT","Inplace","Complex","double",3,"powerof2",256,256,256,0,"Success",142.127,0.001585,3.46662,30.1245,41.9202,41.3001,28.7814,0.425298,146.021,2.68435e+08,0
"ClFFT","Inplace","Complex","double",3,"powerof2",256,256,256,1,"Success",138.935,0.00219,3.45261,29.24,40.3919,40.519,28.7839,0.456149,142.847,2.68435e+08,0
"ClFFT","Inplace","Complex","double",3,"powerof2",256,256,256,2,"Success",138.904,0.002171,3.46876,29.2558,40.3691,40.4897,28.7884,0.435783,142.811,2.68435e+08,0
"ClFFT","Inplace","Complex","double",3,"powerof2",256,256,256,3,"Success",138.934,0.00211,3.45753,29.2504,40.3973,40.5021,28.7841,0.457117,142.852,2.68435e+08,0
"ClFFT","Inplace","Complex","double",3,"powerof2",256,256,256,4,"Success",138.938,0.002148,3.45679,29.2298,40.4063,40.5173,28.784,0.46026,142.858,2.68435e+08,0
"ClFFT","Inplace","Complex","double",3,"powerof2",512,512,512,0,"Success",1500.24,0.001506,5.16528,231.993,519.534,519.299,229.416,0.672,1506.08,2.14748e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",512,512,512,1,"Success",1500.21,0.002041,5.17077,231.966,519.454,519.386,229.406,0.673557,1506.06,2.14748e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",512,512,512,2,"Success",1500.34,0.001996,5.17303,232.003,519.634,519.314,229.393,0.682469,1506.2,2.14748e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",512,512,512,3,"Success",1500.55,0.002154,5.17143,231.971,519.549,519.606,229.422,0.784537,1506.51,2.14748e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",512,512,512,4,"Success",1500.32,0.002058,5.17126,232.01,519.42,519.455,229.43,0.670491,1506.16,2.14748e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,512,512,0,"Success",3119.58,0.001677,6.16092,463.877,1098.8,1098.26,458.638,0.938753,3126.68,4.29497e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,512,512,1,"Success",3119.36,0.001591,6.1725,463.714,1098.4,1098.62,458.618,0.934569,3126.47,4.29497e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,512,512,2,"Success",3119.12,0.001613,6.16788,463.796,1098.28,1098.38,458.659,0.932332,3126.22,4.29497e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,512,512,3,"Success",3119.61,0.001591,6.18624,463.85,1098.42,1098.71,458.626,0.942761,3126.74,4.29497e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,512,512,4,"Success",3119.8,0.00172,6.17976,463.743,1098.97,1098.5,458.589,0.941327,3126.92,4.29497e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,512,0,"Success",7033.79,0.001716,7.24126,997.749,2570.29,2536.4,929.349,1.45828,7042.49,8.58993e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,512,1,"Success",7034.97,0.001681,7.23933,998.379,2570.19,2536.99,929.407,1.4669,7043.68,8.58993e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,512,2,"Success",7035.43,0.002231,7.17966,998.378,2570.4,2537.38,929.278,1.45016,7044.06,8.58993e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,512,3,"Success",7034.57,0.002255,7.19657,998.551,2570.62,2536.15,929.246,1.46159,7043.23,8.58993e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,512,4,"Success",7034.15,0.002249,7.22375,998.085,2570.51,2536.25,929.305,1.49089,7042.87,8.58993e+09,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,1024,0,"OpenCL error CL_MEM_OBJECT_ALLOCATION_FAILURE [-4] clfft.hpp:324 clEnqueueWriteBuffer( queue_, data_, CL_TRUE, 0, Padding ? n_*sizeof(RealType) : data_size_, input, 0, nullptr, nullptr )",0,0.003117,15.3797,0,0,0,0,0,0,1.71799e+10,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",3,"powerof2",1024,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0
"ClFFT","Inplace","Complex","double",1,"radix357",390625,0,0,0,"Success",7.02382,0.001939,4.67395,1.08481,2.52088,2.41162,1.00601,0.430136,12.1304,6.25e+06,6.25e+06
"ClFFT","Inplace","Complex","double",1,"radix357",390625,0,0,1,"Success",7.04191,0.002155,4.65718,1.08015,2.53968,2.41268,1.00893,0.426348,12.1281,6.25e+06,6.25e+06
"ClFFT","Inplace","Complex","double",1,"radix357",390625,0,0,2,"Success",7.01011,0.002141,4.62099,1.07752,2.51919,2.41155,1.00137,0.426237,12.06,6.25e+06,6.25e+06
"ClFFT","Inplace","Complex","double",1,"radix357",390625,0,0,3,"Success",7.01064,0.001832,4.62738,1.07788,2.53413,2.39251,1.00563,0.427799,12.0682,6.25e+06,6.25e+06
"ClFFT","Inplace","Complex","double",1,"radix357",390625,0,0,4,"Success",7.03447,0.001775,4.64647,1.08339,2.52808,2.42078,1.00176,0.424336,12.1076,6.25e+06,6.25e+06
"ClFFT","Inplace","Complex","double",1,"radix357",823543,0,0,0,"Success",16.4042,0.001734,4.61004,2.04615,6.27349,6.14768,1.93639,0.594788,21.6113,1.31767e+07,1.31767e+07
