; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 232.775
; "Time_ContextDestroy [ms]", 35.9859
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Outplace,Real,double,3,3,125,243,128,0,26.0309,0.003886,4.41409,10.8304,0.784547,0.138743,9.64465,0.390587,30.8406,9.3312e+07,129024
ClFFT,Outplace,Real,double,3,3,125,243,128,1,26.0361,0.003649,4.47843,10.7859,0.787377,0.139375,9.62586,0.399979,30.9192,9.3312e+07,129024
ClFFT,Outplace,Real,double,3,3,125,243,128,2,26.1556,0.003634,4.46509,10.832,0.780303,0.140742,9.64916,0.387713,31.0131,9.3312e+07,129024
ClFFT,Outplace,Real,double,3,3,125,243,128,3,26.1415,0.003751,4.50015,10.823,0.768286,0.13862,9.64736,0.381196,31.0277,9.3312e+07,129024
ClFFT,Outplace,Real,double,3,3,125,243,128,4,26.0969,0.003949,4.41733,10.8165,0.78635,0.138767,9.69011,0.391655,30.9109,9.3312e+07,129024
ClFFT,Outplace,Real,double,3,3,243,243,343,0,114.784,0.003282,4.86723,54.0671,1.08281,0.335092,54.2398,0.544575,120.2,4.86091e+08,669536
ClFFT,Outplace,Real,double,3,3,243,243,343,1,114.976,0.003621,4.84655,54.1342,1.23977,0.334128,54.1979,0.568826,120.396,4.86091e+08,669536
ClFFT,Outplace,Real,double,3,3,243,243,343,2,115.082,0.003718,4.89054,54.1932,1.14226,0.334951,54.1325,0.572589,120.55,4.86091e+08,669536
ClFFT,Outplace,Real,double,3,3,243,243,343,3,114.884,0.003533,4.97286,54.0892,1.06821,0.344474,54.1429,0.544417,120.406,4.86091e+08,669536
ClFFT,Outplace,Real,double,3,3,243,243,343,4,115.056,0.003834,4.9464,54.2505,1.07144,0.33769,54.1072,0.546197,120.553,4.86091e+08,669536
ClFFT,Outplace,Real,double,3,3,625,729,343,0,847.412,0.003685,6.14866,415.638,3.21576,0.540397,421.735,1.14972,854.715,3.7507e+09,1.71774e+06
ClFFT,Outplace,Real,double,3,3,625,729,343,1,846.847,0.003923,6.06007,415.294,3.34498,0.529122,421.471,1.14222,854.054,3.7507e+09,1.71774e+06
ClFFT,Outplace,Real,double,3,3,625,729,343,2,846.947,0.004059,5.91715,415.66,3.08905,0.532309,421.452,1.15583,854.025,3.7507e+09,1.71774e+06
ClFFT,Outplace,Real,double,3,3,625,729,343,3,847.73,0.003326,5.9852,416.125,3.03593,0.537106,421.697,1.17088,854.891,3.7507e+09,1.71774e+06
ClFFT,Outplace,Real,double,3,3,625,729,343,4,847.873,0.003863,6.23668,415.67,3.55619,0.534759,421.673,1.15505,855.27,3.7507e+09,1.71774e+06
