; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497015723,"CurrentTimeLocal","Fri Jun  9 15:42:03 2017","Hostname","c02n12"
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,6,109,"Success",0.000503,0.017815,0.016584,0.035226,0.042439,0.034405,0.037639,0.006777,0.191761,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,7,109,"Success",0.000521,0.024039,0.017465,0.035198,0.041666,0.035027,0.037529,0.00671,0.198488,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,8,109,"Success",0.000472,0.017373,0.016977,0.0355,0.041682,0.034842,0.037504,0.00662,0.191308,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,9,109,"Success",0.000517,0.017738,0.01659,0.034992,0.040577,0.036327,0.037682,0.00638,0.191148,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,10,109,"Success",0.00048,0.017834,0.016985,0.034753,0.041772,0.037891,0.037657,0.006956,0.194678,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",81,243,0,11,109,"Success",0.00045,0.017819,0.017391,0.036346,0.042765,0.035695,0.037267,0.00648,0.194561,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,0,110,"Warmup",0.000646,0.023903,0.01681,0.149369,0.152764,0.08463,0.136692,0.007588,0.572859,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,1,110,"Warmup",0.000523,0.024516,0.018902,0.119991,0.0873,0.084655,0.136823,0.007593,0.480703,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,2,110,"Success",0.00044,0.023545,0.019171,0.114972,0.084021,0.083741,0.143449,0.007411,0.477116,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,3,110,"Success",0.000451,0.023621,0.019045,0.114814,0.085756,0.084923,0.136467,0.007302,0.472728,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,4,110,"Success",0.000466,0.024019,0.019272,0.120292,0.082611,0.083641,0.136467,0.007651,0.474788,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,5,110,"Success",0.000437,0.023672,0.016866,0.115486,0.083066,0.08439,0.141517,0.007685,0.473513,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,6,110,"Success",0.0004,0.023199,0.019347,0.116163,0.083493,0.085356,0.136963,0.007941,0.473253,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,7,110,"Success",0.000376,0.023333,0.020129,0.120314,0.081741,0.084169,0.136711,0.007933,0.47506,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,8,110,"Success",0.000377,0.023888,0.020131,0.115706,0.08185,0.083579,0.140594,0.007594,0.474065,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,9,110,"Success",0.000274,0.023228,0.019576,0.114719,0.084109,0.083258,0.137187,0.007691,0.470388,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,10,110,"Success",0.000415,0.02309,0.02507,0.114864,0.081549,0.083639,0.136245,0.007814,0.473033,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,243,0,11,110,"Success",0.000262,0.022721,0.020285,0.11528,0.082778,0.084213,0.14361,0.00738,0.476885,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,0,125,"Warmup",0.000682,0.029378,0.023757,0.168472,0.154715,0.082669,0.196893,0.006884,0.663883,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,1,125,"Warmup",0.000546,0.035417,0.026138,0.162671,0.083783,0.083153,0.195576,0.007261,0.594956,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,2,125,"Success",0.000474,0.028808,0.02522,0.167703,0.081763,0.081497,0.194318,0.006578,0.586761,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,3,125,"Success",0.000477,0.029097,0.025488,0.161942,0.088916,0.081672,0.196829,0.00647,0.591266,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,4,125,"Success",0.000457,0.028589,0.024959,0.162984,0.08044,0.080161,0.207148,0.00682,0.591912,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,5,125,"Success",0.000456,0.02845,0.024627,0.162398,0.084475,0.08206,0.194675,0.010908,0.588425,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,6,125,"Success",0.00045,0.028683,0.025372,0.162139,0.081151,0.082805,0.195314,0.006717,0.583014,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,7,125,"Success",0.000462,0.028148,0.023857,0.163078,0.083858,0.082078,0.196063,0.00643,0.584345,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,8,125,"Success",0.000432,0.034273,0.024666,0.162774,0.084108,0.083921,0.197096,0.006487,0.594131,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,9,125,"Success",0.000486,0.027907,0.024295,0.170118,0.08373,0.082001,0.198247,0.006576,0.593733,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,10,125,"Success",0.000473,0.028504,0.022371,0.162917,0.08192,0.086765,0.197365,0.00726,0.587952,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",125,625,0,11,125,"Success",0.000449,0.027967,0.024519,0.162737,0.081518,0.081693,0.206709,0.006743,0.592694,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,0,136,"Warmup",0.000635,0.027691,0.024504,0.185061,0.260598,0.139184,0.276095,0.007392,0.921709,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,1,136,"Warmup",0.00064,0.026868,0.025506,0.230131,0.150306,0.141978,0.265516,0.006956,0.848428,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,2,136,"Success",0.000565,0.026252,0.023971,0.231801,0.157037,0.13931,0.265836,0.007337,0.852598,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,3,136,"Success",0.000566,0.026114,0.025215,0.238196,0.154436,0.1381,0.265646,0.007031,0.855787,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,4,136,"Success",0.000538,0.026901,0.02525,0.229343,0.149361,0.134306,0.265835,0.006926,0.838954,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,5,136,"Success",0.000528,0.025496,0.023279,0.229343,0.147547,0.137138,0.274982,0.006777,0.845637,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,6,136,"Success",0.000541,0.026134,0.024989,0.229512,0.151981,0.148195,0.264901,0.006731,0.85353,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,7,136,"Success",0.000548,0.026083,0.023909,0.232964,0.150695,0.137808,0.26609,0.00685,0.845406,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,8,136,"Success",0.000536,0.026219,0.023293,0.232267,0.150832,0.131273,0.262355,0.007291,0.834558,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,9,136,"Success",0.000535,0.026441,0.024099,0.228406,0.150513,0.13587,0.265573,0.007282,0.83921,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,10,136,"Success",0.000547,0.025885,0.024364,0.229578,0.143318,0.138493,0.276192,0.006804,0.845674,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,343,0,11,136,"Success",0.000565,0.026178,0.023185,0.229286,0.152458,0.147495,0.265126,0.007454,0.852225,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,0,111,"Warmup",0.000629,0.056222,0.041107,0.329896,0.250384,0.186465,0.473665,0.009257,1.348119,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,1,111,"Warmup",0.000451,0.03904,0.035387,0.399151,0.203786,0.183378,0.470217,0.008998,1.340864,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,2,111,"Success",0.000515,0.039283,0.039808,0.389345,0.203302,0.185672,0.469381,0.008492,1.336241,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,3,111,"Success",0.000435,0.045221,0.034876,0.391173,0.21088,0.184459,0.471155,0.009574,1.348266,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,4,111,"Success",0.000466,0.043403,0.036697,0.384442,0.205016,0.18444,0.469474,0.008579,1.333008,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,5,111,"Success",0.000463,0.038128,0.036443,0.385636,0.201424,0.188916,0.470749,0.009156,1.3314,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,6,111,"Success",0.000435,0.038169,0.042171,0.384375,0.204154,0.187125,0.467353,0.009231,1.333501,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,7,111,"Success",0.000585,0.044336,0.041384,0.383702,0.20296,0.181718,0.476932,0.009015,1.341097,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,8,111,"Success",0.000443,0.039401,0.03464,0.391306,0.198589,0.188755,0.478174,0.009079,1.340871,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,9,111,"Success",0.000511,0.057412,0.04142,0.386042,0.201705,0.180732,0.477858,0.009046,1.355175,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,10,111,"Success",0.000411,0.039138,0.044469,0.389925,0.207289,0.182345,0.48385,0.008349,1.356262,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",243,729,0,11,111,"Success",0.000421,0.037532,0.034751,0.39616,0.201776,0.183316,0.474878,0.008366,1.337682,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,0,126,"Warmup",0.000645,0.044859,0.035467,0.66072,0.526669,0.358027,1.072748,0.008549,2.708279,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,1,126,"Warmup",0.000599,0.043838,0.037838,0.903581,0.45771,0.360853,1.076065,0.007977,2.888995,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,2,126,"Success",0.000542,0.042983,0.039025,0.90347,0.455421,0.358639,1.06811,0.007546,2.876297,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,3,126,"Success",0.000536,0.042733,0.039119,0.904255,0.447981,0.361289,1.075741,0.008243,2.880459,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,4,126,"Success",0.000474,0.043236,0.036463,0.903419,0.467023,0.357302,1.072325,0.007652,2.888465,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,5,126,"Success",0.000507,0.044173,0.036841,0.903708,0.468509,0.353556,1.068799,0.007565,2.884182,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,6,126,"Success",0.000417,0.043071,0.036557,0.902249,0.462249,0.353995,1.070514,0.007355,2.876959,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,7,126,"Success",0.000527,0.042226,0.035691,0.905305,0.45098,0.35331,1.073151,0.007751,2.869486,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,8,126,"Success",0.00052,0.042866,0.034164,0.904933,0.458103,0.349957,1.066962,0.008147,2.866236,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,9,126,"Success",0.000738,0.043345,0.035437,0.902673,0.460582,0.354905,1.06538,0.00817,2.871811,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,10,126,"Success",0.000484,0.043727,0.035836,0.902622,0.454924,0.355946,1.075339,0.008041,2.877479,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,625,0,11,126,"Success",0.000509,0.042048,0.036415,0.903699,0.454864,0.35631,1.068798,0.01609,2.879299,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,0,112,"Warmup",0.000673,0.075935,0.041989,0.850713,0.588218,0.502452,1.346938,0.010891,3.41839,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,1,112,"Warmup",0.000476,0.081061,0.042067,1.167335,0.579199,0.496723,1.363056,0.009811,3.740338,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,2,112,"Success",0.000465,0.08313,0.041969,1.175765,0.566527,0.497651,1.34557,0.010267,3.721975,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,3,112,"Success",0.000457,0.079447,0.048924,1.172334,0.571172,0.494654,1.360367,0.010018,3.737964,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,4,112,"Success",0.00049,0.081575,0.049148,1.174144,0.567306,0.502203,1.351687,0.010033,3.737151,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,5,112,"Success",0.000538,0.079641,0.04341,1.172953,0.566628,0.495805,1.372293,0.010379,3.742225,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,6,112,"Success",0.000554,0.079559,0.046104,1.178504,0.567771,0.505405,1.351639,0.009997,3.740116,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,7,112,"Success",0.000481,0.078716,0.046004,1.171226,0.571799,0.497433,1.368133,0.009751,3.744024,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,8,112,"Success",0.000475,0.075832,0.040877,1.179927,0.572352,0.499335,1.357543,0.009952,3.736856,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,9,112,"Success",0.000561,0.079186,0.041621,1.176654,0.584065,0.501116,1.349,0.010482,3.743237,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,10,112,"Success",0.000542,0.074636,0.041095,1.175306,0.580222,0.506943,1.353653,0.009939,3.742879,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,729,0,11,112,"Success",0.000501,0.079832,0.04107,1.162473,0.575592,0.501324,1.354315,0.010488,3.726146,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,0,137,"Warmup",0.005732,0.0895,0.074858,1.979941,0.890716,0.64004,1.689646,0.009812,5.380714,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,1,137,"Warmup",0.00113,0.101008,0.078521,1.389351,0.843763,0.63353,1.720474,0.008427,4.776736,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,2,137,"Success",0.000954,0.093866,0.075868,1.393941,0.83175,0.655821,1.956147,0.009435,5.018349,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,3,137,"Success",0.000866,0.103379,0.077539,1.38713,0.828411,0.637512,1.709414,0.009636,4.754518,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,4,137,"Success",0.000932,0.093447,0.076034,1.399249,0.828501,0.628529,1.72392,0.009412,4.760631,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,5,137,"Success",0.000635,0.098448,0.075814,1.398577,0.82613,0.645983,1.705774,0.009065,4.761034,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,6,137,"Success",0.001074,0.097172,0.075304,1.397654,0.840047,0.644538,1.72831,0.008837,4.793495,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,7,137,"Success",0.000859,0.097421,0.076023,1.396061,0.830426,0.636344,1.710581,0.008182,4.756526,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,8,137,"Success",0.00114,0.098441,0.075429,1.402138,0.837973,0.635627,1.71367,0.009256,4.774237,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,9,137,"Success",0.000857,0.096855,0.075875,1.389993,0.836331,0.641049,1.705439,0.008773,4.755788,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,10,137,"Success",0.00079,0.098167,0.075575,1.400843,0.839902,0.642959,1.716357,0.009284,4.784457,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",343,2401,0,11,137,"Success",0.001111,0.097524,0.075364,1.394595,0.829159,0.633536,1.715726,0.009016,4.756584,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,0,113,"Warmup",0.006612,0.140723,0.082852,14.379923,1.856882,1.470069,3.243697,2.223078,23.404734,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,1,113,"Warmup",0.007112,0.144166,0.088005,11.395917,1.754177,1.394726,3.422095,0.01859,18.225657,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,2,113,"Success",0.001507,0.149998,0.090601,3.223051,1.756549,1.402916,3.433674,0.014621,10.073899,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,3,113,"Success",0.001176,0.141964,0.086541,3.221843,1.769474,1.388167,3.432355,0.01447,10.057249,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,4,113,"Success",0.001456,0.141756,0.081087,3.223564,1.746404,1.394513,3.42667,0.014335,10.030645,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,5,113,"Success",0.001312,0.141814,0.081171,3.215858,1.745232,1.404016,3.427159,0.015525,10.033035,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,6,113,"Success",0.001267,0.141751,0.081098,3.22091,1.737553,1.385891,3.432752,0.014516,10.016727,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,7,113,"Success",0.001571,0.142516,0.080968,3.220578,1.7345,1.387137,3.454305,0.015026,10.037371,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,8,113,"Success",0.001311,0.143841,0.081553,3.204765,1.757188,1.393836,3.456939,0.01509,10.055403,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,9,113,"Success",0.001789,0.141408,0.081239,3.225151,1.75628,1.408987,3.456803,0.014737,10.0872,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,10,113,"Success",0.001411,0.141233,0.081189,3.208135,1.768513,1.384769,3.452628,0.013878,10.052668,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",729,2187,0,11,113,"Success",0.001377,0.141374,0.080908,3.210351,1.732607,1.393563,3.450238,0.014655,10.02596,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,0,127,"Warmup",0.007275,0.141413,0.099256,18.103457,2.25271,1.76198,3.731643,2.821431,28.919887,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,1,127,"Warmup",0.007759,0.14622,0.115659,18.230033,2.189544,1.751976,3.738133,0.013781,26.193617,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,2,127,"Success",0.002358,0.151552,0.102536,4.127474,2.176466,1.756274,3.766375,0.013143,12.097016,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,3,127,"Success",0.00239,0.16108,0.123122,4.129008,2.62546,3.337746,3.736421,0.012439,14.128291,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,4,127,"Success",0.002712,0.141297,0.098819,4.136987,2.533481,1.756926,3.756438,0.012128,12.439776,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,5,127,"Success",0.001956,0.148377,0.096973,4.114747,2.178759,1.741297,3.752587,0.012507,12.048029,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,6,127,"Success",0.00275,0.142508,0.11837,4.123328,2.149732,1.76008,3.732472,0.012155,12.042482,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,7,127,"Success",0.002396,0.140649,0.098733,4.138674,2.184827,1.748929,3.734797,0.012556,12.062569,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,8,127,"Success",0.001975,0.140265,0.097009,4.117731,2.172924,1.710802,3.762179,0.01203,12.015666,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,9,127,"Success",0.00212,0.141197,0.109576,4.136853,2.18622,1.717505,3.759557,0.011925,12.065745,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,10,127,"Success",0.002208,0.139985,0.096137,4.123051,2.168861,1.757614,3.750689,0.012289,12.051776,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",625,3125,0,11,127,"Success",0.002189,0.139759,0.097194,4.123096,2.1472,1.747395,3.760068,0.012559,12.030417,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,0,114,"Warmup",0.006356,0.188835,0.121003,43.985953,7.358281,7.241534,9.417917,6.816123,75.137252,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,1,114,"Warmup",0.005567,0.183393,0.137297,43.89547,7.244782,7.154563,9.398366,6.801989,74.822729,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,2,114,"Success",0.006044,0.18374,0.118911,43.927234,7.225931,7.142666,9.385488,6.803777,74.794816,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,3,114,"Success",0.005449,0.18317,0.133252,43.944852,7.177753,7.177679,9.390366,6.805739,74.819715,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,4,114,"Success",0.005565,0.183345,0.117865,43.923528,7.115658,7.157628,9.429023,6.814432,74.748287,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,5,114,"Success",0.005183,0.180682,0.117883,43.976603,7.225246,7.178543,9.406087,6.823181,74.914573,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,6,114,"Success",0.005527,0.201251,0.127926,43.875347,7.493503,7.281767,9.411674,6.802494,75.200862,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,7,114,"Success",0.005509,0.182421,0.118207,43.926636,7.246703,7.144861,9.420003,6.80015,74.84555,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,8,114,"Success",0.005534,0.179476,0.117391,43.92653,7.496322,7.23797,9.428819,6.805596,75.198918,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,9,114,"Success",0.005688,0.179707,0.128082,43.911482,7.383277,7.209911,9.401489,6.800244,75.021102,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,10,114,"Success",0.005403,0.181103,0.117912,43.91651,7.217367,7.289933,9.42091,6.812489,74.962792,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2187,2187,0,11,114,"Success",0.005351,0.185851,0.117865,43.964941,7.552509,7.565549,9.41006,6.809986,75.613088,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,0,138,"Warmup",0.006892,0.163197,0.120256,53.083137,9.314367,9.59027,11.442993,8.225104,91.947723,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,1,138,"Warmup",0.005708,0.158048,0.131096,53.075472,9.203124,9.585482,11.428704,8.207861,91.797101,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,2,138,"Success",0.005843,0.177419,0.13003,53.076438,9.180072,9.598633,11.410483,8.21862,91.799138,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,3,138,"Success",0.005865,0.172892,0.122644,53.030763,9.240443,9.441307,11.414147,8.222848,91.65257,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,4,138,"Success",0.00564,0.176469,0.122131,53.059465,9.107554,9.565633,11.411089,8.229413,91.679125,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,5,138,"Success",0.006392,0.154556,0.124398,53.106514,9.296969,9.52491,11.43273,8.238074,91.888469,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,6,138,"Success",0.005731,0.173978,0.122125,53.081478,9.347548,9.654897,11.420821,8.229975,92.038228,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,7,138,"Success",0.006144,0.153535,0.129384,56.666441,9.493732,9.639439,11.413353,8.219184,95.722668,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,8,138,"Success",0.005319,0.166871,0.12193,53.043309,9.080756,9.665216,11.397221,8.228798,91.711008,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,9,138,"Success",0.006446,0.155821,0.119147,53.070378,9.122271,9.639152,11.406728,8.214259,91.736162,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",2,"radix357",2401,2401,0,10,138,"Success",0.005698,0.155622,0.125953,53.668297,9.288753,9.523824,11.452529,8.209784,92.432205,92236816,0,92236816
