; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497014160,"CurrentTimeLocal","Fri Jun  9 15:16:00 2017","Hostname","c02n15"
; "Time_ContextCreate [ms]", 0.000206
; "Time_ContextDestroy [ms]", 5.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,4,96,"Success",0.000476,0.001807,0.000739,0.000113,0.000292,0.000357,5.7e-05,0.000897,0.005054,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,5,96,"Success",0.000464,0.001624,0.000748,0.000112,0.000245,0.000343,5.5e-05,0.000901,0.004819,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,6,96,"Success",0.000452,0.001555,0.000724,0.000159,0.000259,0.000317,5.7e-05,0.000902,0.004747,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,7,96,"Success",0.000449,0.001546,0.000743,0.000114,0.000257,0.000338,5.5e-05,0.000851,0.004676,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,8,96,"Success",0.000465,0.001537,0.000744,0.000114,0.000248,0.000331,5.3e-05,0.000864,0.004683,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,9,96,"Success",0.000464,0.001572,0.000743,0.000114,0.000253,0.000341,5.5e-05,0.000895,0.004763,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,10,96,"Success",0.000459,0.001521,0.000744,0.000124,0.000247,0.000334,5.5e-05,0.000873,0.004678,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,3,11,96,"Success",0.000459,0.001577,0.00074,0.00012,0.000245,0.000338,5.5e-05,0.000871,0.004723,432,0,432
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,0,97,"Warmup",0.000595,0.007128,0.002626,0.000471,0.260925,0.00725,0.000347,0.004013,0.283798,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,1,97,"Warmup",0.000584,0.00521,0.002153,0.000322,0.007109,0.005309,0.000281,0.003248,0.024596,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,2,97,"Success",0.000477,0.003868,0.002175,0.000268,0.005602,0.005561,0.000278,0.003969,0.022566,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,3,97,"Success",0.00052,0.003844,0.002155,0.000186,0.006605,0.005783,0.000333,0.004266,0.024061,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,4,97,"Success",0.00047,0.004089,0.002245,0.000268,0.005694,0.005508,0.000258,0.002938,0.021821,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,5,97,"Success",0.000485,0.003758,0.002178,0.000248,0.006085,0.005503,0.000392,0.003627,0.022623,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,6,97,"Success",0.00049,0.003797,0.002178,0.000272,0.005841,0.005103,0.00036,0.003183,0.02155,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,7,97,"Success",0.000476,0.003824,0.00215,0.000278,0.005826,0.005749,0.000356,0.003369,0.022354,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,8,97,"Success",0.00048,0.00384,0.002205,0.00022,0.006062,0.005281,0.000332,0.00321,0.021958,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,9,97,"Success",0.000499,0.00398,0.002159,0.000222,0.006185,0.005907,0.000288,0.003102,0.022675,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,10,97,"Success",0.000519,0.003811,0.002151,0.000246,0.006204,0.006078,0.000345,0.003719,0.023401,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,3,9,11,97,"Success",0.000526,0.003801,0.002158,0.00028,0.005874,0.005609,0.000325,0.003222,0.022125,1296,0,1296
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,0,113,"Warmup",0.000534,0.00417,0.001478,0.000467,0.001977,0.001323,0.000297,0.001009,0.011684,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,1,113,"Warmup",0.00056,0.001987,0.000841,0.000221,0.000635,0.000646,0.000126,0.000887,0.006278,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,2,113,"Success",0.000458,0.001693,0.000823,0.000221,0.000546,0.000609,8.9e-05,0.000903,0.005704,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,3,113,"Success",0.000471,0.001618,0.000817,0.000215,0.000546,0.000578,8.9e-05,0.000921,0.005596,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,4,113,"Success",0.000413,0.001595,0.0008,0.000228,0.000546,0.000587,8.3e-05,0.000913,0.00549,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,5,113,"Success",0.00044,0.001626,0.000799,0.00022,0.000548,0.000601,8.3e-05,0.000921,0.00556,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,6,113,"Success",0.000425,0.001603,0.0008,0.000218,0.000542,0.000589,8.4e-05,0.000916,0.005498,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,7,113,"Success",0.000417,0.001597,0.000786,0.000214,0.000546,0.000601,8.6e-05,0.000899,0.005464,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,8,113,"Success",0.000444,0.00159,0.000822,0.000213,0.000548,0.000595,8.6e-05,0.000897,0.005516,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,9,113,"Success",0.000325,0.001574,0.000802,0.000192,0.000524,0.000604,8.4e-05,0.000913,0.005336,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,10,113,"Success",0.000466,0.001602,0.000804,0.000212,0.000545,0.000592,8.3e-05,0.000895,0.005519,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,5,11,113,"Success",0.000445,0.001627,0.000796,0.000231,0.000547,0.000595,8.2e-05,0.000864,0.005513,2000,0,2000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,0,98,"Warmup",0.000601,0.005485,0.002602,0.000569,0.021621,0.021087,0.000709,0.004546,0.057655,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,1,98,"Warmup",0.000512,0.004107,0.002102,0.000555,0.022664,0.020489,0.000837,0.003884,0.055565,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,2,98,"Success",0.000411,0.003855,0.002092,0.000494,0.0221,0.021109,0.000712,0.003839,0.054976,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,3,98,"Success",0.000512,0.004153,0.002131,0.000421,0.024723,0.021309,0.000712,0.003829,0.058137,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,4,98,"Success",0.000444,0.003752,0.00209,0.000559,0.023339,0.022177,0.000591,0.003719,0.056998,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,5,98,"Success",0.000439,0.003761,0.002082,0.00045,0.023389,0.020503,0.000619,0.003851,0.055411,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,6,98,"Success",0.000474,0.003998,0.002086,0.000475,0.023226,0.021263,0.000689,0.003753,0.056289,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,7,98,"Success",0.000441,0.003809,0.002093,0.00072,0.022962,0.020386,0.000661,0.003631,0.055019,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,8,98,"Success",0.000496,0.00389,0.002087,0.000483,0.023498,0.0226,0.00067,0.003824,0.057874,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,9,98,"Success",0.000491,0.003952,0.00217,0.00048,0.023909,0.021054,0.000693,0.003739,0.056804,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,10,98,"Success",0.000449,0.004003,0.002098,0.000473,0.024312,0.021841,0.000581,0.00372,0.057799,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",3,9,9,11,98,"Success",0.000453,0.003839,0.002108,0.000486,0.027497,0.021029,0.00059,0.003789,0.06012,3888,0,3888
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,0,124,"Warmup",0.000541,0.004775,0.001656,0.000971,0.003012,0.001908,0.00048,0.001021,0.014803,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,1,124,"Warmup",0.000442,0.00194,0.000864,0.000448,0.001362,0.001345,0.000191,0.00091,0.007868,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,2,124,"Success",0.000431,0.001632,0.00085,0.000462,0.001309,0.001333,0.00019,0.0009,0.007442,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,3,124,"Success",0.000455,0.001573,0.000841,0.000424,0.001337,0.001332,0.000185,0.000858,0.00735,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,4,124,"Success",0.000441,0.001516,0.000832,0.00042,0.001303,0.001313,0.000187,0.000887,0.007219,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,5,124,"Success",0.000323,0.001494,0.000829,0.000457,0.001276,0.001304,0.000185,0.000905,0.007101,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,6,124,"Success",0.000321,0.001479,0.000831,0.000401,0.00126,0.001305,0.000188,0.000898,0.007006,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,7,124,"Success",0.000319,0.001471,0.00084,0.00041,0.001268,0.00131,0.000187,0.000856,0.006978,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,8,124,"Success",0.000322,0.001482,0.000836,0.000397,0.001264,0.001313,0.000187,0.000899,0.007019,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,9,124,"Success",0.000319,0.001479,0.000831,0.000419,0.001272,0.001311,0.000187,0.000897,0.007036,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,10,124,"Success",0.00032,0.001559,0.00084,0.000397,0.001269,0.001298,0.000185,0.000905,0.007091,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,7,11,124,"Success",0.00032,0.00147,0.000835,0.000443,0.00129,0.00131,0.000227,0.000906,0.007118,5488,0,5488
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,0,114,"Warmup",0.000588,0.009009,0.005325,0.001288,0.417516,0.010657,0.001308,0.003932,0.450103,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,1,114,"Warmup",0.0005,0.006916,0.003215,0.00106,0.010208,0.008601,0.001284,0.003289,0.03549,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,2,114,"Success",0.00048,0.006045,0.003175,0.001117,0.008976,0.008164,0.0012,0.003286,0.032833,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,3,114,"Success",0.000471,0.005415,0.003218,0.001123,0.009521,0.008235,0.001156,0.003509,0.033,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,4,114,"Success",0.000423,0.005985,0.003037,0.001004,0.009957,0.008617,0.001147,0.003769,0.034277,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,5,114,"Success",0.000371,0.005535,0.003077,0.000991,0.009842,0.008077,0.001097,0.003452,0.032774,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,6,114,"Success",0.000474,0.005372,0.003062,0.001093,0.009905,0.009121,0.001218,0.003608,0.034189,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,7,114,"Success",0.000417,0.005393,0.003171,0.00109,0.009247,0.008317,0.001193,0.003286,0.032455,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,8,114,"Success",0.000389,0.005388,0.00306,0.001242,0.009547,0.009151,0.001303,0.003597,0.034011,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,9,114,"Success",0.000391,0.00551,0.003071,0.00124,0.009582,0.008502,0.001256,0.003397,0.033282,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,10,114,"Success",0.000371,0.005435,0.003096,0.001017,0.009652,0.008046,0.001104,0.003605,0.032663,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,5,25,11,114,"Success",0.000362,0.005393,0.003101,0.001026,0.009431,0.00838,0.001293,0.003696,0.033017,10000,0,10000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,0,99,"Warmup",0.000586,0.013216,0.007076,0.007641,0.808091,0.445629,0.001803,0.00788,1.292401,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,1,99,"Warmup",0.000573,0.008021,0.004272,0.001437,0.011666,0.010506,0.00149,0.006498,0.044872,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,2,99,"Success",0.000467,0.006695,0.004143,0.001461,0.010397,0.010902,0.001521,0.008203,0.044254,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,3,99,"Success",0.000512,0.006863,0.004293,0.001366,0.010954,0.010047,0.001812,0.007565,0.043744,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,4,99,"Success",0.000406,0.006443,0.00427,0.001346,0.011198,0.009944,0.001676,0.0077,0.043346,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,5,99,"Success",0.000486,0.006633,0.004206,0.001446,0.011607,0.01051,0.001352,0.007595,0.044167,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,6,99,"Success",0.000463,0.006602,0.004144,0.001155,0.011596,0.01041,0.001868,0.007311,0.043886,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,7,99,"Success",0.000435,0.006569,0.004007,0.001458,0.011361,0.011174,0.001661,0.006618,0.043608,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,8,99,"Success",0.000429,0.006301,0.004145,0.001557,0.011361,0.009983,0.001858,0.007812,0.04383,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,9,99,"Success",0.000475,0.007087,0.004267,0.001329,0.011084,0.01034,0.001609,0.007675,0.044197,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,10,99,"Success",0.000453,0.006554,0.004345,0.001272,0.010518,0.010625,0.001389,0.007437,0.042917,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,9,11,99,"Success",0.000439,0.00662,0.004198,0.001181,0.010742,0.010633,0.001575,0.007004,0.042719,11664,0,11664
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,0,100,"Warmup",0.000538,0.010316,0.005837,0.003311,7.078113,0.176548,0.004442,0.009878,7.289463,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,1,100,"Warmup",0.00054,0.010053,0.006343,0.003744,0.017685,0.016595,0.00335,0.008164,0.066856,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,2,100,"Success",0.000506,0.008381,0.006551,0.003154,0.022195,0.017444,0.003327,0.009503,0.071563,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,3,100,"Success",0.000477,0.008079,0.006535,0.002939,0.020326,0.017524,0.003255,0.009461,0.069185,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,4,100,"Success",0.00046,0.008491,0.005697,0.002783,0.02045,0.018911,0.003296,0.010297,0.070723,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,5,100,"Success",0.000465,0.008663,0.006979,0.002872,0.019596,0.017493,0.00324,0.008846,0.068683,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,6,100,"Success",0.000487,0.008928,0.006649,0.002893,0.020302,0.018598,0.003404,0.009888,0.071481,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,7,100,"Success",0.000428,0.008219,0.006349,0.002894,0.019835,0.017599,0.003211,0.009235,0.068197,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,8,100,"Success",0.000432,0.00825,0.006348,0.002794,0.020579,0.01613,0.003306,0.009532,0.067762,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,9,100,"Success",0.000461,0.00839,0.005543,0.002795,0.021543,0.017761,0.003321,0.009632,0.069913,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,10,100,"Success",0.000466,0.008548,0.006907,0.003099,0.020959,0.019099,0.003346,0.010137,0.073088,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,9,27,11,100,"Success",0.000441,0.008374,0.006963,0.003065,0.020123,0.017061,0.003204,0.009723,0.069282,34992,0,34992
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,0,125,"Warmup",0.000529,0.015734,0.006137,0.005204,0.968619,0.26177,0.004638,0.003656,1.266739,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,1,125,"Warmup",0.000536,0.008476,0.003999,0.004651,0.0176,0.016211,0.004878,0.003321,0.060099,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,2,125,"Success",0.000438,0.006485,0.003698,0.004243,0.016014,0.015227,0.004398,0.003518,0.054372,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,3,125,"Success",0.000442,0.006429,0.003855,0.004345,0.016255,0.014676,0.004666,0.003465,0.054468,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,4,125,"Success",0.000436,0.006145,0.003832,0.004443,0.016658,0.014674,0.004643,0.003685,0.054854,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,5,125,"Success",0.000447,0.006264,0.003993,0.004527,0.016245,0.01608,0.005118,0.004083,0.057099,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,6,125,"Success",0.00045,0.006288,0.003879,0.004856,0.017543,0.016567,0.004689,0.00373,0.058341,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,7,125,"Success",0.000446,0.006638,0.003834,0.004843,0.018702,0.015859,0.004585,0.003372,0.058619,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,8,125,"Success",0.000423,0.006417,0.003677,0.004484,0.017209,0.016274,0.004711,0.003649,0.057187,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,9,125,"Success",0.000395,0.006259,0.003828,0.004111,0.017207,0.016126,0.004901,0.003206,0.056367,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,10,125,"Success",0.000433,0.006558,0.003812,0.004536,0.017106,0.015315,0.004624,0.00342,0.05614,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",7,7,49,11,125,"Success",0.000397,0.006311,0.00375,0.004261,0.016645,0.016027,0.004685,0.003382,0.055794,38416,0,38416
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,0,115,"Warmup",0.000787,0.011801,0.008487,0.007942,0.033288,0.034863,0.006101,0.00542,0.109126,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,1,115,"Warmup",0.000554,0.007352,0.004924,0.006906,0.03689,0.032384,0.006294,0.005013,0.100717,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,2,115,"Success",0.000499,0.007015,0.004635,0.010967,0.036422,0.032269,0.005808,0.005818,0.103791,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,3,115,"Success",0.00046,0.007338,0.004564,0.007141,0.034333,0.030206,0.006224,0.004835,0.095452,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,4,115,"Success",0.00052,0.006896,0.004498,0.006771,0.034921,0.032789,0.005927,0.004786,0.097441,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,5,115,"Success",0.000504,0.006749,0.004471,0.006884,0.034389,0.034037,0.006163,0.004645,0.098165,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,6,115,"Success",0.00058,0.006815,0.004466,0.006821,0.035919,0.032146,0.006143,0.004323,0.09753,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,7,115,"Success",0.000476,0.006752,0.004313,0.007125,0.034372,0.031574,0.006198,0.004511,0.095636,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,8,115,"Success",0.000442,0.006861,0.004693,0.011608,0.0365,0.033126,0.005998,0.004446,0.104004,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,9,115,"Success",0.000418,0.00696,0.004457,0.007561,0.034431,0.032413,0.00557,0.004668,0.096799,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,10,115,"Success",0.000472,0.006785,0.004766,0.007016,0.034906,0.030317,0.006097,0.005058,0.095746,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",5,25,25,11,115,"Success",0.00045,0.006765,0.004283,0.007604,0.035229,0.031563,0.006101,0.004751,0.097063,50000,0,50000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,0,101,"Warmup",0.000896,0.016163,0.00869,0.012063,0.028929,0.029602,0.012837,0.010966,0.120707,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,1,101,"Warmup",0.000641,0.010863,0.007525,0.01525,0.031496,0.028794,0.012399,0.010202,0.11768,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,2,101,"Success",0.000647,0.010876,0.007925,0.014382,0.032299,0.028546,0.012379,0.010019,0.117607,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,3,101,"Success",0.000629,0.010902,0.008051,0.014861,0.031047,0.029929,0.012558,0.010657,0.119207,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,4,101,"Success",0.000532,0.011426,0.007053,0.015325,0.030272,0.028689,0.012445,0.010519,0.116862,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,5,101,"Success",0.000489,0.010751,0.00773,0.014432,0.039915,0.0265,0.012482,0.010081,0.123004,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,6,101,"Success",0.000564,0.010734,0.00872,0.015125,0.033134,0.027704,0.012669,0.010184,0.119379,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,7,101,"Success",0.000577,0.010829,0.007896,0.014759,0.031713,0.027035,0.012407,0.010136,0.115997,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,8,101,"Success",0.000476,0.010678,0.007788,0.014751,0.031751,0.028698,0.012677,0.009986,0.117352,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,9,101,"Success",0.00064,0.010886,0.008148,0.015651,0.030277,0.027227,0.01239,0.009211,0.114932,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,10,101,"Success",0.000558,0.010887,0.007406,0.014954,0.032324,0.027299,0.012701,0.010474,0.117248,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",9,27,27,11,101,"Success",0.00057,0.010833,0.007775,0.015507,0.032079,0.026757,0.012469,0.009983,0.116422,104976,0,104976
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,0,116,"Warmup",0.000901,0.016001,0.012327,0.039298,0.034942,0.12049,0.029908,0.009274,0.263581,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,1,116,"Warmup",0.00065,0.010155,0.007,0.035318,0.037631,0.035733,0.028831,0.00845,0.164191,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,2,116,"Success",0.000494,0.008657,0.007751,0.036542,0.036511,0.039474,0.028258,0.009389,0.167677,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,3,116,"Success",0.000539,0.00944,0.007153,0.035993,0.038994,0.036915,0.028103,0.009002,0.166592,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,4,116,"Success",0.000515,0.009725,0.006991,0.037198,0.037999,0.036095,0.035506,0.008932,0.173378,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,5,116,"Success",0.000505,0.009328,0.007029,0.037251,0.034936,0.037992,0.027538,0.008179,0.163207,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,6,116,"Success",0.000519,0.009775,0.006822,0.034882,0.03728,0.038172,0.028358,0.009282,0.165497,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,7,116,"Success",0.00055,0.008941,0.007194,0.035815,0.035245,0.037547,0.027546,0.009024,0.162248,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,8,116,"Success",0.000579,0.009433,0.00716,0.03563,0.04049,0.037931,0.028092,0.009172,0.169052,250000,0,250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,25,9,116,"Success",0.000612,0.009813,0.00693,0.036013,0.036022,0.038209,0.027514,0.008718,0.164213,250000,0,250000
