; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497007532,"CurrentTimeLocal","Fri Jun  9 13:25:32 2017","Hostname","r02n01"
; "Time_ContextCreate [ms]", 0.000397
; "Time_ContextDestroy [ms]", 5.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.000627,0.069881,0.065917,0.097983,0.139231,0.214237,0.088183,0.006249,0.682732,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.000571,0.06928,0.066054,0.097071,0.140658,0.220583,0.094641,0.005895,0.695208,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.000744,0.069438,0.067022,0.101849,0.135898,0.220253,0.093398,0.005874,0.695036,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.000557,0.074453,0.069327,0.105334,0.146999,0.224312,0.089893,0.00602,0.717368,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.000613,0.06959,0.066518,0.088902,0.143754,0.21433,0.092022,0.006689,0.682854,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.000887,0.069759,0.065871,0.100296,0.140078,0.22197,0.090356,0.006231,0.695901,1048584,0,524288
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.000875,0.310147,0.107188,0.142728,0.193894,0.331809,0.161113,0.007054,1.255317,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.000905,0.110497,0.105065,0.153369,0.173968,0.274707,0.155231,0.006236,0.980448,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.000681,0.1076,0.113527,0.152136,0.172015,0.280211,0.156645,0.0058,0.989025,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.000749,0.106862,0.103673,0.150208,0.175238,0.288311,0.156425,0.005908,0.987784,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.000762,0.122757,0.104376,0.153635,0.172604,0.287123,0.155822,0.010082,1.007556,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.000727,0.106186,0.103385,0.146332,0.177832,0.31942,0.159019,0.006267,1.019562,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.000631,0.106032,0.105595,0.155602,0.171205,0.294242,0.156938,0.005841,0.996497,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.000543,0.106541,0.10338,0.163149,0.173832,0.294326,0.154795,0.005643,1.00261,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.000507,0.106401,0.102641,0.152595,0.172699,0.26917,0.15858,0.005948,0.968939,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.000496,0.110398,0.105429,0.15328,0.172979,0.275445,0.161317,0.005636,0.985369,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.000547,0.106855,0.104711,0.153163,0.176778,0.269102,0.157513,0.006663,0.975731,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.000625,0.106841,0.105953,0.151164,0.167042,0.27265,0.164046,0.005788,0.974512,2097160,0,1048576
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.000884,0.444351,0.842783,0.311864,0.363088,0.563386,0.283129,0.00792,2.817919,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.00073,0.279772,0.257479,0.339476,0.319582,0.508268,0.282027,0.007164,1.995015,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.000599,0.284517,0.264592,0.330544,0.325086,0.522603,0.280946,0.006947,2.016313,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.000533,0.294868,0.269997,0.325603,0.324987,0.514973,0.283498,0.007336,2.02226,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.000584,0.279216,0.262987,0.326846,0.338482,0.659266,0.280222,0.007663,2.155726,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.000635,0.311932,0.259078,0.329595,0.315645,0.57123,0.289665,0.00658,2.08481,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.000508,0.287075,0.258113,0.32597,0.316023,0.497061,0.292195,0.006033,1.98344,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.00057,1.076305,0.255781,0.325476,0.326915,0.595136,0.291022,0.006469,2.87822,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.000613,0.289279,0.255463,0.326934,0.327818,0.498726,0.300018,0.00704,2.006345,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.0006,0.272425,0.24015,0.331108,0.312584,0.504061,0.29193,0.007023,1.960324,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.000501,0.270671,0.242046,0.338364,0.324078,0.505379,0.292137,0.006987,1.98058,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.000609,0.259116,0.24296,0.343921,0.30839,0.508394,0.287914,0.006785,1.958713,4194312,0,2097152
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,0,18,"Warmup",0.000774,0.448908,1.40567,0.670707,0.73685,1.036495,0.611723,0.011902,4.923648,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,1,18,"Warmup",0.000784,0.385914,0.348961,0.740535,0.613937,0.93402,0.624235,0.007532,3.6565,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,2,18,"Success",0.000662,0.395648,0.354636,0.743057,0.591442,1.048761,0.611432,0.00686,3.753104,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,3,18,"Success",0.000607,0.403976,0.354204,0.748424,0.60122,0.934162,0.624287,0.007054,3.674514,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,4,18,"Success",0.000651,0.390068,0.362532,0.732202,0.607937,0.933187,0.622911,0.007506,3.657558,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,5,18,"Success",0.000645,0.388675,0.356295,0.738049,0.612029,0.904777,0.614734,0.007515,3.62331,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,6,18,"Success",0.000591,0.38923,0.349005,0.734792,0.613276,1.033713,0.615055,0.007238,3.743482,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,7,18,"Success",0.000678,0.3967,0.352183,0.732143,0.623607,1.078206,0.617052,0.00751,3.808671,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,8,18,"Success",0.000698,0.386535,0.351453,0.738666,0.600815,0.916014,0.633834,0.008175,3.636825,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,9,18,"Success",0.000639,0.388648,0.365553,0.731278,0.602931,0.933062,0.625662,0.006865,3.655199,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,10,18,"Success",0.000696,0.395691,0.359741,0.737464,0.615624,0.943278,0.607831,0.008212,3.669134,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",1048576,0,0,11,18,"Success",0.00063,0.395541,0.353067,0.74568,0.620968,1.050595,0.626635,0.006702,3.800373,8388616,0,4194304
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,0,19,"Warmup",0.006229,2.542646,2.413718,4.46163,91.726284,2.036377,1.066033,0.008206,104.261805,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,1,19,"Warmup",0.000756,0.75484,0.709227,1.47742,1.31431,2.02654,1.081414,0.007403,7.372589,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,2,19,"Success",0.000655,0.737791,0.714146,1.500364,1.334811,1.968299,1.127731,0.008062,7.392504,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,3,19,"Success",0.000657,0.7468,0.706794,1.505466,1.293301,2.024763,1.122962,0.007392,7.408772,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,4,19,"Success",0.00068,0.737705,0.709234,1.463152,1.360134,2.001914,1.092797,0.00807,7.374324,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,5,19,"Success",0.000658,0.746513,0.712935,1.474307,1.28975,2.019308,1.093093,0.007831,7.345053,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,6,19,"Success",0.000668,0.731752,0.699973,1.535429,1.296026,2.045045,1.099037,0.00763,7.416161,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,7,19,"Success",0.000658,0.733662,0.734352,1.480002,1.290667,2.00771,1.106128,0.007669,7.361461,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,8,19,"Success",0.000628,0.732494,0.696072,1.475878,1.284262,2.007146,1.096263,0.007176,7.300559,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,9,19,"Success",0.000613,0.734357,0.7189,1.501094,1.34782,2.015264,1.111998,0.007124,7.437836,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,10,19,"Success",0.000596,0.752402,0.698005,1.541738,1.287935,2.05105,1.102038,0.0078,7.442165,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",2097152,0,0,11,19,"Success",0.000603,0.730477,0.710549,1.470873,1.376241,2.014205,1.099708,0.007682,7.410939,16777224,0,8388608
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,0,20,"Warmup",0.001691,1.505918,3.708314,2.473495,3.339808,4.148543,2.00322,0.011305,17.193184,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,1,20,"Warmup",0.001949,1.471719,1.4275,2.569678,3.208086,4.245104,2.037819,0.010194,14.972691,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,2,20,"Success",0.001593,1.46211,1.41807,2.564922,3.159138,4.118317,2.062652,0.0093,14.796917,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,3,20,"Success",0.001624,1.457509,1.411524,2.513664,3.145404,4.149044,2.039142,0.009499,14.728302,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,4,20,"Success",0.001541,1.444283,1.40431,2.581879,3.125873,4.237416,2.024112,0.009638,14.830238,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,5,20,"Success",0.00155,1.446642,1.396361,2.532088,3.14903,4.180714,2.042503,0.01017,14.759931,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,6,20,"Success",0.001375,1.45524,1.397597,2.543205,3.140039,4.177146,2.0136,0.00951,14.738519,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,7,20,"Success",0.001734,1.425692,1.40567,2.530597,3.122804,4.158356,2.009535,0.009621,14.664933,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,8,20,"Success",0.001545,1.435973,1.402919,2.565034,3.152163,4.193603,2.055259,0.009077,14.816366,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,9,20,"Success",0.00144,1.450108,1.41155,2.537329,3.168883,4.205748,1.976067,0.009601,14.761432,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,10,20,"Success",0.001406,1.439136,1.415692,2.540894,3.142993,4.201671,2.03094,0.009223,14.782958,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",4194304,0,0,11,20,"Success",0.001822,1.449633,1.406385,2.57886,3.150344,4.116712,2.049445,0.009268,14.763208,33554440,0,16777216
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,0,21,"Warmup",0.011091,6.602112,6.066329,20.201322,360.246991,9.373171,3.961767,9.571895,416.035785,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,1,21,"Warmup",0.011855,6.967466,5.807625,20.291306,365.597631,9.408252,3.956826,9.532545,421.574538,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,2,21,"Success",0.01174,6.422535,5.916825,21.574675,369.180894,9.43191,3.967302,9.566287,426.073444,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,3,21,"Success",0.012349,5.823422,6.38778,20.334637,369.581923,9.445448,3.965569,9.516827,425.068973,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,4,21,"Success",0.011973,7.2263,7.818622,20.400939,362.899711,10.012625,3.968645,9.565713,421.905525,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,5,21,"Success",0.011808,6.744889,6.922774,20.382413,372.922942,9.47579,3.935697,9.509521,429.90702,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,6,21,"Success",0.011773,6.17666,6.760542,20.391652,366.592913,9.99071,3.957325,9.568043,423.451209,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,7,21,"Success",0.012082,6.958678,7.121093,20.354729,361.053965,9.404551,3.959895,9.56728,418.433284,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,8,21,"Success",0.011607,7.516896,6.103553,20.404383,365.880951,10.021182,3.941995,9.487494,423.3691,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,9,21,"Success",0.010652,7.932355,7.02714,20.428606,365.205327,10.049513,3.950104,9.56066,424.165349,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,10,21,"Success",0.011529,5.879312,6.924508,20.358777,369.286219,9.992436,3.962827,9.545054,425.961873,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"powerof2",8388608,0,0,11,21,"Success",0.0123,6.65715,7.773521,21.177804,364.62344,9.382293,3.939653,9.523538,423.090646,67108872,0,33554432
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,0,22,"Warmup",0.000615,0.003335,0.001291,0.00016,0.000867,0.000734,0.000113,0.001245,0.008804,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,1,22,"Warmup",0.000511,0.001926,0.001077,8.8e-05,0.000297,0.000243,4.4e-05,0.001031,0.005564,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,2,22,"Success",0.00051,0.001824,0.001068,8.5e-05,0.000263,0.000214,4.4e-05,0.001033,0.00539,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,3,22,"Success",0.000489,0.001701,0.001069,8.8e-05,0.000255,0.000241,4.4e-05,0.001026,0.005249,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,4,22,"Success",0.000486,0.001737,0.001031,8.9e-05,0.000252,0.00022,4.4e-05,0.001022,0.005217,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,5,22,"Success",0.000457,0.00183,0.001044,0.000124,0.000238,0.000236,4.6e-05,0.001046,0.005357,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,6,22,"Success",0.000459,0.001742,0.001018,9e-05,0.000251,0.000219,4.2e-05,0.001072,0.005227,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,7,22,"Success",0.000464,0.001718,0.001032,8.8e-05,0.000257,0.000239,4.4e-05,0.00105,0.005225,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,8,22,"Success",0.000462,0.001734,0.001017,8.6e-05,0.000256,0.000217,4.4e-05,0.001053,0.0052,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,9,22,"Success",0.000472,0.001711,0.001014,8.8e-05,0.000251,0.000235,4.4e-05,0.001027,0.005177,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,10,22,"Success",0.000467,0.001704,0.001064,8.6e-05,0.000257,0.000213,4.6e-05,0.001054,0.005228,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",9,0,0,11,22,"Success",0.000489,0.001705,0.001073,8.5e-05,0.000253,0.000237,4.3e-05,0.00102,0.00524,76,0,36
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,0,35,"Warmup",0.000585,0.005172,0.00212,0.000129,0.001121,0.001151,0.000103,0.001489,0.01232,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,1,35,"Warmup",0.000518,0.003249,0.001882,0.000111,0.000406,0.000526,5.2e-05,0.001241,0.008383,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,2,35,"Success",0.00048,0.003021,0.001824,8.5e-05,0.000412,0.000429,4.5e-05,0.001215,0.007875,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,3,35,"Success",0.000462,0.002967,0.001849,8.4e-05,0.000439,0.000455,4.4e-05,0.001223,0.00787,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,4,35,"Success",0.00048,0.002991,0.001802,8.3e-05,0.000405,0.000431,4.4e-05,0.00122,0.007798,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,5,35,"Success",0.000458,0.003013,0.001823,7.8e-05,0.00042,0.000452,4.1e-05,0.001229,0.007845,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,6,35,"Success",0.000481,0.002977,0.001806,8.8e-05,0.000403,0.000437,4e-05,0.001217,0.00778,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,7,35,"Success",0.000456,0.002959,0.001832,8.1e-05,0.000423,0.000447,4e-05,0.001224,0.007799,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,8,35,"Success",0.000463,0.002961,0.001804,8.1e-05,0.000401,0.000437,4e-05,0.001226,0.007745,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,9,35,"Success",0.000482,0.002952,0.001804,8.4e-05,0.000405,0.000456,4e-05,0.001219,0.007773,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,10,35,"Success",0.00046,0.002968,0.001836,8e-05,0.000421,0.000433,3.9e-05,0.001224,0.00781,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",25,0,0,11,35,"Success",0.000459,0.008436,0.001838,8.2e-05,0.000448,0.000488,6e-05,0.001224,0.013381,204,0,100
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,0,23,"Warmup",0.00068,0.005159,0.0024,0.000143,0.001005,0.000906,0.000136,0.001615,0.012526,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,1,23,"Warmup",0.000453,0.003302,0.001977,0.00015,0.000438,0.000484,5.5e-05,0.001362,0.008586,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,2,23,"Success",0.000441,0.003299,0.002017,0.000147,0.000444,0.000458,5e-05,0.001323,0.008522,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,3,23,"Success",0.000445,0.003206,0.002009,0.000142,0.000424,0.000457,4.5e-05,0.001325,0.008388,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,4,23,"Success",0.000429,0.003196,0.002003,0.000147,0.000425,0.000457,4.4e-05,0.001324,0.008344,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,5,23,"Success",0.000429,0.003199,0.001971,0.000143,0.000424,0.000455,4.6e-05,0.001332,0.008329,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,6,23,"Success",0.000435,0.003151,0.001949,0.000141,0.000426,0.000456,4.4e-05,0.001324,0.008259,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,7,23,"Success",0.000444,0.00324,0.001991,0.000145,0.000426,0.000462,4.4e-05,0.001315,0.008395,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,8,23,"Success",0.000445,0.00319,0.00196,0.000137,0.000422,0.000459,4.2e-05,0.00132,0.008308,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,9,23,"Success",0.000447,0.003159,0.001958,0.000138,0.000428,0.00046,4.5e-05,0.001324,0.008284,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,10,23,"Success",0.000432,0.003203,0.002033,0.000135,0.000426,0.000455,4.2e-05,0.00132,0.008382,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",27,0,0,11,23,"Success",0.000431,0.003153,0.002029,0.000136,0.000433,0.000475,4.3e-05,0.001328,0.008366,220,0,108
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,0,44,"Warmup",0.000637,0.006192,0.00305,0.000227,0.001181,0.001212,0.000203,0.00168,0.014831,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,1,44,"Warmup",0.000468,0.004052,0.002684,0.000145,0.000549,0.000642,7.1e-05,0.001223,0.010207,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,2,44,"Success",0.000599,0.004359,0.002637,0.000165,0.000495,0.000716,6.3e-05,0.001236,0.010633,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,3,44,"Success",0.000456,0.004041,0.002611,0.000143,0.000483,0.000664,6.7e-05,0.001223,0.010051,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,4,44,"Success",0.00046,0.00396,0.002567,0.000146,0.000456,0.000641,6.2e-05,0.001228,0.009861,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,5,44,"Success",0.000679,0.004681,0.002642,0.000156,0.000561,0.000742,7.6e-05,0.00123,0.011112,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,6,44,"Success",0.000457,0.003951,0.002584,0.000144,0.000457,0.000684,6.3e-05,0.001223,0.009904,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,7,44,"Success",0.000432,0.003999,0.002567,0.000145,0.000459,0.000655,6.7e-05,0.00122,0.009885,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,8,44,"Success",0.000477,0.003919,0.002685,0.000177,0.000464,0.000636,6.2e-05,0.001212,0.009972,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,9,44,"Success",0.000473,0.003926,0.00259,0.000145,0.000459,0.000651,6e-05,0.001223,0.009866,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,10,44,"Success",0.000439,0.003899,0.002619,0.000178,0.000468,0.000641,6.1e-05,0.001233,0.009881,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",49,0,0,11,44,"Success",0.000475,0.003896,0.002577,0.000149,0.000449,0.000658,6.9e-05,0.001202,0.009821,396,0,196
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,0,24,"Warmup",0.000521,0.005629,0.003691,0.000223,0.00109,0.001002,0.000166,0.001534,0.014279,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,1,24,"Warmup",0.000531,0.004485,0.003446,0.000136,0.000746,0.000687,9.1e-05,0.001402,0.011899,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,2,24,"Success",0.000439,0.00445,0.003324,0.0001,0.000708,0.000701,6.1e-05,0.0014,0.011533,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,3,24,"Success",0.000474,0.004485,0.003322,0.000101,0.000698,0.000703,5.7e-05,0.00144,0.011615,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,4,24,"Success",0.000445,0.004464,0.003341,9.4e-05,0.000699,0.000705,5.7e-05,0.00143,0.011574,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,5,24,"Success",0.000462,0.004382,0.003296,9.6e-05,0.000699,0.00072,5.6e-05,0.001432,0.011474,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,6,24,"Success",0.000464,0.004395,0.003294,9.8e-05,0.000697,0.000709,5.6e-05,0.001431,0.011479,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,7,24,"Success",0.000456,0.004564,0.003274,9.6e-05,0.000724,0.000721,5.7e-05,0.001404,0.011635,652,0,324
"Fftw_mklwrapper","Outplace","Real","float",1,"radix357",81,0,0,8,24,"Success",0.000597,0.005065,0.003342,0.00013,0.000824,0.000757,5.7e-05,0.001431,0.012552,652,0,324
