; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270383394816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497014033,"CurrentTimeLocal","Fri Jun  9 15:13:53 2017","Hostname","c02n10"
; "Time_ContextCreate [ms]", 0.000159
; "Time_ContextDestroy [ms]", 4.7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,1,102,"Warmup",0.000618,0.01274,0.008984,0.049954,0.047276,0.048816,0.036274,0.009375,0.214557,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,2,102,"Success",0.000551,0.012246,0.008799,0.043421,0.047633,0.054129,0.037735,0.010311,0.21534,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,3,102,"Success",0.000543,0.012068,0.008283,0.047882,0.049214,0.047703,0.036903,0.010277,0.213351,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,4,102,"Success",0.00048,0.012566,0.008995,0.044659,0.056051,0.047697,0.036319,0.009996,0.217265,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,5,102,"Success",0.000524,0.01264,0.008231,0.042421,0.049132,0.045609,0.036896,0.010849,0.206805,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,6,102,"Success",0.000456,0.011986,0.007966,0.045543,0.048039,0.049361,0.037092,0.009926,0.210945,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,7,102,"Success",0.000466,0.01221,0.008785,0.045283,0.048382,0.050761,0.037812,0.010094,0.214392,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,8,102,"Success",0.000525,0.012024,0.008487,0.044618,0.04983,0.048545,0.036781,0.01023,0.211465,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,9,102,"Success",0.000462,0.012073,0.008584,0.044348,0.051447,0.048135,0.037088,0.009932,0.212634,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,10,102,"Success",0.000472,0.012364,0.008237,0.047095,0.046791,0.047591,0.041136,0.010381,0.214646,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,27,11,102,"Success",0.000519,0.012702,0.00891,0.044052,0.046021,0.047821,0.036557,0.010031,0.207072,314928,0,314928
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,0,103,"Warmup",0.000581,0.015977,0.010223,0.116564,0.08334,0.090449,0.131847,0.011702,0.461262,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,1,103,"Warmup",0.000485,0.014095,0.011631,0.1272,0.082716,0.094356,0.130891,0.012472,0.47436,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,2,103,"Success",0.000467,0.013743,0.011112,0.122898,0.081306,0.094235,0.137049,0.012004,0.473372,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,3,103,"Success",0.000463,0.013845,0.010716,0.121266,0.082501,0.091158,0.13423,0.011777,0.466442,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,4,103,"Success",0.000413,0.013659,0.011918,0.127796,0.083772,0.091858,0.129933,0.012437,0.47227,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,5,103,"Success",0.000477,0.0137,0.012093,0.122668,0.081541,0.102006,0.13774,0.012557,0.483382,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,6,103,"Success",0.000452,0.013703,0.011667,0.122062,0.083043,0.091476,0.133791,0.011671,0.468356,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,7,103,"Success",0.000417,0.013132,0.010514,0.128614,0.082619,0.090243,0.132396,0.011726,0.47013,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,8,103,"Success",0.000472,0.013671,0.012156,0.122809,0.081864,0.093539,0.141565,0.012009,0.478595,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,9,103,"Success",0.000469,0.013999,0.011857,0.121636,0.083998,0.095151,0.132854,0.011564,0.472146,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,10,103,"Success",0.000463,0.018587,0.011752,0.123112,0.082694,0.102617,0.132994,0.011994,0.484787,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,27,81,11,103,"Success",0.000422,0.013253,0.011832,0.123424,0.083714,0.095997,0.13302,0.012977,0.47523,944784,0,944784
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,0,117,"Warmup",0.000741,0.019479,0.011682,0.144924,0.103039,0.100889,0.188677,0.009643,0.579619,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,1,117,"Warmup",0.000552,0.016987,0.012933,0.158784,0.099019,0.103644,0.179591,0.009737,0.581842,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,2,117,"Success",0.000511,0.016451,0.012275,0.157362,0.099456,0.099763,0.181047,0.009184,0.576609,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,3,117,"Success",0.000546,0.020969,0.012508,0.158877,0.098589,0.100946,0.180662,0.009285,0.582962,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,4,117,"Success",0.00052,0.016209,0.012561,0.164555,0.097737,0.102547,0.179198,0.009815,0.583641,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,5,117,"Success",0.000518,0.016065,0.012525,0.157627,0.098935,0.104891,0.179759,0.009453,0.580297,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,6,117,"Success",0.000513,0.016355,0.012725,0.15812,0.097174,0.101886,0.183675,0.009628,0.580516,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,7,117,"Success",0.000523,0.01606,0.012791,0.157063,0.098292,0.103349,0.179202,0.008915,0.576722,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,8,117,"Success",0.000522,0.015948,0.012673,0.156344,0.099502,0.100586,0.177465,0.009149,0.572673,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,9,117,"Success",0.000513,0.016139,0.012732,0.157803,0.099622,0.102013,0.18014,0.009381,0.578898,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,10,117,"Success",0.000517,0.015799,0.012531,0.163608,0.100798,0.101919,0.180151,0.009277,0.585127,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,25,125,11,117,"Success",0.000545,0.016032,0.012542,0.15674,0.098712,0.107512,0.178632,0.008838,0.57999,1250000,0,1250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,0,127,"Warmup",0.000778,0.020358,0.014149,0.235266,0.152113,0.127331,0.338435,0.012957,0.901894,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,1,127,"Warmup",0.000575,0.018099,0.015476,0.24514,0.130805,0.124961,0.319742,0.013439,0.868733,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,2,127,"Success",0.000495,0.018045,0.015409,0.249563,0.122247,0.129458,0.322266,0.013533,0.871454,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,3,127,"Success",0.000508,0.017968,0.015332,0.244828,0.122763,0.124721,0.32048,0.012775,0.85998,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,4,127,"Success",0.000506,0.017936,0.014959,0.244649,0.124645,0.127308,0.334151,0.013031,0.877842,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,5,127,"Success",0.000524,0.01758,0.014928,0.243673,0.129218,0.127863,0.320278,0.012509,0.867118,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,6,127,"Success",0.0005,0.017843,0.015278,0.249133,0.123703,0.125954,0.320831,0.013612,0.867404,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,7,127,"Success",0.000418,0.017965,0.015597,0.245586,0.122917,0.122035,0.326935,0.013408,0.865362,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,8,127,"Success",0.000512,0.018465,0.015489,0.243998,0.122148,0.128203,0.332048,0.013023,0.87453,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,9,127,"Success",0.000484,0.017427,0.015001,0.243125,0.126467,0.122918,0.320834,0.013077,0.859841,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,10,127,"Success",0.000492,0.018034,0.015115,0.248666,0.119937,0.125079,0.322194,0.013256,0.863315,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,49,11,127,"Success",0.000506,0.017744,0.014925,0.245103,0.122765,0.126333,0.32707,0.012379,0.867287,1882384,0,1882384
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,0,104,"Warmup",0.000623,0.020117,0.01218,0.306621,0.261732,0.235671,0.434399,0.014649,1.286557,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,1,104,"Warmup",0.000539,0.018563,0.012933,0.363301,0.245086,0.23179,0.432847,0.014281,1.319885,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,2,104,"Success",0.000491,0.017604,0.013075,0.363602,0.24651,0.241196,0.433816,0.015021,1.331799,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,3,104,"Success",0.000479,0.018199,0.013194,0.363785,0.246268,0.233872,0.442195,0.014871,1.333443,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,4,104,"Success",0.000537,0.018447,0.013107,0.368399,0.255406,0.236666,0.444318,0.014528,1.352111,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,5,104,"Success",0.000499,0.01886,0.012995,0.375783,0.2459,0.232491,0.445394,0.014405,1.34691,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,6,104,"Success",0.000487,0.017913,0.018876,0.371997,0.251051,0.240628,0.439209,0.014289,1.355045,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,7,104,"Success",0.000484,0.023298,0.013245,0.368955,0.24115,0.233032,0.434064,0.015005,1.329757,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,8,104,"Success",0.000508,0.017286,0.013057,0.376999,0.249995,0.231776,0.436405,0.015197,1.34182,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,9,104,"Success",0.00049,0.018986,0.013551,0.363968,0.258429,0.23363,0.434894,0.014943,1.339441,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,10,104,"Success",0.000487,0.017385,0.012942,0.367876,0.25854,0.24114,0.435202,0.014185,1.348314,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",27,81,81,11,104,"Success",0.000484,0.01814,0.012341,0.370949,0.246807,0.241339,0.429043,0.014859,1.334546,2834352,0,2834352
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,0,118,"Warmup",0.000566,0.026052,0.017521,0.519929,0.538206,0.459335,0.957754,0.013241,2.533265,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,1,118,"Warmup",0.000522,0.025201,0.021674,0.787931,0.521393,0.461047,0.961976,0.012997,2.793357,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,2,118,"Success",0.000541,0.024927,0.022074,0.790466,0.51833,0.45539,0.960036,0.013349,2.785783,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,3,118,"Success",0.00051,0.024089,0.022316,0.788854,0.516785,0.458005,0.96216,0.014054,2.787394,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,4,118,"Success",0.000507,0.024106,0.022076,0.791395,0.526622,0.459855,0.962215,0.013639,2.800958,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,5,118,"Success",0.000493,0.024492,0.021659,0.790191,0.51905,0.454031,0.963389,0.014133,2.78796,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,6,118,"Success",0.000493,0.023852,0.021585,0.791531,0.510466,0.458989,0.962859,0.01391,2.784192,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,7,118,"Success",0.000495,0.023583,0.020598,0.791202,0.510024,0.460362,0.962851,0.013561,2.783183,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,8,118,"Success",0.000511,0.023665,0.02158,0.790011,0.511149,0.459653,0.964458,0.013731,2.785286,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,9,118,"Success",0.000507,0.023754,0.022376,0.78979,0.513444,0.457789,0.962106,0.014222,2.784648,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,10,118,"Success",0.000504,0.024165,0.021736,0.791429,0.512458,0.462507,0.960969,0.013817,2.788142,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",25,125,125,11,118,"Success",0.000501,0.023839,0.021389,0.78947,0.511246,0.461654,0.960516,0.013612,2.782734,6250000,0,6250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,0,105,"Warmup",0.000633,0.021908,0.014041,0.70485,0.618183,0.515316,1.324248,0.015732,3.21548,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,1,105,"Warmup",0.000524,0.021596,0.015962,1.062718,0.57023,0.521295,1.31789,0.014912,3.52561,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,2,105,"Success",0.000504,0.020847,0.016884,1.063864,0.57423,0.522074,1.319568,0.014496,3.533298,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,3,105,"Success",0.000519,0.020163,0.015754,1.065821,0.57216,0.517658,1.319835,0.015033,3.527537,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,4,105,"Success",0.000493,0.020037,0.01582,1.06597,0.579003,0.508654,1.322382,0.015637,3.528491,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,5,105,"Success",0.000509,0.020546,0.017424,1.06236,0.566177,0.517044,1.332732,0.015142,3.532404,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,6,105,"Success",0.000501,0.021012,0.017153,1.065099,0.576159,0.506349,1.33184,0.014932,3.533557,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,7,105,"Success",0.000509,0.020214,0.01593,1.06426,0.574228,0.523019,1.320876,0.015392,3.534925,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,8,105,"Success",0.000503,0.024995,0.017291,1.063888,0.572058,0.512234,1.326946,0.014546,3.532944,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,9,105,"Success",0.000549,0.020662,0.016832,1.069305,0.566613,0.518654,1.321051,0.013905,3.528114,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,10,105,"Success",0.000496,0.021049,0.015586,1.065785,0.569246,0.512561,1.321702,0.015393,3.52238,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,81,11,105,"Success",0.000489,0.020574,0.015648,1.064228,0.579337,0.50746,1.320807,0.014415,3.523504,8503056,0,8503056
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,0,128,"Warmup",0.006043,0.064681,0.035719,2.702254,0.90828,0.717598,2.28564,0.015989,6.736765,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,1,128,"Warmup",0.000711,0.069318,0.037508,1.698974,0.834122,0.699839,2.301939,0.014688,5.657623,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,2,128,"Success",0.000742,0.06675,0.036729,1.711825,0.835251,0.711596,2.301922,0.014228,5.679541,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,3,128,"Success",0.00069,0.064938,0.036687,1.717133,0.828144,0.711979,2.30156,0.013581,5.675554,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,4,128,"Success",0.000687,0.064734,0.036683,1.710903,0.81678,0.715946,2.298159,0.014051,5.658498,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,5,128,"Success",0.000727,0.064807,0.036017,1.707391,0.824886,0.707093,2.3036,0.015186,5.660239,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,6,128,"Success",0.000693,0.065539,0.035875,1.702942,0.820058,0.707654,2.308348,0.015159,5.656851,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,7,128,"Success",0.000695,0.064437,0.03623,1.711237,0.818645,0.704907,2.303466,0.014659,5.654888,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,8,128,"Success",0.00069,0.06453,0.035583,1.709288,0.825135,0.70592,2.313147,0.013781,5.668651,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,9,128,"Success",0.000736,0.064265,0.03645,1.70867,0.828642,0.703583,2.311511,0.013674,5.668089,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,10,128,"Success",0.000755,0.065698,0.036194,1.714811,0.821169,0.702187,2.307548,0.013818,5.662731,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,49,343,11,128,"Success",0.000691,0.06486,0.03484,1.712122,0.828458,0.707779,2.30937,0.013548,5.672254,13176688,0,13176688
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,0,106,"Warmup",0.007035,0.05192,0.031414,14.288113,1.784236,1.543582,3.051465,2.177237,22.935568,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,1,106,"Warmup",0.008557,0.053986,0.029213,13.848722,1.773182,1.540385,3.054395,0.01856,20.327749,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,2,106,"Success",0.002156,0.049913,0.029308,2.657227,1.767849,1.519829,3.075631,0.017691,9.12047,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,3,106,"Success",0.001938,0.051603,0.033265,2.660058,1.766761,1.541661,3.076553,0.018668,9.151586,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,4,106,"Success",0.002363,0.051032,0.033002,2.660363,1.757522,1.691425,3.055885,0.019117,9.272107,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,5,106,"Success",0.001767,0.049734,0.028675,2.654312,1.747452,1.547336,3.074014,0.018649,9.122811,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,6,106,"Success",0.001779,0.0512,0.029692,2.659306,1.757611,1.538935,3.066252,0.018257,9.123847,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,7,106,"Success",0.00179,0.051081,0.029129,2.655308,2.168732,1.537749,3.073319,0.019378,9.537366,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,8,106,"Success",0.001779,0.049932,0.033376,2.658972,1.759489,1.534143,3.075963,0.018066,9.132366,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,9,106,"Success",0.001798,0.051105,0.035107,2.665041,1.763376,1.533321,3.07455,0.017477,9.142555,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,10,106,"Success",0.001805,0.050187,0.028085,2.661599,1.765368,1.537714,3.083839,0.018452,9.147836,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,81,243,11,106,"Success",0.001906,0.051045,0.033167,2.656029,1.759422,1.533413,3.069465,0.018235,9.123426,25509168,0,25509168
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,0,119,"Warmup",0.007086,0.051426,0.02999,17.67711,2.032796,1.708896,3.471618,2.750783,27.730283,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,1,119,"Warmup",0.008939,0.051985,0.030839,17.708203,2.029432,1.697107,3.488003,0.018544,25.033735,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,2,119,"Success",0.001914,0.051089,0.030764,3.500146,2.019327,1.703864,3.507575,0.017987,10.83376,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,3,119,"Success",0.00187,0.049676,0.030612,3.485205,2.019311,1.713029,3.512028,0.017285,10.830154,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,4,119,"Success",0.001879,0.049872,0.03045,3.473456,2.024542,1.698343,3.493618,0.017663,10.790795,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,5,119,"Success",0.001946,0.049977,0.031783,3.501108,2.037683,1.718647,3.491544,0.017335,10.851035,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,6,119,"Success",0.001866,0.048752,0.030433,3.48639,2.037997,1.71065,3.507901,0.018173,10.843042,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,7,119,"Success",0.00185,0.05033,0.030738,3.482822,2.036113,1.715106,3.501914,0.017948,10.837673,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,8,119,"Success",0.00175,0.049602,0.030387,3.495797,2.027616,1.714788,3.497335,0.016958,10.835346,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,9,119,"Success",0.001743,0.048581,0.031459,3.503868,2.014173,1.718012,3.498335,0.016166,10.83353,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,10,119,"Success",0.001901,0.048877,0.030378,3.478872,2.020069,1.692154,3.509718,0.016546,10.79955,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",125,125,125,11,119,"Success",0.001997,0.049638,0.030798,3.471707,2.043981,1.703409,3.500807,0.016303,10.819713,31250000,0,31250000
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,0,107,"Warmup",0.006004,0.064548,0.03505,43.338265,6.473261,6.172813,9.623222,5.697455,71.412572,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,1,107,"Warmup",0.005917,0.062949,0.038976,43.287945,6.437163,6.205119,9.640217,5.683867,71.364134,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,2,107,"Success",0.005769,0.062187,0.034443,43.272884,6.466514,6.186593,9.612616,5.664346,71.307543,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,3,107,"Success",0.005785,0.061012,0.039316,43.270818,6.453138,6.182061,9.629245,5.685203,71.328648,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,4,107,"Success",0.005892,0.061264,0.034447,43.302071,6.429068,6.181364,9.612392,5.685075,71.313529,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,5,107,"Success",0.006141,0.062633,0.03943,43.308869,6.448338,6.203103,9.62088,5.67326,71.36449,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,6,107,"Success",0.006167,0.060641,0.039923,43.25224,6.450847,6.185665,9.620167,5.675713,71.293011,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,7,107,"Success",0.005636,0.059799,0.040617,43.26212,6.466532,6.198405,9.620566,5.678752,71.334033,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,8,107,"Success",0.005753,0.060286,0.039617,43.309544,6.464301,6.191662,9.632599,5.666008,71.371759,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,9,107,"Success",0.005998,0.062468,0.03454,43.242976,6.49679,6.223923,9.640983,5.699291,71.408779,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,10,107,"Success",0.006009,0.060415,0.038482,43.290277,6.468998,6.179153,9.619966,5.678366,71.343299,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",81,243,243,11,107,"Success",0.006331,0.059948,0.039492,43.299107,6.412885,6.167531,9.624422,5.681183,71.292723,76527504,0,76527504
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,343,343,0,129,"Warmup",0.006351,0.090618,0.068283,52.692841,10.017302,10.05238,11.589005,7.31739,91.835446,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,343,343,1,129,"Warmup",0.005614,0.082792,0.064495,52.675432,10.000416,10.056499,11.581018,7.315477,91.783029,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,343,343,2,129,"Success",0.005336,0.082113,0.064226,52.520643,9.96648,10.042797,11.582866,7.314015,91.579883,92236816,0,92236816
"Fftw_mklwrapper","Inplace","Complex","double",3,"radix357",49,343,343,3,129,"Success",0.005601,0.081341,0.066563,52.608136,10.017796,10.04579,11.587133,7.329803,91.743317,92236816,0,92236816
