; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497018323,"CurrentTimeLocal","Fri Jun  9 16:25:23 2017","Hostname","r02n01"
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,0,45,"Warmup",0.007505,1.273596,1.189189,689.168654,385.247989,364.404736,309.020589,66.107658,1816.422022,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,1,45,"Warmup",0.008593,1.261535,1.175795,671.854308,371.686741,356.677191,307.934399,65.930199,1776.531301,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,2,45,"Success",0.008786,1.394963,1.276124,687.43998,374.637894,356.434499,308.211677,67.250958,1796.657081,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,3,45,"Success",0.008308,1.297098,1.173782,672.296173,376.31293,357.39141,309.0406,65.89444,1783.417343,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,4,45,"Success",0.007717,1.327204,1.257992,672.72209,382.281616,356.254501,307.536079,65.94258,1787.332212,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,5,45,"Success",0.008019,1.292171,1.189142,676.767091,377.897069,356.045421,308.612326,66.070069,1787.883543,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,6,45,"Success",0.0088,1.38648,1.296521,691.864165,384.693105,358.182763,308.205482,65.939776,1811.579518,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,7,45,"Success",0.008183,1.279787,1.195729,670.995245,370.728302,355.870855,309.388927,65.951361,1775.420814,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,8,45,"Success",0.008398,1.293238,1.193689,671.809268,381.693787,356.820522,307.487123,65.922726,1786.230931,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,9,45,"Success",0.008086,1.264094,1.178533,670.5383,373.775693,356.656073,307.719907,65.960097,1777.103659,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,10,45,"Success",0.008165,1.264356,1.18985,674.988052,380.934648,360.508363,308.508246,65.974878,1793.379679,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,19683,0,11,45,"Success",0.008223,1.28089,1.174585,670.312207,383.765157,357.101261,308.168825,65.87344,1787.686769,1549760688,0,1549681956
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,0,46,"Warmup",0.008286,2.130863,2.045993,2046.47549,1322.180241,1085.011894,901.784294,211.631781,5571.270999,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,1,46,"Warmup",0.00762,2.098813,2.062043,2005.342531,1277.325084,1084.941144,895.183788,201.023371,5467.988517,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,2,46,"Success",0.051067,2.783586,2.300793,2017.001839,1287.475078,1083.526989,894.096367,201.794874,5489.032987,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,3,46,"Success",0.007829,2.110275,2.055203,2048.880985,1292.711369,1082.003514,901.338839,201.03179,5530.142748,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,4,46,"Success",0.008152,2.117545,2.051656,2008.027487,1294.725791,1083.829375,897.507021,201.543303,5489.813552,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,5,46,"Success",0.007702,2.105458,2.048985,2009.962766,1274.04798,1083.761885,895.122486,201.443629,5468.503024,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,6,46,"Success",0.009581,2.094895,2.062489,2016.791943,1532.007595,1154.197393,891.708515,201.336384,5800.211272,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,7,46,"Success",0.008557,2.089809,2.036122,2007.469249,1301.840246,1086.854269,893.921157,201.28402,5495.505768,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,8,46,"Success",0.008107,2.117205,2.075222,2007.861086,1299.97879,1085.783348,893.462692,214.382438,5505.671932,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,9,46,"Success",0.007816,2.117482,2.072817,2012.715354,1290.112888,1084.545544,903.731325,201.214827,5496.520409,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,10,46,"Success",0.007953,2.076559,2.066663,2016.919789,1283.718753,1086.100221,897.462972,208.203403,5496.55883,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",19683,59049,0,11,46,"Success",0.008155,2.080049,2.052942,2009.732079,1288.575488,1082.237597,899.171795,201.275545,5485.13662,4649124600,0,4649045868
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,0,58,"Warmup",0.008232,2.323618,2.486336,2099.947276,1237.286271,1134.607849,934.027033,209.196722,5619.886044,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,1,58,"Warmup",0.007882,2.31852,2.220985,2101.580072,1249.556479,1134.881461,932.706478,209.093623,5632.368284,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,2,58,"Success",0.007891,2.320381,2.265252,2105.2623,1246.213358,1131.995334,929.290947,210.546924,5627.905145,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,3,58,"Success",0.008475,2.334584,2.215094,2105.272604,1237.647219,1141.666318,936.488022,208.904035,5634.538785,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,4,58,"Success",0.008034,2.306612,2.230029,2098.877019,1239.551073,1134.260728,925.955455,209.209977,5612.402186,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,5,58,"Success",0.008171,2.303287,2.227804,2104.814263,1229.091791,1134.128643,930.809661,215.251749,5618.637988,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,6,58,"Success",0.00779,2.428624,2.32988,2105.307414,1222.988394,1135.624253,928.408024,208.820008,5605.917363,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,7,58,"Success",0.008339,2.297597,2.204717,2099.585886,1219.398687,1132.34397,927.840333,208.715752,5592.398115,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,8,58,"Success",0.008176,2.326891,2.225788,2099.56791,1242.356534,1137.98686,929.807975,215.491727,5629.774071,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,9,58,"Success",0.008446,2.308586,2.201375,2099.503996,1239.321267,1133.106171,929.347861,209.061632,5614.861987,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,10,58,"Success",0.00781,2.338043,2.214086,2143.304002,1244.35819,1133.357508,934.369829,209.018647,5668.971438,4882875000,0,4882812500
"Fftw_mklwrapper","Inplace","Real","float",2,"radix357",15625,78125,0,11,58,"Success",0.008336,2.306244,2.200893,2105.433758,1235.279769,1132.895021,934.873207,209.307646,5622.307464,4882875000,0,4882812500
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,0,68,"Warmup",0.000522,0.009063,0.007201,0.000395,0.034368,0.017305,0.001026,0.010221,0.080533,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,1,68,"Warmup",0.000545,0.006722,0.005061,0.000528,0.015197,0.015392,0.001051,0.007845,0.052704,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,2,68,"Success",0.000526,0.006953,0.005476,0.000706,0.016433,0.014241,0.001023,0.009089,0.054807,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,3,68,"Success",0.000513,0.006988,0.004669,0.000507,0.021878,0.013491,0.001202,0.008781,0.058371,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,4,68,"Success",0.00069,0.007148,0.004883,0.000548,0.014069,0.015936,0.001091,0.009404,0.054103,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,5,68,"Success",0.000615,0.006713,0.005175,0.00047,0.013685,0.01507,0.001066,0.00732,0.050442,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,6,68,"Success",0.000524,0.006922,0.004775,0.000463,0.01384,0.013856,0.001097,0.008734,0.050536,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,7,68,"Success",0.000502,0.006542,0.004861,0.000462,0.013587,0.013711,0.001259,0.006916,0.048175,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,8,68,"Success",0.000508,0.006698,0.004912,0.000469,0.013764,0.013929,0.0011,0.00824,0.049945,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,9,68,"Success",0.000511,0.006934,0.005227,0.000466,0.013859,0.014152,0.001087,0.007852,0.050413,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,10,68,"Success",0.000505,0.006627,0.005204,0.000462,0.014499,0.013869,0.001052,0.008395,0.050933,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,19,0,11,68,"Success",0.000493,0.006931,0.004958,0.000457,0.014768,0.015338,0.000997,0.007884,0.052153,5776,0,2888
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,0,69,"Warmup",0.00082,0.020004,0.017998,0.01014,0.047165,0.036714,0.008201,0.008913,0.1504,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,1,69,"Warmup",0.000548,0.017092,0.015887,0.00588,0.039912,0.036662,0.00852,0.008384,0.133268,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,2,69,"Success",0.000475,0.016449,0.01526,0.005083,0.039955,0.03776,0.008384,0.008741,0.132488,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,3,69,"Success",0.000506,0.016232,0.015899,0.005254,0.043082,0.037204,0.008364,0.008321,0.135223,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,4,69,"Success",0.000489,0.016362,0.015614,0.00513,0.039755,0.039748,0.008218,0.009541,0.135234,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,5,69,"Success",0.000493,0.016111,0.015601,0.00492,0.042641,0.037733,0.008342,0.008463,0.134656,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,6,69,"Success",0.00048,0.016356,0.01535,0.004854,0.041818,0.039061,0.008561,0.010138,0.13698,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,7,69,"Success",0.000491,0.015992,0.015735,0.005354,0.043349,0.040355,0.007762,0.008964,0.138347,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,8,69,"Success",0.000484,0.016366,0.015422,0.005418,0.039996,0.03775,0.008799,0.009372,0.13395,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,9,69,"Success",0.000478,0.016296,0.015293,0.005895,0.040523,0.038885,0.008116,0.009279,0.135115,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,10,69,"Success",0.000472,0.016349,0.015654,0.005516,0.040835,0.040273,0.008589,0.00851,0.136536,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",19,361,0,11,69,"Success",0.000474,0.016564,0.015661,0.005438,0.041503,0.037451,0.00894,0.008427,0.134818,109744,0,54872
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,0,70,"Warmup",0.000905,0.027807,0.02128,0.130952,0.422093,0.376118,0.206289,0.009473,1.195377,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,1,70,"Warmup",0.000766,0.027789,0.02368,0.133936,0.345841,0.345029,0.198983,0.008101,1.084573,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,2,70,"Success",0.00058,0.026036,0.023405,0.130581,0.342467,0.338246,0.204186,0.00852,1.074417,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,3,70,"Success",0.000607,0.025863,0.022723,0.131095,0.348301,0.327418,0.19923,0.008526,1.064178,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,4,70,"Success",0.00095,0.026469,0.02197,0.132079,0.343597,0.342691,0.204404,0.008455,1.081011,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,5,70,"Success",0.000849,0.025105,0.021873,0.131704,0.341011,0.32519,0.201691,0.008018,1.055847,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,6,70,"Success",0.000727,0.02635,0.023062,0.130336,0.338949,0.334808,0.203033,0.008061,1.065766,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,7,70,"Success",0.000632,0.025568,0.022911,0.131956,0.340347,0.326584,0.214973,0.008759,1.072136,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,8,70,"Success",0.000558,0.025216,0.022944,0.131974,0.335343,0.338004,0.197884,0.008504,1.060837,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,9,70,"Success",0.000576,0.025174,0.023264,0.131778,0.343389,0.328837,0.201699,0.008658,1.063781,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,10,70,"Success",0.000562,0.025507,0.022909,0.131439,0.339981,0.333873,0.204527,0.007858,1.067122,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,361,0,11,70,"Success",0.000739,0.025165,0.022658,0.13133,0.342969,0.322795,0.199966,0.007881,1.05393,2085136,0,1042568
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,0,71,"Warmup",0.006871,0.211457,0.196977,2.351549,3.573592,3.060879,3.268119,0.012355,12.682555,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,1,71,"Warmup",0.001743,0.228826,0.195359,2.484324,3.143769,3.039712,3.36611,0.011245,12.471757,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,2,71,"Success",0.00184,0.232252,0.203366,2.463897,3.137683,3.023226,3.382771,0.011934,12.457617,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,3,71,"Success",0.001746,0.226266,0.194576,2.491911,3.128489,3.053419,3.363499,0.011395,12.471895,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,4,71,"Success",0.001665,0.228231,0.212638,2.48733,3.129479,3.035061,3.389811,0.01171,12.496489,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,5,71,"Success",0.001601,0.22498,0.195348,2.48798,3.132397,3.041851,3.374731,0.011012,12.470601,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,6,71,"Success",0.001694,0.223448,0.195736,2.494775,3.123731,3.0199,3.365219,0.011939,12.437039,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,7,71,"Success",0.00132,0.225498,0.193826,2.48514,3.135382,3.044455,3.377764,0.010487,12.474599,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,8,71,"Success",0.001338,0.222553,0.192729,2.478066,3.12412,3.049341,3.372423,0.012071,12.453271,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,9,71,"Success",0.001508,0.222379,0.207005,2.48652,3.122786,3.037418,3.379544,0.011417,12.469252,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,10,71,"Success",0.001566,0.222467,0.195597,2.490173,3.137356,3.010493,3.373965,0.011942,12.444399,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",361,6859,0,11,71,"Success",0.001622,0.216066,0.193985,2.483784,3.122994,3.028654,3.367914,0.011874,12.427603,39617584,0,19808792
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,0,72,"Warmup",0.012121,0.338515,0.267707,216.936669,106.494105,90.925915,56.197731,46.094941,517.269686,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,1,72,"Warmup",0.012098,0.314217,0.280655,211.379513,105.737684,91.365086,56.032761,46.08159,511.20549,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,2,72,"Success",0.010214,0.317762,0.285961,214.10003,105.341237,90.271531,56.414232,46.078313,512.821124,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,3,72,"Success",0.013478,0.318948,0.265099,211.687546,101.276281,90.698689,56.157872,46.043206,506.462909,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,4,72,"Success",0.011008,0.322442,0.272992,211.567862,105.914484,91.321094,56.073063,46.075703,511.560336,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,5,72,"Success",0.01054,0.3257,0.269833,215.955133,106.833073,91.518887,56.020771,46.044541,516.980829,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,6,72,"Success",0.010229,0.330161,0.279771,211.667788,107.210556,91.58638,55.818722,46.077219,512.982698,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,7,72,"Success",0.011989,0.316487,0.272552,211.694765,102.475887,91.526928,56.063993,46.032111,508.396517,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,8,72,"Success",0.009965,0.322243,0.287497,211.782436,107.588451,91.631392,56.277762,46.013734,513.915352,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,9,72,"Success",0.010361,0.323193,0.26945,211.372217,104.152434,91.36171,56.162258,46.034866,509.688372,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,10,72,"Success",0.009945,0.335039,0.272107,212.630404,105.607421,90.955039,55.864919,46.014878,511.69148,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"oddshape",6859,6859,0,11,72,"Success",0.010402,0.373333,0.271769,211.62864,107.220087,91.21812,56.162484,46.048302,512.935583,752734096,0,376367048
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,0,0,"Warmup",0.00084,0.004153,0.002115,0.000124,0.203092,0.052751,0.00012,0.003169,0.267439,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,1,0,"Warmup",0.0008,0.00421,0.001751,0.000136,0.192797,0.100173,0.000204,0.00316,0.304404,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,2,0,"Success",0.000829,0.004035,0.001793,0.000182,0.251712,0.063458,8.5e-05,0.003098,0.326252,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,3,0,"Success",0.000789,0.003856,0.002046,0.000143,0.1801,0.051698,0.00012,0.003196,0.243145,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,4,0,"Success",0.000755,0.003963,0.001768,0.000127,0.188828,0.051879,0.0002,0.0032,0.251477,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,5,0,"Success",0.000829,0.004129,0.002023,0.000138,0.190428,0.051449,0.000205,0.003197,0.253479,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,6,0,"Success",0.000738,0.003903,0.001778,0.000125,0.202157,0.052016,0.000163,0.003114,0.265183,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,7,0,"Success",0.000774,0.004145,0.00201,0.000136,0.246362,0.051776,0.000102,0.00309,0.309425,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,8,0,"Success",0.000776,0.004011,0.001744,0.000125,0.17972,0.063,0.000108,0.003143,0.253894,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,9,0,"Success",0.000779,0.003862,0.002075,0.000146,0.167708,0.071398,9.1e-05,0.00325,0.250319,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,10,0,"Success",0.000771,0.004007,0.00176,0.00013,0.170081,0.063861,8.9e-05,0.003475,0.245362,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,2,0,11,0,"Success",0.000776,0.004395,0.002002,0.000148,0.17957,0.051636,8.5e-05,0.003195,0.242937,64,0,32
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,0,1,"Warmup",0.0009,0.007318,0.0031,0.000251,0.002622,0.001476,0.000205,0.003233,0.019906,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,1,1,"Warmup",0.000845,0.005018,0.002802,0.000133,0.001638,0.000842,7.3e-05,0.002868,0.014891,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,2,1,"Success",0.000755,0.004915,0.002827,0.000132,0.001518,0.000802,7.7e-05,0.002895,0.014566,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,3,1,"Success",0.000705,0.004762,0.002809,0.000132,0.00154,0.000762,7.8e-05,0.002847,0.014252,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,4,1,"Success",0.000709,0.00476,0.002795,0.000138,0.001539,0.000758,7.8e-05,0.002907,0.01426,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,5,1,"Success",0.000747,0.004758,0.00276,0.000131,0.001531,0.00078,8e-05,0.002895,0.014266,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,6,1,"Success",0.00072,0.004777,0.002772,0.00014,0.001525,0.000751,7.3e-05,0.002852,0.014193,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,7,1,"Success",0.000698,0.004907,0.002753,0.000133,0.001542,0.000767,7.8e-05,0.00292,0.014391,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,8,1,"Success",0.000739,0.004838,0.002745,0.000142,0.001553,0.00075,7.4e-05,0.002855,0.014285,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,9,1,"Success",0.000731,0.004727,0.00274,0.000132,0.001553,0.000755,8e-05,0.002835,0.014149,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,10,1,"Success",0.000727,0.004788,0.002797,0.000131,0.001529,0.000743,8e-05,0.002867,0.014266,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",2,4,0,11,1,"Success",0.000766,0.004786,0.002744,0.00014,0.001547,0.000747,7.5e-05,0.002868,0.014262,128,0,64
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,0,2,"Warmup",0.000693,0.00545,0.003345,0.000312,0.309979,0.059153,0.000605,0.003557,0.384002,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,1,2,"Warmup",0.000707,0.003972,0.00173,0.000285,0.168213,0.058818,0.000516,0.003004,0.238222,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,2,2,"Success",0.000697,0.004195,0.001685,0.000205,0.159623,0.059394,0.000183,0.003323,0.230242,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,3,2,"Success",0.000782,0.00389,0.001718,0.0002,0.16876,0.05873,0.000293,0.003443,0.238921,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,4,2,"Success",0.000914,0.004088,0.001702,0.000212,0.169539,0.05868,0.0003,0.003236,0.239571,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,5,2,"Success",0.00072,0.003887,0.00168,0.00022,0.169914,0.047576,0.000288,0.003612,0.228786,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,6,2,"Success",0.000678,0.004107,0.001655,0.000215,0.169637,0.09896,0.000185,0.004313,0.280471,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,7,2,"Success",0.000792,0.004048,0.001688,0.000216,0.170029,0.059039,0.000298,0.003157,0.240367,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,8,2,"Success",0.000692,0.003758,0.00154,0.000222,0.158897,0.05917,0.00028,0.002936,0.228583,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,9,2,"Success",0.000723,0.00396,0.001527,0.000212,0.158567,0.07748,0.000205,0.004288,0.247682,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,10,2,"Success",0.0007,0.004,0.001713,0.000215,0.158116,0.058805,0.000288,0.003747,0.228466,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,4,0,11,2,"Success",0.000728,0.003784,0.001678,0.000223,0.169224,0.048202,0.00029,0.003597,0.228609,256,0,128
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,8,0,0,3,"Warmup",0.00072,0.00652,0.002973,0.000385,0.002867,0.002313,0.000225,0.004132,0.020889,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,8,0,1,3,"Warmup",0.000704,0.004708,0.002831,0.000169,0.001755,0.001026,9.2e-05,0.002611,0.014473,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,8,0,2,3,"Success",0.000671,0.004531,0.002788,0.000163,0.001604,0.00088,8.3e-05,0.002618,0.013907,512,0,256
"Fftw_mklwrapper","Outplace","Complex","float",2,"powerof2",4,8,0,3,3,"Success",0.000633,0.004471,0.002762,0.00016,0.001586,0.000906,8.2e-05,0.002593,0.013751,512,0,256
