; "ClFFT Informations","Device","Tesla K20Xm","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","14"
; "Time_ContextCreate [ms]", 971.768
; "Time_ContextDestroy [ms]", 28.1309
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
ClFFT,Inplace,Real,float,3,2,128,256,128,3,17.2839,0.002754,4.96127,5.79641,0.911335,0.117107,5.31012,0.272834,22.5219,1.70394e+07,66560
ClFFT,Inplace,Real,float,3,2,128,256,128,4,17.2276,0.00255,5.43324,5.74917,0.867146,0.117125,5.41233,0.249978,22.9144,1.70394e+07,66560
ClFFT,Inplace,Real,float,3,2,256,256,256,0,51.0581,0.00219,4.55494,22.4478,1.91194,0.113247,21.9685,0.354026,55.9704,6.76332e+07,264192
ClFFT,Inplace,Real,float,3,2,256,256,256,1,50.7752,0.002596,4.76692,22.3284,1.91563,0.115262,21.9389,0.336835,55.8827,6.76332e+07,264192
ClFFT,Inplace,Real,float,3,2,256,256,256,2,51.0587,0.002425,4.56118,22.3719,1.99451,0.113895,21.9678,0.257858,55.8812,6.76332e+07,264192
ClFFT,Inplace,Real,float,3,2,256,256,256,3,50.9577,0.002467,4.79278,22.4915,1.934,0.113608,21.9377,0.337985,56.0921,6.76332e+07,264192
ClFFT,Inplace,Real,float,3,2,256,256,256,4,50.9916,0.002602,4.56505,22.3796,1.91992,0.114166,21.9657,0.332115,55.8926,6.76332e+07,264192
ClFFT,Inplace,Real,float,3,2,512,512,512,0,370.755,0.002861,6.54187,177.443,5.94766,0.326636,180.147,0.351321,377.652,5.38968e+08,1.05267e+06
ClFFT,Inplace,Real,float,3,2,512,512,512,1,372.526,0.002156,6.71136,178.937,5.9554,0.327299,180.64,0.352289,379.593,5.38968e+08,1.05267e+06
ClFFT,Inplace,Real,float,3,2,512,512,512,2,370.797,0.002343,6.65531,177.566,6.06956,0.325857,180.219,0.346879,377.802,5.38968e+08,1.05267e+06
ClFFT,Inplace,Real,float,3,2,512,512,512,3,370.572,0.002461,6.51329,177.403,5.9493,0.34163,180.097,0.349798,377.439,5.38968e+08,1.05267e+06
ClFFT,Inplace,Real,float,3,2,512,512,512,4,370.414,0.002701,6.58674,177.281,5.93587,0.32717,180.211,0.332938,377.338,5.38968e+08,1.05267e+06
ClFFT,Inplace,Real,float,2,3,625,343,0,0,8.38994,0.002326,5.91866,0.606787,0.508658,0.478489,0.43908,0.294344,14.6063,858872,858872
