; "Tesla K20Xm", "CC", 3.5, "Multiprocessors", 14, "Memory [MiB]", 5759, "MemoryFree [MiB]", 5673, "MemClock [MHz]", 2600, "GPUClock [MHz]", 732, "CUDA Runtime", 7050
; "Time_ContextCreate [ms]", 12.6765
; "Time_ContextDestroy [ms]", 127.915
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
CuFFT,Inplace,Complex,double,3,2,128,256,128,3,49.2475,0.264827,1.13158,22.3617,2.55578,2.47056,21.7832,0.451818,51.4519,6.71089e+07,6.71089e+07
CuFFT,Inplace,Complex,double,3,2,128,256,128,4,49.184,0.255768,1.10053,22.2955,2.54131,2.48003,21.7934,0.437385,51.2586,6.71089e+07,6.71089e+07
CuFFT,Inplace,Complex,double,3,2,256,256,256,0,203.203,0.40153,1.35246,88.4521,12.6245,12.8184,89.219,0.513142,205.892,2.68435e+08,2.68435e+08
CuFFT,Inplace,Complex,double,3,2,256,256,256,1,203.587,0.442747,1.34202,88.6986,12.6693,12.9203,89.2208,0.549493,206.297,2.68435e+08,2.68435e+08
CuFFT,Inplace,Complex,double,3,2,256,256,256,2,203.433,0.429532,1.29585,88.5834,12.6654,12.9006,89.209,0.554458,206.012,2.68435e+08,2.68435e+08
CuFFT,Inplace,Complex,double,3,2,256,256,256,3,203.442,0.436389,1.30228,88.6161,12.5457,12.8345,89.3771,0.508263,205.98,2.68435e+08,2.68435e+08
CuFFT,Inplace,Complex,double,3,2,256,256,256,4,203.488,0.403195,1.30967,88.755,12.4639,12.927,89.251,0.510026,206.067,2.68435e+08,2.68435e+08
CuFFT,Inplace,Complex,double,3,2,512,512,512,0,1686.27,1.988,2.81656,706.473,130.012,129.942,719.759,1.21057,1692.64,2.14748e+09,2.14748e+09
CuFFT,Inplace,Complex,double,3,2,512,512,512,1,1685.59,2.01424,3.00416,707.064,129.981,129.945,718.52,1.20981,1692.17,2.14748e+09,2.14748e+09
CuFFT,Inplace,Complex,double,3,2,512,512,512,2,1685.11,2.03424,3.0034,706.669,129.949,129.998,718.402,1.23247,1691.75,2.14748e+09,2.14748e+09
CuFFT,Inplace,Complex,double,3,2,512,512,512,3,1681.74,2.12324,3.12551,703.686,129.982,129.996,717.989,1.21889,1688.56,2.14748e+09,2.14748e+09
CuFFT,Inplace,Complex,double,3,2,512,512,512,4,1684.18,2.29348,3.03292,705.153,129.921,129.961,718.997,1.21181,1691.08,2.14748e+09,2.14748e+09
CuFFT,Inplace,Complex,double,1,3,390625,0,0,0,4.77709,0.168028,1.021,2.06669,0.34144,0.329152,1.98426,0.279907,6.51232,6.25e+06,6.25e+06
CuFFT,Inplace,Complex,double,1,3,390625,0,0,1,4.7663,0.175589,1.05378,2.05693,0.337344,0.327776,1.98899,0.282632,6.59861,6.25e+06,6.25e+06
CuFFT,Inplace,Complex,double,1,3,390625,0,0,2,4.75536,0.170595,1.04314,2.05658,0.338304,0.327648,1.98118,0.281816,6.49862,6.25e+06,6.25e+06
CuFFT,Inplace,Complex,double,1,3,390625,0,0,3,4.77424,0.169381,1.02958,2.0681,0.336672,0.328928,1.98541,0.282408,6.52072,6.25e+06,6.25e+06
CuFFT,Inplace,Complex,double,1,3,390625,0,0,4,4.78723,0.168326,1.0539,2.07574,0.33952,0.330304,1.98742,0.276066,6.60795,6.25e+06,6.25e+06
CuFFT,Inplace,Complex,double,1,3,823543,0,0,0,9.59555,0.178656,1.0319,4.21117,0.736448,0.710624,3.87434,0.289641,11.3277,1.31767e+07,1.31767e+07
CuFFT,Inplace,Complex,double,1,3,823543,0,0,1,9.66067,0.177481,1.04579,4.20848,0.738784,0.752352,3.89619,0.285758,11.4029,1.31767e+07,1.31767e+07
CuFFT,Inplace,Complex,double,1,3,823543,0,0,2,9.62157,0.172132,1.02662,4.21987,0.737824,0.717856,3.8865,0.298619,11.3655,1.31767e+07,1.31767e+07
CuFFT,Inplace,Complex,double,1,3,823543,0,0,3,9.61494,0.179509,1.02552,4.19773,0.739616,0.715264,3.8905,0.289183,11.337,1.31767e+07,1.31767e+07
CuFFT,Inplace,Complex,double,1,3,823543,0,0,4,9.616,0.174056,1.02566,4.2193,0.742368,0.712096,3.87792,0.291922,11.4335,1.31767e+07,1.31767e+07
CuFFT,Inplace,Complex,double,1,3,1953125,0,0,0,22.4299,0.191697,1.13083,10.3786,1.5529,1.48246,8.94182,0.468001,24.5203,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,1,3,1953125,0,0,1,22.4547,0.190827,1.0895,10.4034,1.55309,1.49818,8.9248,0.451429,24.4848,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,1,3,1953125,0,0,2,22.4532,0.187662,1.08964,10.3696,1.55194,1.48704,8.92733,0.462984,24.4361,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,1,3,1953125,0,0,3,22.5906,0.201271,1.11889,10.512,1.55562,1.49136,8.95498,0.446874,24.6901,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,1,3,1953125,0,0,4,22.4319,0.202486,1.10206,10.3736,1.56006,1.49034,8.9272,0.456917,24.6586,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,1,3,5764801,0,0,0,72.0112,0.300798,1.24563,30.5221,5.57366,5.55082,30.2899,0.466043,74.3583,9.22368e+07,9.22368e+07
CuFFT,Inplace,Complex,double,1,3,5764801,0,0,1,72.4082,0.279406,1.1291,30.766,5.58208,5.54982,30.4426,0.439067,74.5374,9.22368e+07,9.22368e+07
CuFFT,Inplace,Complex,double,1,3,5764801,0,0,2,71.9378,0.268232,1.09631,30.4401,5.59741,5.55222,30.27,0.468499,74.0501,9.22368e+07,9.22368e+07
CuFFT,Inplace,Complex,double,1,3,5764801,0,0,3,72.0203,0.267828,1.08976,30.4579,5.59222,5.54202,30.3423,0.435676,74.097,9.22368e+07,9.22368e+07
CuFFT,Inplace,Complex,double,1,3,5764801,0,0,4,71.9112,0.263695,1.09045,30.4578,5.5759,5.55539,30.2465,0.462736,74.0099,9.22368e+07,9.22368e+07
CuFFT,Inplace,Complex,double,1,3,9765625,0,0,0,120.793,0.334795,1.23794,51.4386,8.90752,8.75235,51.6251,0.502522,123.272,1.5625e+08,1.5625e+08
CuFFT,Inplace,Complex,double,1,3,9765625,0,0,1,120.706,0.331701,1.21475,51.3631,8.8345,8.7455,51.6821,0.503741,123.112,1.5625e+08,1.5625e+08
CuFFT,Inplace,Complex,double,1,3,9765625,0,0,2,120.808,0.367858,1.22243,51.4076,8.83651,8.70525,51.78,0.470874,123.226,1.5625e+08,1.5625e+08
CuFFT,Inplace,Complex,double,1,3,9765625,0,0,3,121.107,0.334845,1.21696,51.4284,8.88678,8.67971,52.0386,0.474934,123.487,1.5625e+08,1.5625e+08
CuFFT,Inplace,Complex,double,1,3,9765625,0,0,4,121.701,0.329043,1.23643,51.4485,8.8319,8.70502,52.6402,0.460357,124.078,1.5625e+08,1.5625e+08
CuFFT,Inplace,Complex,double,1,3,14348907,0,0,0,177.408,0.384675,1.23094,75.3692,12.8693,12.8297,76.2463,0.498731,179.823,2.29583e+08,2.29583e+08
CuFFT,Inplace,Complex,double,1,3,14348907,0,0,1,177.848,0.425153,1.27276,75.9026,12.8704,12.8155,76.183,0.525719,180.495,2.29583e+08,2.29583e+08
CuFFT,Inplace,Complex,double,1,3,14348907,0,0,2,177.745,0.385699,1.20184,75.5706,12.9503,12.8633,76.2812,0.530358,180.164,2.29583e+08,2.29583e+08
CuFFT,Inplace,Complex,double,1,3,14348907,0,0,3,177.83,0.42527,1.23338,75.4976,12.7746,12.811,76.6769,0.524509,180.316,2.29583e+08,2.29583e+08
CuFFT,Inplace,Complex,double,1,3,14348907,0,0,4,179.014,0.453182,1.21058,76.52,12.8885,12.8426,76.6807,0.535268,181.5,2.29583e+08,2.29583e+08
CuFFT,Inplace,Complex,double,2,3,625,343,0,0,2.8785,0.168895,1.06287,1.17782,0.239648,0.21888,1.1847,0.284911,4.61922,3.43e+06,3.43e+06
CuFFT,Inplace,Complex,double,2,3,625,343,0,1,2.86749,0.16658,1.10408,1.18285,0.23424,0.222368,1.16851,0.277084,4.69991,3.43e+06,3.43e+06
CuFFT,Inplace,Complex,double,2,3,625,343,0,2,2.86515,0.167057,1.06704,1.17811,0.237184,0.2216,1.17318,0.283622,4.7064,3.43e+06,3.43e+06
CuFFT,Inplace,Complex,double,2,3,625,343,0,3,2.87981,0.16663,1.05277,1.18922,0.23616,0.22272,1.17254,0.283575,4.66473,3.43e+06,3.43e+06
CuFFT,Inplace,Complex,double,2,3,625,343,0,4,2.84838,0.16641,1.08378,1.17421,0.237792,0.214944,1.1649,0.290566,4.72649,3.43e+06,3.43e+06
CuFFT,Inplace,Complex,double,2,3,729,2187,0,0,18.5472,0.188945,1.0801,8.44547,1.46179,1.38208,7.18051,0.426669,20.5763,2.55092e+07,2.55092e+07
CuFFT,Inplace,Complex,double,2,3,729,2187,0,1,18.5019,0.185036,1.07693,8.41414,1.45104,1.37379,7.19098,0.418214,20.4259,2.55092e+07,2.55092e+07
CuFFT,Inplace,Complex,double,2,3,729,2187,0,2,18.4829,0.188985,1.06458,8.40643,1.44618,1.37552,7.18432,0.412939,20.4471,2.55092e+07,2.55092e+07
CuFFT,Inplace,Complex,double,2,3,729,2187,0,3,18.6145,0.18974,1.06103,8.51171,1.45859,1.3751,7.19466,0.408328,20.5568,2.55092e+07,2.55092e+07
CuFFT,Inplace,Complex,double,2,3,729,2187,0,4,18.5227,0.197858,1.10047,8.41315,1.46374,1.37798,7.19206,0.414296,20.5206,2.55092e+07,2.55092e+07
CuFFT,Inplace,Complex,double,2,3,2187,2401,0,0,65.3602,0.287235,1.25664,28.4062,4.53363,4.46848,27.8842,0.442232,67.7023,8.40158e+07,8.40158e+07
CuFFT,Inplace,Complex,double,2,3,2187,2401,0,1,65.1187,0.275603,1.2392,28.0223,4.53514,4.46317,28.0256,0.459989,67.3718,8.40158e+07,8.40158e+07
CuFFT,Inplace,Complex,double,2,3,2187,2401,0,2,64.652,0.268077,1.13517,27.9543,4.51821,4.46083,27.6438,0.471917,66.8163,8.40158e+07,8.40158e+07
CuFFT,Inplace,Complex,double,2,3,2187,2401,0,3,64.3715,0.263338,1.11528,27.8339,4.51984,4.46067,27.4675,0.478951,66.5264,8.40158e+07,8.40158e+07
CuFFT,Inplace,Complex,double,2,3,2187,2401,0,4,64.2731,0.276349,1.11546,27.7842,4.52186,4.46234,27.4345,0.479741,66.4278,8.40158e+07,8.40158e+07
CuFFT,Inplace,Complex,double,2,3,3125,6561,0,0,252.903,0.47326,1.35796,107.452,18.3108,17.8893,109.177,0.546885,255.562,3.2805e+08,3.2805e+08
CuFFT,Inplace,Complex,double,2,3,3125,6561,0,1,253.332,0.479546,1.37666,107.382,18.3514,17.9498,109.581,0.534785,256.025,3.2805e+08,3.2805e+08
CuFFT,Inplace,Complex,double,2,3,3125,6561,0,2,253.155,0.493119,1.40316,107.596,18.3678,17.9595,109.159,0.569939,255.96,3.2805e+08,3.2805e+08
CuFFT,Inplace,Complex,double,2,3,3125,6561,0,3,253.292,0.427999,1.39526,107.509,18.3009,18.0054,109.409,0.548374,255.946,3.2805e+08,3.2805e+08
CuFFT,Inplace,Complex,double,2,3,3125,6561,0,4,253.137,0.491966,1.40867,107.569,18.3095,17.8825,109.301,0.545556,255.889,3.2805e+08,3.2805e+08
CuFFT,Inplace,Complex,double,3,3,64,81,51,0,3.69027,0.183776,1.07612,1.4593,0.343584,0.334272,1.49818,0.290849,5.26154,4.23014e+06,4.23014e+06
CuFFT,Inplace,Complex,double,3,3,64,81,51,1,3.6833,0.169866,1.08077,1.46,0.343744,0.326368,1.49846,0.287011,5.24704,4.23014e+06,4.23014e+06
CuFFT,Inplace,Complex,double,3,3,64,81,51,2,3.68854,0.169111,1.0644,1.47341,0.335488,0.326176,1.49789,0.279057,5.22846,4.23014e+06,4.23014e+06
CuFFT,Inplace,Complex,double,3,3,64,81,51,3,3.67658,0.168212,1.06231,1.45437,0.34176,0.326528,1.50022,0.287057,5.21497,4.23014e+06,4.23014e+06
CuFFT,Inplace,Complex,double,3,3,64,81,51,4,3.70307,0.170311,1.07047,1.45782,0.353248,0.325952,1.5111,0.276915,5.24245,4.23014e+06,4.23014e+06
CuFFT,Inplace,Complex,double,3,3,125,125,125,0,22.97,0.193505,1.15077,10.3558,1.50429,1.44461,9.58982,0.460915,25.0154,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,3,3,125,125,125,1,22.9421,0.188926,1.12286,10.3459,1.50493,1.43549,9.57523,0.454062,24.9505,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,3,3,125,125,125,2,23.0204,0.188882,1.14362,10.3563,1.50858,1.4457,9.56605,0.415854,25.1229,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,3,3,125,125,125,3,22.9792,0.202556,1.19798,10.3466,1.49872,1.43338,9.62714,0.454544,25.1674,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,3,3,125,125,125,4,22.9979,0.194114,1.13232,10.3485,1.50989,1.42704,9.63421,0.449181,25.0696,3.125e+07,3.125e+07
CuFFT,Inplace,Complex,double,3,3,125,243,128,0,46.0387,0.252035,1.10476,20.7716,2.51571,2.44586,20.2225,0.453776,48.1485,6.2208e+07,6.2208e+07
CuFFT,Inplace,Complex,double,3,3,125,243,128,1,45.8365,0.251973,1.13266,20.6386,2.51645,2.4505,20.1568,0.466036,47.9878,6.2208e+07,6.2208e+07
CuFFT,Inplace,Complex,double,3,3,125,243,128,2,45.9511,0.251503,1.11077,20.6986,2.53677,2.44947,20.1874,0.460804,48.0565,6.2208e+07,6.2208e+07
CuFFT,Inplace,Complex,double,3,3,125,243,128,3,46.0491,0.25726,1.11037,20.8427,2.53229,2.42931,20.1684,0.470698,48.1682,6.2208e+07,6.2208e+07
CuFFT,Inplace,Complex,double,3,3,125,243,128,4,46.0104,0.264927,1.11894,20.8024,2.52086,2.44227,20.1783,0.46322,48.1547,6.2208e+07,6.2208e+07
CuFFT,Inplace,Complex,double,3,3,243,243,343,0,251.597,0.457159,1.35609,107.44,18.2651,18.1761,107.641,0.54428,254.238,3.24061e+08,3.24061e+08
CuFFT,Inplace,Complex,double,3,3,243,243,343,1,252.239,0.447888,1.41465,107.497,18.2876,18.0928,108.285,0.543117,254.993,3.24061e+08,3.24061e+08
CuFFT,Inplace,Complex,double,3,3,243,243,343,2,251.155,0.461261,1.33249,106.998,18.2456,18.135,107.698,0.539521,253.769,3.24061e+08,3.24061e+08
CuFFT,Inplace,Complex,double,3,3,243,243,343,3,251.388,0.492406,1.44173,107.122,18.1708,18.1057,107.911,0.543553,253.932,3.24061e+08,3.24061e+08
CuFFT,Inplace,Complex,double,3,3,243,243,343,4,251.474,0.44733,1.40722,107.167,18.2346,18.2199,107.782,0.576605,254.204,3.24061e+08,3.24061e+08
CuFFT,Inplace,Real,double,1,1,262144,0,0,0,3.26819,0.165417,1.0612,0.820736,0.175616,0.17744,0.78128,0.273546,4.78951,2.09715e+06,2.09715e+06
CuFFT,Inplace,Real,double,1,1,262144,0,0,1,3.2695,0.181783,1.08535,0.811808,0.178656,0.17808,0.79344,0.27257,4.82883,2.09715e+06,2.09715e+06
CuFFT,Inplace,Real,double,1,1,262144,0,0,2,3.21018,0.165654,1.05309,0.819488,0.17152,0.177728,0.774784,0.271356,4.72099,2.09715e+06,2.09715e+06
CuFFT,Inplace,Real,double,1,1,262144,0,0,3,3.22422,0.17225,1.05285,0.824096,0.172256,0.178336,0.78224,0.271107,4.74124,2.09715e+06,2.09715e+06
CuFFT,Inplace,Real,double,1,1,262144,0,0,4,3.25654,0.171657,1.1095,0.809664,0.173184,0.178624,0.7784,0.278854,4.83763,2.09715e+06,2.09715e+06
CuFFT,Inplace,Real,double,1,1,265841,0,0,0,8.06902,0.166227,3.49458,0.82752,1.20774,1.24246,0.847136,0.561491,12.3128,2.12673e+06,1.7281e+07
CuFFT,Inplace,Real,double,1,1,265841,0,0,1,8.08032,0.175483,3.7702,0.830272,1.21565,1.24211,0.843744,0.533518,12.5801,2.12673e+06,1.7281e+07
CuFFT,Inplace,Real,double,1,1,265841,0,0,2,8.10045,0.167543,3.7141,0.824,1.21853,1.24467,0.842176,0.527069,12.5355,2.12673e+06,1.7281e+07
CuFFT,Inplace,Real,double,1,1,265841,0,0,3,8.15869,0.165148,3.5677,0.821952,1.21216,1.24074,0.852032,0.53033,12.4547,2.12673e+06,1.7281e+07
CuFFT,Inplace,Real,double,1,1,265841,0,0,4,8.31693,0.165453,3.45605,0.839488,1.21146,1.23811,0.84512,0.526629,12.4926,2.12673e+06,1.7281e+07
CuFFT,Inplace,Real,double,1,1,1048576,0,0,0,7.76598,0.171349,1.06401,2.74237,0.582272,0.57408,2.58448,0.303917,9.53763,8.38861e+06,8.38861e+06
CuFFT,Inplace,Real,double,1,1,1048576,0,0,1,7.75568,0.19448,1.05766,2.73562,0.581536,0.576256,2.58586,0.297221,9.53595,8.38861e+06,8.38861e+06
CuFFT,Inplace,Real,double,1,1,1048576,0,0,2,7.77773,0.172272,1.06013,2.7439,0.582496,0.577408,2.58211,0.291956,9.54964,8.38861e+06,8.38861e+06
CuFFT,Inplace,Real,double,1,1,1048576,0,0,3,7.75181,0.171678,1.05946,2.74749,0.579584,0.574432,2.58083,0.29012,9.50113,8.38861e+06,8.38861e+06
CuFFT,Inplace,Real,double,1,1,1048576,0,0,4,8.08301,0.171116,1.0587,2.73974,0.580288,0.577536,2.69914,0.293124,9.85435,8.38861e+06,8.38861e+06
CuFFT,Inplace,Real,double,1,1,1048577,0,0,0,20.7671,0.174426,5.21343,2.79322,4.63414,4.7223,2.79267,0.593318,26.7714,8.38862e+06,6.71846e+07
CuFFT,Inplace,Real,double,1,1,1048577,0,0,1,20.8931,0.178881,5.17171,2.78806,4.5912,4.6841,2.77866,0.671919,26.9375,8.38862e+06,6.71846e+07
CuFFT,Inplace,Real,double,1,1,1048577,0,0,2,20.4786,0.191019,5.39602,2.78886,4.60051,4.74573,2.7737,0.558871,26.6462,8.38862e+06,6.71846e+07
CuFFT,Inplace,Real,double,1,1,1048577,0,0,3,20.4489,0.186269,5.03762,2.82525,4.59453,4.74163,2.76829,0.589347,26.2842,8.38862e+06,6.71846e+07
CuFFT,Inplace,Real,double,1,1,1048577,0,0,4,20.3794,0.175752,4.96015,2.81037,4.55686,4.74464,2.78397,0.562957,26.0996,8.38862e+06,6.71846e+07
CuFFT,Inplace,Real,double,1,1,2097152,0,0,0,13.8943,0.179823,1.06726,5.55347,1.09971,1.07731,4.76906,0.292812,15.7137,1.67772e+07,1.67772e+07
CuFFT,Inplace,Real,double,1,1,2097152,0,0,1,13.8941,0.175928,1.06827,5.5599,1.09008,1.06982,4.76832,0.295284,15.7134,1.67772e+07,1.67772e+07
CuFFT,Inplace,Real,double,1,1,2097152,0,0,2,13.8987,0.185248,1.07885,5.5535,1.0999,1.07878,4.77334,0.299244,15.7945,1.67772e+07,1.67772e+07
CuFFT,Inplace,Real,double,1,1,2097152,0,0,3,13.9523,0.178259,1.06541,5.54275,1.09645,1.0809,4.76998,0.297534,15.7875,1.67772e+07,1.67772e+07
CuFFT,Inplace,Real,double,1,1,2097152,0,0,4,13.9022,0.187027,1.10479,5.55379,1.09542,1.08093,4.77533,0.312148,16.0221,1.67772e+07,1.67772e+07
CuFFT,Inplace,Real,double,1,1,2097153,0,0,0,37.0943,0.192534,7.33115,5.56371,9.35194,9.59088,4.74512,0.60266,45.2465,1.67772e+07,1.34369e+08
CuFFT,Inplace,Real,double,1,1,2097153,0,0,1,37.1021,0.182063,7.20836,5.59974,9.31187,9.5633,4.74624,0.604894,45.1212,1.67772e+07,1.34369e+08
CuFFT,Inplace,Real,double,1,1,2097153,0,0,2,37.1162,0.184722,7.25429,5.56163,9.32234,9.59312,4.73987,0.60871,45.1879,1.67772e+07,1.34369e+08
CuFFT,Inplace,Real,double,1,1,2097153,0,0,3,37.1196,0.184469,7.28416,5.56755,9.33622,9.60787,4.736,0.595754,45.2078,1.67772e+07,1.34369e+08
CuFFT,Inplace,Real,double,1,1,2097153,0,0,4,37.189,0.194782,7.31079,5.59744,9.33907,9.60486,4.71325,0.60911,45.3283,1.67772e+07,1.34369e+08
CuFFT,Inplace,Real,double,1,1,4194304,0,0,0,27.0519,0.193772,1.14204,11.1166,2.09226,2.03994,9.6743,0.323444,29.0452,3.35544e+07,3.35544e+07
CuFFT,Inplace,Real,double,1,1,4194304,0,0,1,26.975,0.194594,1.12019,11.1523,2.08288,2.0383,9.65085,0.312608,28.9003,3.35544e+07,3.35544e+07
CuFFT,Inplace,Real,double,1,1,4194304,0,0,2,27.2236,0.194183,1.15422,11.1315,2.09549,2.04723,9.71184,0.323692,29.1989,3.35544e+07,3.35544e+07
CuFFT,Inplace,Real,double,1,1,4194304,0,0,3,27.0738,0.188897,1.1283,11.149,2.08938,2.04186,9.76454,0.321452,29.0027,3.35544e+07,3.35544e+07
CuFFT,Inplace,Real,double,1,1,4194304,0,0,4,26.6706,0.186457,1.12332,11.1165,2.0879,2.0551,9.67981,0.314191,28.5783,3.35544e+07,3.35544e+07
CuFFT,Inplace,Real,double,1,1,4194305,0,0,0,73.7591,0.205724,12.2486,11.1453,19.4245,20.0515,9.86554,0.789631,87.0313,3.35544e+07,2.68739e+08
CuFFT,Inplace,Real,double,1,1,4194305,0,0,1,73.5691,0.197956,12.2257,11.133,19.3681,19.9791,9.85504,0.654007,86.6732,3.35544e+07,2.68739e+08
CuFFT,Inplace,Real,double,1,1,4194305,0,0,2,73.4796,0.19541,12.2172,11.1138,19.3705,20.0618,9.67546,0.651395,86.5721,3.35544e+07,2.68739e+08
CuFFT,Inplace,Real,double,1,1,4194305,0,0,3,73.456,0.205684,12.2699,11.201,19.4882,19.9018,9.65981,0.672781,86.635,3.35544e+07,2.68739e+08
CuFFT,Inplace,Real,double,1,1,4194305,0,0,4,73.402,0.191126,12.1721,11.1223,19.4475,20.0017,9.70448,0.644698,86.4377,3.35544e+07,2.68739e+08
CuFFT,Inplace,Real,double,1,1,8388607,0,0,0,138.587,0.253524,20.295,22.1503,35.5935,36.7302,21.9148,0.76055,160.131,6.71089e+07,5.36871e+08
CuFFT,Inplace,Real,double,1,1,8388607,0,0,1,138.36,0.258396,20.3115,22.217,35.5961,36.742,22.1441,0.75772,159.922,6.71089e+07,5.36871e+08
CuFFT,Inplace,Real,double,1,1,8388607,0,0,2,138.068,0.251015,20.4516,22.1594,35.6331,36.7269,21.9892,0.743385,159.543,6.71089e+07,5.36871e+08
CuFFT,Inplace,Real,double,1,1,8388607,0,0,3,137.742,0.265642,20.3273,22.1782,35.6844,36.7007,21.8853,0.826004,159.19,6.71089e+07,5.36871e+08
CuFFT,Inplace,Real,double,1,1,8388607,0,0,4,138.052,0.271036,20.3716,22.2953,35.6852,36.6921,21.9597,0.753909,159.478,6.71089e+07,5.36871e+08
CuFFT,Inplace,Real,double,1,1,8388608,0,0,0,54.8096,0.252585,1.1103,22.1542,4.39184,4.41283,21.892,0.334029,56.5715,6.71089e+07,6.71089e+07
CuFFT,Inplace,Real,double,1,1,8388608,0,0,1,54.7797,0.25234,1.10751,22.1173,4.40221,4.42733,21.9048,0.34124,56.7612,6.71089e+07,6.71089e+07
CuFFT,Inplace,Real,double,1,1,8388608,0,0,2,54.8401,0.25265,1.11182,22.1524,4.40749,4.4329,21.8912,0.343258,56.8477,6.71089e+07,6.71089e+07
CuFFT,Inplace,Real,double,1,1,8388608,0,0,3,54.891,0.244381,1.10902,22.1859,4.41142,4.3832,21.9354,0.330785,56.8599,6.71089e+07,6.71089e+07
CuFFT,Inplace,Real,double,1,1,8388608,0,0,4,54.8141,0.249655,1.10551,22.1588,4.39434,4.42493,21.8899,0.340269,56.813,6.71089e+07,6.71089e+07
CuFFT,Inplace,Real,double,1,1,16777213,0,0,0,277.533,0.313596,38.6586,44.1771,73.4955,75.6985,44.4255,0.92288,317.459,1.34218e+08,1.07374e+09
CuFFT,Inplace,Real,double,1,1,16777213,0,0,1,277.758,0.311402,38.5515,44.3103,73.4426,75.766,44.472,0.931099,317.583,1.34218e+08,1.07374e+09
CuFFT,Inplace,Real,double,1,1,16777213,0,0,2,277.779,0.296625,38.4661,44.1936,73.4889,75.6867,44.4439,0.938667,317.511,1.34218e+08,1.07374e+09
CuFFT,Inplace,Real,double,1,1,16777213,0,0,3,277.705,0.297284,38.4128,44.2119,73.5549,75.7716,44.4718,0.942942,317.389,1.34218e+08,1.07374e+09
CuFFT,Inplace,Real,double,1,1,16777213,0,0,4,278.327,0.30284,38.4257,44.3442,73.4598,75.7277,44.8244,1.06378,318.149,1.34218e+08,1.07374e+09
CuFFT,Inplace,Real,double,1,1,16777216,0,0,0,111.3,0.306798,1.20815,44.2539,10.2906,10.274,44.3683,0.353893,113.451,1.34218e+08,1.34218e+08
CuFFT,Inplace,Real,double,1,1,16777216,0,0,1,111.488,0.291056,1.21594,44.2153,10.2613,10.2533,44.4436,0.344987,113.622,1.34218e+08,1.34218e+08
CuFFT,Inplace,Real,double,1,1,16777216,0,0,2,111.214,0.310322,1.21029,44.0545,10.2986,10.2698,44.517,0.341353,113.413,1.34218e+08,1.34218e+08
CuFFT,Inplace,Real,double,1,1,16777216,0,0,3,111.31,0.303199,1.20629,44.232,10.2861,10.2654,44.4267,0.351528,113.453,1.34218e+08,1.34218e+08
CuFFT,Inplace,Real,double,1,1,16777216,0,0,4,111.383,0.304404,1.21875,44.2187,10.2709,10.2427,44.3641,0.345005,113.555,1.34218e+08,1.34218e+08
CuFFT,Inplace,Real,double,2,1,512,512,0,0,3.51818,0.174547,1.12119,0.814432,0.168736,0.161088,0.793088,0.278505,5.41133,2.10534e+06,2.10533e+06
CuFFT,Inplace,Real,double,2,1,512,512,0,1,3.4792,0.165844,1.10897,0.817504,0.170336,0.16096,0.79376,0.284499,5.27202,2.10534e+06,2.10533e+06
CuFFT,Inplace,Real,double,2,1,512,512,0,2,3.48451,0.165155,1.10303,0.818944,0.166208,0.156544,0.795136,0.284284,5.32298,2.10534e+06,2.10533e+06
CuFFT,Inplace,Real,double,2,1,512,512,0,3,3.62954,0.174244,1.12576,0.809536,0.166656,0.161472,0.785344,0.277734,5.52735,2.10534e+06,2.10533e+06
CuFFT,Inplace,Real,double,2,1,512,512,0,4,3.49478,0.166694,1.10795,0.812768,0.174784,0.158368,0.780672,0.28669,5.28486,2.10534e+06,2.10533e+06
CuFFT,Inplace,Real,double,2,1,1011,1013,0,0,16.6044,0.172364,3.31563,2.87014,4.10205,3.00813,2.76717,0.610971,20.7259,8.20123e+06,6.62569e+07
CuFFT,Inplace,Real,double,2,1,1011,1013,0,1,16.5982,0.178102,3.43409,2.88307,4.07926,3.0017,2.77914,0.59805,20.8295,8.20123e+06,6.62569e+07
CuFFT,Inplace,Real,double,2,1,1011,1013,0,2,16.7349,0.174659,3.31845,2.87501,4.09734,3.0105,2.77229,0.586664,20.8365,8.20123e+06,6.62569e+07
CuFFT,Inplace,Real,double,2,1,1011,1013,0,3,16.5785,0.174901,3.31365,2.86874,4.08218,3.00758,2.77066,0.614319,20.7041,8.20123e+06,6.62569e+07
CuFFT,Inplace,Real,double,2,1,1011,1013,0,4,16.6344,0.180227,3.45431,2.88221,4.09712,3.01248,2.75891,0.578944,20.8698,8.20123e+06,6.62569e+07
