; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","367.48","OpenCL","OpenCL C 1.2 ","UsedComputeUnits","13","MaxGlobalMemSize","11995578368","clFFT","2.12.2"
; "Time_ContextCreate [ms]", 1091.62
; "Time_ContextDestroy [ms]", 513.649
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"ClFFT","Inplace","Complex","float",3,"oddshape",5,5,25,0,"Success",0.380643,0.001687,1.19636,0.177824,0.076713,0.062371,0.060872,0.304379,1.88356,5000,0,5000,46
"ClFFT","Inplace","Complex","float",3,"oddshape",5,5,25,1,"Success",0.390827,0.002087,1.19964,0.181719,0.079622,0.065798,0.06084,0.298886,1.89193,5000,0,5000,46
"ClFFT","Inplace","Complex","float",3,"oddshape",5,5,25,2,"Success",0.381916,0.001976,1.18884,0.17636,0.076691,0.065028,0.061019,0.303154,1.87638,5000,0,5000,46
"ClFFT","Inplace","Complex","float",3,"oddshape",5,5,25,3,"Success",0.383616,0.002062,1.20006,0.176274,0.080265,0.065328,0.058965,0.298522,1.88475,5000,0,5000,46
"ClFFT","Inplace","Complex","float",3,"oddshape",5,5,25,4,"Success",0.388761,0.002171,1.19961,0.176803,0.084724,0.064746,0.059683,0.297142,1.88817,5000,0,5000,46
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,49,0,"Success",0.406981,0.002129,1.43111,0.193083,0.080052,0.065896,0.065054,0.304046,2.14476,19208,0,19208,57
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,49,1,"Success",0.397758,0.001965,1.42799,0.185615,0.079849,0.064044,0.065383,0.302632,2.13085,19208,0,19208,57
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,49,2,"Success",0.409048,0.001708,1.41393,0.192742,0.080392,0.065943,0.067131,0.307485,2.13266,19208,0,19208,57
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,49,3,"Success",0.395807,0.001553,1.41378,0.184597,0.07961,0.065605,0.063206,0.304649,2.11627,19208,0,19208,57
"ClFFT","Inplace","Complex","float",3,"oddshape",7,7,49,4,"Success",0.39167,0.001601,1.42578,0.182495,0.078605,0.064861,0.062917,0.303324,2.12288,19208,0,19208,57
"ClFFT","Inplace","Complex","float",3,"oddshape",5,25,25,0,"Success",0.392915,0.001546,1.47124,0.183271,0.077579,0.064784,0.064388,0.301093,2.1673,25000,0,25000,47
"ClFFT","Inplace","Complex","float",3,"oddshape",5,25,25,1,"Success",0.399978,0.001823,1.49399,0.183652,0.082166,0.064436,0.066897,0.303028,2.1993,25000,0,25000,47
"ClFFT","Inplace","Complex","float",3,"oddshape",5,25,25,2,"Success",0.390599,0.002166,1.48555,0.182455,0.077746,0.062538,0.065071,0.307501,2.18632,25000,0,25000,47
"ClFFT","Inplace","Complex","float",3,"oddshape",5,25,25,3,"Success",0.39933,0.001718,1.49302,0.187579,0.078682,0.064353,0.065892,0.299622,2.19418,25000,0,25000,47
"ClFFT","Inplace","Complex","float",3,"oddshape",5,25,25,4,"Success",0.391698,0.001563,1.48573,0.182775,0.078148,0.062723,0.065372,0.297771,2.17726,25000,0,25000,47
