; "Tesla K20Xm", "CC", 3.5, "Multiprocessors", 14, "Memory [MiB]", 5699, "MemoryFree [MiB]", 5631, "MemClock [MHz]", 2600, "GPUClock [MHz]", 784, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 68.0766
; "Time_ContextDestroy [ms]", 1006.51
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Inplace","Complex","float",3,"oddshape",3,9,9,1,"Success",0,0.201735,0.490199,0.000164,0.015552,0.079232,0.072,0.024064,0.155888,1.12611,1944,1944,1944,30
"CuFFT","Inplace","Complex","float",3,"oddshape",3,9,9,2,"Success",0,0.201492,0.490478,0.000164,0.015648,0.078944,0.071232,0.024448,0.155561,1.12535,1944,1944,1944,30
"CuFFT","Inplace","Complex","float",3,"oddshape",3,9,9,3,"Success",0,0.201404,0.484473,0.00017,0.015712,0.078144,0.070208,0.024352,0.164461,1.12625,1944,1944,1944,30
"CuFFT","Inplace","Complex","float",3,"oddshape",3,9,9,4,"Success",0,0.200205,0.490755,0.000163,0.015584,0.079072,0.07056,0.023904,0.155114,1.12276,1944,1944,1944,30
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,7,0,"Success",0,0.212826,0.481367,0.000165,0.015904,0.079616,0.068512,0.025408,0.165765,1.13711,2744,2744,2744,56
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,7,1,"Success",0,0.205974,0.51609,0.00017,0.015264,0.078464,0.069248,0.024096,0.155194,1.14943,2744,2744,2744,56
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,7,2,"Success",0,0.208849,0.501327,0.000165,0.015232,0.076416,0.070432,0.024064,0.157039,1.13951,2744,2744,2744,56
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,7,3,"Success",0,0.201072,0.480231,0.000174,0.016128,0.07632,0.077056,0.025216,0.155392,1.11906,2744,2744,2744,56
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,7,4,"Success",0,0.199826,0.487496,0.000164,0.015808,0.078112,0.068064,0.024448,0.176677,1.13762,2744,2744,2744,56
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,25,0,"Success",0,0.20949,0.507349,0.00017,0.016512,0.090816,0.073376,0.025664,0.163971,1.17774,5000,5000,5000,46
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,25,1,"Success",0,0.207168,0.490866,0.000164,0.016768,0.081632,0.073344,0.026048,0.156118,1.14585,5000,5000,5000,46
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,25,2,"Success",0,0.208326,0.483111,0.000164,0.016352,0.08208,0.07328,0.026208,0.162413,1.1395,5000,5000,5000,46
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,25,3,"Success",0,0.205988,0.49128,0.000164,0.016512,0.081088,0.07216,0.02608,0.155547,1.13584,5000,5000,5000,46
"CuFFT","Inplace","Complex","float",3,"oddshape",5,5,25,4,"Success",0,0.205952,0.488609,0.000178,0.016576,0.082688,0.071936,0.02592,0.155498,1.135,5000,5000,5000,46
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,49,0,"Success",0,0.209429,0.482691,0.000164,0.022048,0.091968,0.086976,0.033664,0.156222,1.17795,19208,19208,19208,57
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,49,1,"Success",0,0.201406,0.490028,0.000178,0.021344,0.091488,0.083552,0.033408,0.155977,1.16504,19208,19208,19208,57
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,49,2,"Success",0,0.219421,0.51163,0.000164,0.021408,0.093184,0.084128,0.038912,0.159218,1.21467,19208,19208,19208,57
"CuFFT","Inplace","Complex","float",3,"oddshape",7,7,49,3,"Success",0,0.209392,0.5185,0.000162,0.02144,0.092576,0.08368,0.031712,0.152674,1.20013,19208,19208,19208,57
